workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,lp_shuf,pread,10,128,113.56,118.72,101.64,5.16,100.0,280411.16,130.66,280281.02,280522.91,280392.76,0.0
A,orig,lp_sorted,pread,10,128,105.31,110.81,102.81,2.83,100.0,18084.82,130.93,17953.41,18189.17,18057.76,0.0
B,orig,lp_shuf,pread,10,128,116.22,120.06,112.47,2.49,100.0,275096.20,130.59,274964.65,275211.58,275080.03,0.0
B,orig,lp_sorted,pread,10,128,106.14,111.30,104.73,2.25,100.0,18307.21,130.09,18175.82,18416.77,18285.38,0.0
C,orig,lp_shuf,pread,10,128,105.97,110.89,97.09,4.04,100.0,29354.67,178.87,29174.97,29463.87,29284.16,0.0
C,orig,lp_sorted,pread,10,128,100.37,105.07,99.50,2.00,100.0,2956.99,179.72,2775.08,3057.15,2875.23,0.0
