workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K500,async,8,128,608.12,613.03,572.57,14.51,100.0,989.70,139.90,849.25,1588.61,1447.99,0.0
A,orig,2e_K500,pread,5,128,514.16,584.74,508.31,35.01,100.0,28488.71,140.54,28348.17,29067.83,28927.29,0.0
A,orig,baseline,baseline,8,128,887.33,907.91,837.21,30.39,0.0,0.00,0.00,0.00,887.33,887.33,0.0
A,orig,leaf_freq_K500,async,8,128,907.12,911.89,870.45,14.56,100.0,958.96,140.30,820.49,1867.55,1727.87,0.0
A,orig,leaf_freq_K500,pread,5,128,902.98,910.48,865.04,16.51,100.0,27607.63,139.90,27467.31,28510.61,28370.29,0.0
A,orig,leaf_rand_K500,async,8,128,735.77,832.28,657.97,64.40,100.0,1008.01,140.37,859.02,1744.42,1603.88,0.0
A,orig,leaf_rand_K500,pread,5,128,701.57,757.38,659.22,36.93,100.0,43880.03,142.30,43737.73,44639.32,44497.02,0.0
A,ta,2e_K500,async,8,128,572.62,646.09,542.98,39.73,25.4,854.52,140.00,715.04,1439.57,1298.02,0.0
A,ta,2e_K500,pread,5,128,539.67,542.79,534.50,3.05,100.0,17914.50,140.39,17774.10,18457.23,18316.83,0.0
A,ta,baseline,baseline,8,128,745.98,818.05,739.85,30.98,0.0,0.00,0.00,0.00,745.98,745.98,0.0
A,ta,leaf_freq_K500,async,8,128,753.92,777.08,715.31,18.45,100.0,940.84,139.24,802.74,1696.96,1552.37,0.0
A,ta,leaf_freq_K500,pread,5,128,801.89,1870.02,749.44,526.91,100.0,17438.68,139.37,17299.52,18188.12,18048.96,0.0
A,ta,leaf_rand_K500,async,8,128,763.61,785.73,752.65,12.45,100.0,991.12,139.96,849.75,1760.29,1619.01,0.0
A,ta,leaf_rand_K500,pread,5,128,769.40,770.42,764.61,2.61,100.0,44424.28,140.71,44283.56,45193.68,45052.96,0.0
