workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,97.46,18738.06,181.75,18556.31,,,18835.52,18653.77,1.55,0.00,278.00,1.25,42987932,2026-09-23T03:04:33Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,97.07,7328.38,183.49,7144.89,,,7425.45,7241.96,1.56,0.00,278.00,1.25,42985192,2026-09-23T03:04:34Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,101.98,269623.86,151.16,269472.70,,,269725.84,269574.68,1.53,0.00,278.00,1.25,42987516,2026-09-23T03:04:34Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,97.47,7074.65,153.01,6921.64,,,7172.12,7019.11,1.55,0.00,278.00,1.25,42986380,2026-09-23T03:04:35Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,94.78,18408.15,150.69,18257.45,,,18502.93,18352.23,1.55,0.00,278.00,1.25,42983144,2026-09-23T03:04:35Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,99.39,7206.07,152.56,7053.51,,,7305.46,7152.90,1.61,0.00,278.00,1.25,42986988,2026-09-23T03:04:35Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,102.47,268265.65,149.29,268116.36,,,268368.12,268218.83,1.59,0.00,278.00,1.25,42989304,2026-09-23T03:04:36Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,99.05,7079.50,138.98,6940.52,,,7178.55,7039.57,1.68,0.00,278.00,1.25,42986956,2026-09-23T03:04:36Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,91.49,2994.76,152.38,2842.38,,,3086.25,2933.87,1.55,0.00,37.00,1.25,42990008,2026-09-23T03:04:36Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,93.28,873.27,152.26,721.02,,,966.55,814.30,1.51,0.00,37.00,1.25,42990688,2026-09-23T03:04:36Z
