workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,10,128,182.95,189.71,177.54,3.81,100.0,275.30,173.31,102.78,457.25,286.35,0.0
A,orig,2e_K10,pread,10,128,183.02,186.21,180.58,1.75,100.0,2726.19,173.60,2550.97,2909.16,2732.15,0.0
A,orig,2f_top14,async,10,128,573.47,581.06,567.92,4.47,100.0,255.72,174.18,81.91,830.30,655.32,0.0
A,orig,2f_top14,pread,10,128,572.21,581.29,568.29,4.78,100.0,1427.97,175.99,1251.72,2006.19,1828.72,0.0
A,orig,2f_top28,async,10,128,183.92,186.40,177.17,2.83,100.0,273.13,172.06,100.28,456.02,284.19,0.0
A,orig,2f_top28,pread,10,128,182.34,203.34,178.86,11.08,100.0,2550.85,173.51,2375.19,2732.40,2556.75,0.0
A,orig,baseline,baseline,10,128,941.54,977.32,885.98,28.61,0.0,0.00,0.00,0.00,941.54,941.54,0.0
A,orig,learned_markov_14,async,10,128,572.55,576.31,508.05,19.60,100.0,254.38,172.69,81.02,825.77,653.03,0.0
A,orig,learned_markov_14,pread,10,128,572.89,584.17,566.87,6.73,100.0,1382.29,174.31,1206.20,1952.79,1777.22,0.0
A,orig,learned_markov_28,async,10,128,570.94,575.39,504.50,23.05,100.0,273.44,172.09,100.72,843.80,672.35,0.0
A,orig,learned_markov_28,pread,10,128,570.46,574.74,502.64,27.22,100.0,2628.40,171.97,2456.39,3179.87,3008.49,0.0
B,orig,2e_K10,async,10,128,543.68,552.33,488.96,23.98,100.0,271.32,172.09,99.34,815.12,643.03,0.0
B,orig,2e_K10,pread,10,128,541.00,548.44,471.85,25.23,100.0,2736.07,173.36,2564.85,3273.72,3097.49,0.0
B,orig,2f_top14,async,10,128,525.77,550.06,482.49,26.58,100.0,252.90,171.68,81.41,778.84,607.35,0.0
B,orig,2f_top14,pread,10,128,511.44,543.88,486.41,19.92,100.0,1389.63,171.53,1216.78,1908.36,1737.83,0.0
B,orig,2f_top28,async,10,128,543.53,549.66,480.81,20.66,100.0,273.02,172.38,100.63,813.77,642.19,0.0
B,orig,2f_top28,pread,10,128,521.64,547.56,471.83,27.33,100.0,2541.82,175.25,2370.69,3060.40,2882.66,0.0
B,orig,baseline,baseline,10,128,955.25,2579.92,908.58,871.36,0.0,0.00,0.00,0.00,955.25,955.25,0.0
B,orig,learned_markov_14,async,10,128,511.84,552.11,503.13,19.88,100.0,253.68,171.59,81.81,767.36,593.80,0.0
B,orig,learned_markov_14,pread,10,128,509.50,577.88,503.24,28.82,100.0,1394.24,172.24,1218.76,1911.61,1737.58,0.0
B,orig,learned_markov_28,async,10,128,504.12,551.81,471.26,32.54,100.0,274.69,174.00,99.07,773.81,603.13,0.0
B,orig,learned_markov_28,pread,10,128,541.75,546.97,478.80,23.58,100.0,2555.75,172.07,2381.57,3084.84,2910.36,0.0
C,orig,2e_K10,async,10,128,584.86,614.85,520.67,33.80,100.0,252.84,172.97,79.82,838.13,665.17,0.0
C,orig,2e_K10,pread,10,128,564.58,571.38,501.22,26.08,100.0,1379.31,171.84,1208.75,1945.79,1773.97,0.0
C,orig,2f_top14,async,10,128,587.81,596.77,464.16,46.38,100.0,252.06,171.87,79.76,837.86,666.65,0.0
C,orig,2f_top14,pread,10,128,195.23,198.96,192.37,2.12,100.0,1209.56,171.78,1037.99,1404.22,1232.66,0.0
C,orig,2f_top28,async,10,128,181.63,186.34,180.46,2.20,100.0,271.19,173.64,96.28,453.70,278.82,0.0
C,orig,2f_top28,pread,10,128,182.52,199.44,179.04,8.58,100.0,1213.57,174.88,1035.86,1405.19,1231.16,0.0
C,orig,baseline,baseline,10,128,972.12,999.78,924.21,24.21,0.0,0.00,0.00,0.00,972.12,972.12,0.0
C,orig,learned_markov_14,async,10,128,535.89,590.84,427.32,63.35,100.0,251.57,172.35,79.30,790.15,615.46,0.0
C,orig,learned_markov_14,pread,10,128,192.69,198.61,188.78,3.18,100.0,1205.28,171.66,1034.74,1398.29,1228.27,0.0
C,orig,learned_markov_28,async,10,128,183.17,187.32,181.40,2.02,100.0,269.92,173.48,97.12,453.96,280.18,0.0
C,orig,learned_markov_28,pread,10,128,182.68,185.15,179.61,2.05,100.0,1276.93,172.67,1103.80,1459.76,1285.21,0.0
