workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,8,128,359.56,411.10,353.67,22.52,100.0,270.62,174.48,97.16,639.05,459.99,0.0
A,orig,2e_K10,pread,5,128,180.85,183.00,177.29,2.03,100.0,2671.24,173.16,2496.66,2850.78,2676.20,0.0
A,orig,2f_slru,async,8,128,97.17,99.30,96.03,1.09,100.0,7222.90,173.12,7049.93,7319.85,7146.89,0.0
A,orig,2f_slru,pread,5,128,96.68,98.48,95.90,1.07,100.0,18574.98,176.07,18397.89,18671.74,18494.65,0.0
A,orig,2f_top100,async,8,128,249.31,270.55,245.43,10.29,100.0,369.87,172.94,197.23,619.64,445.23,0.0
A,orig,2f_top100,pread,5,128,246.20,251.93,243.35,3.49,100.0,8650.63,173.74,8478.26,8896.83,8724.46,0.0
A,orig,2f_top14,async,8,128,378.98,405.80,352.70,21.39,100.0,253.90,174.01,78.86,632.17,457.62,0.0
A,orig,2f_top14,pread,5,128,388.21,582.55,358.61,100.29,100.0,1446.88,174.00,1273.54,1833.07,1660.08,0.0
A,orig,2f_top28,async,8,128,361.70,400.29,330.10,21.97,100.0,270.73,172.86,98.03,632.12,458.92,0.0
A,orig,2f_top28,pread,5,128,361.43,364.45,333.54,11.79,100.0,2614.07,174.51,2441.58,2977.99,2802.93,0.0
A,orig,2f_top500,async,8,128,181.75,189.46,179.56,3.95,100.0,994.24,174.91,820.07,1176.74,1003.75,0.0
A,orig,2f_top500,pread,5,128,180.85,226.48,176.91,23.32,100.0,20979.10,173.43,20805.41,21160.67,20986.98,0.0
A,orig,baseline,baseline,8,128,497.96,510.17,437.07,21.72,0.0,0.00,0.00,0.00,497.96,497.96,0.0
B,orig,2e_K10,async,8,128,408.62,414.00,398.95,4.75,100.0,226.85,128.22,98.70,635.86,507.89,0.0
B,orig,2e_K10,pread,5,128,409.14,413.18,405.17,2.98,100.0,2753.59,127.95,2625.18,3163.32,3035.37,0.0
B,orig,2f_slru,async,8,128,97.12,102.36,95.01,2.59,100.0,7229.14,128.57,7098.18,7327.90,7196.94,0.0
B,orig,2f_slru,pread,5,128,94.87,97.56,92.82,1.81,100.0,18419.11,128.16,18290.20,18513.11,18384.20,0.0
B,orig,2f_top100,async,8,128,410.53,416.74,400.61,4.94,100.0,324.99,127.86,196.03,735.35,607.90,0.0
B,orig,2f_top100,pread,5,128,408.32,415.03,403.03,4.24,100.0,8775.63,128.70,8648.09,9183.95,9058.10,0.0
B,orig,2f_top14,async,8,128,412.41,416.35,400.57,5.32,100.0,208.94,128.07,80.53,620.99,492.66,0.0
B,orig,2f_top14,pread,5,128,408.35,416.72,406.63,4.19,100.0,1365.31,127.33,1237.57,1773.66,1645.92,0.0
B,orig,2f_top28,async,8,128,404.51,407.99,396.64,3.97,100.0,225.50,128.44,97.30,629.53,501.02,0.0
B,orig,2f_top28,pread,5,128,412.97,445.71,404.05,16.97,100.0,2569.48,128.06,2441.43,2973.53,2845.48,0.0
B,orig,2f_top500,async,8,128,457.34,462.33,402.90,18.49,100.0,997.19,128.32,870.38,1454.90,1328.09,0.0
B,orig,2f_top500,pread,5,128,404.70,455.52,398.07,26.48,100.0,18841.45,128.18,18712.03,19240.52,19111.10,0.0
B,orig,baseline,baseline,8,128,734.50,739.60,727.42,4.66,0.0,0.00,0.00,0.00,734.50,734.50,0.0
C,orig,2e_K10,async,8,128,180.90,183.80,178.16,1.92,100.0,205.71,127.41,78.76,388.56,259.83,0.0
C,orig,2e_K10,pread,5,128,179.73,181.62,178.16,1.33,100.0,1333.56,129.23,1204.39,1512.19,1384.05,0.0
C,orig,2f_slru,async,8,128,94.72,99.13,91.06,2.68,100.0,892.21,127.26,764.64,985.74,858.17,0.0
C,orig,2f_slru,pread,5,128,92.64,93.29,91.20,0.73,100.0,2798.64,126.59,2671.67,2891.28,2764.31,0.0
C,orig,2f_top100,async,8,128,179.50,207.38,176.66,14.15,100.0,301.06,128.16,173.17,480.56,352.40,0.0
C,orig,2f_top100,pread,5,128,178.44,186.31,177.55,3.95,100.0,1327.37,127.56,1198.32,1506.62,1377.57,0.0
C,orig,2f_top14,async,8,128,179.72,207.13,175.21,13.35,100.0,206.10,127.35,78.02,385.94,258.42,0.0
C,orig,2f_top14,pread,5,128,179.62,181.67,175.86,2.07,100.0,1199.97,127.55,1072.43,1378.67,1251.13,0.0
C,orig,2f_top28,async,8,128,178.79,180.94,176.28,1.62,100.0,222.14,127.40,94.41,400.43,273.18,0.0
C,orig,2f_top28,pread,5,128,179.63,181.37,178.76,1.07,100.0,1232.71,127.69,1105.68,1411.47,1284.44,0.0
C,orig,2f_top500,async,8,128,95.19,95.75,93.19,0.85,100.0,881.19,127.40,753.35,976.71,848.87,0.0
C,orig,2f_top500,pread,5,128,95.05,98.49,94.00,1.84,100.0,2982.76,128.40,2854.36,3077.81,2949.41,0.0
C,orig,baseline,baseline,8,128,1061.09,1070.14,1018.33,18.86,0.0,0.00,0.00,0.00,1061.09,1061.09,0.0
