workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K500,async,8,128,569.12,661.73,541.15,49.63,60.0,909.03,139.47,768.77,1515.26,1374.34,0.0
A,orig,2e_K500,pread,5,128,540.95,552.94,515.40,15.86,100.0,20489.87,138.40,20351.57,21030.82,20892.52,0.0
A,orig,baseline,baseline,8,128,893.25,902.25,827.48,23.01,0.0,0.00,0.00,0.00,893.25,893.25,0.0
A,orig,leaf_freq_K500,async,8,128,881.29,922.33,781.64,52.96,100.0,954.73,139.88,816.25,1841.47,1700.74,0.0
A,orig,leaf_freq_K500,pread,5,128,590.28,719.18,558.28,68.00,100.0,20010.94,140.29,19872.29,20728.45,20584.70,0.0
A,orig,leaf_rand_K500,async,8,128,876.54,881.14,867.52,4.05,100.0,999.38,139.30,860.11,1874.96,1737.34,0.0
A,orig,leaf_rand_K500,pread,5,128,874.75,878.05,736.73,56.66,100.0,44610.52,140.37,44472.09,45485.27,45346.84,0.0
A,ta,2e_K500,async,8,128,588.66,750.06,546.32,83.02,25.4,889.64,139.91,749.02,1478.40,1337.48,0.0
A,ta,2e_K500,pread,5,128,521.38,522.45,431.85,35.23,100.0,17522.47,135.99,17389.48,18034.50,17901.51,0.0
A,ta,baseline,baseline,8,128,808.27,811.94,743.17,23.79,0.0,0.00,0.00,0.00,808.27,808.27,0.0
A,ta,leaf_freq_K500,async,8,128,752.97,759.34,682.18,23.99,100.0,934.23,140.06,792.92,1687.86,1546.51,0.0
A,ta,leaf_freq_K500,pread,5,128,818.42,924.42,754.07,65.21,100.0,20166.12,139.67,20032.14,21083.85,20944.17,0.0
A,ta,leaf_rand_K500,async,8,128,763.57,796.97,726.81,27.68,100.0,1040.26,140.45,899.42,1806.69,1666.09,0.0
A,ta,leaf_rand_K500,pread,5,128,797.76,806.56,791.60,5.55,100.0,44079.91,141.21,43938.49,44877.44,44736.02,0.0
