workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
C,orig,baseline,baseline,128,1,1,0.00,0.00,1078.94,0.00,0.00,0.00,1078.94,1078.94,1.61,24.00,25.00,0.10,52363156
C,orig,2d,pread,128,1,1,0.00,100.00,659.84,512.82,141.25,371.58,1172.66,1031.42,1.62,24.00,25.00,0.10,52367684
C,orig,2d,async,128,1,1,0.00,100.00,658.46,195.28,129.88,65.39,853.74,723.85,1.62,24.00,25.00,0.10,52368744
C,orig,leaf_rand_K10,pread,128,1,1,0.00,100.00,1033.54,1052.24,179.54,872.70,2085.78,1906.24,1.63,24.00,25.00,0.10,52367544
C,orig,leaf_rand_K10,async,128,1,1,0.00,100.00,1068.02,259.90,181.08,78.82,1327.92,1146.84,1.65,24.00,25.00,0.10,52367824
C,orig,leaf_freq_K10,pread,128,1,1,0.00,100.00,674.25,874.50,176.71,697.79,1548.75,1372.04,1.60,22.00,28.00,0.10,52370560
C,orig,leaf_freq_K10,async,128,1,1,0.00,100.00,677.04,244.48,171.46,73.02,921.52,750.06,1.62,22.00,27.00,0.10,52371648
C,orig,2e_K10,pread,128,1,1,0.00,100.00,198.33,1383.90,176.57,1207.33,1582.23,1405.66,1.63,22.00,28.00,0.10,52371680
C,orig,2e_K10,async,128,1,1,0.00,100.00,184.68,259.46,179.59,79.87,444.14,264.55,1.61,22.00,27.00,0.10,52373036
C,orig,2f_top14,pread,128,1,1,0.00,100.00,189.88,1253.03,177.25,1075.78,1442.91,1265.66,1.62,21.00,28.00,0.17,52374672
C,orig,2f_top14,async,128,1,1,0.00,100.00,186.68,253.69,174.33,79.36,440.37,266.04,1.65,22.00,27.00,0.17,52375060
C,orig,2f_top28,pread,128,1,1,0.00,100.00,182.77,1300.58,191.79,1108.79,1483.35,1291.56,1.60,20.00,29.00,0.17,52375544
C,orig,2f_top28,async,128,1,1,0.00,100.00,185.00,277.19,180.64,96.55,462.19,281.55,1.65,21.00,28.00,0.17,52371468
