workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
C,orig,2d,async,10,128,659.40,666.59,592.51,30.98,100.0,239.99,170.99,68.93,897.65,727.81,0.0
C,orig,2d,pread,10,128,657.51,671.00,593.14,26.49,100.0,532.81,172.42,360.45,1192.25,1016.58,0.0
C,orig,2e_K10,async,10,128,184.36,201.67,178.28,8.61,100.0,250.75,172.00,78.67,435.56,263.43,0.0
C,orig,2e_K10,pread,10,128,183.07,195.94,177.37,6.18,100.0,1376.77,172.61,1205.26,1560.73,1387.83,0.0
C,orig,2f_slru,async,10,128,98.53,101.65,96.50,1.95,100.0,971.35,172.01,798.22,1069.34,896.20,0.0
C,orig,2f_slru,pread,10,128,97.74,108.09,91.68,6.18,100.0,2966.62,171.98,2795.43,3059.97,2888.77,0.0
C,orig,2f_top14,async,10,128,181.66,187.28,178.03,3.15,100.0,250.45,170.89,79.05,432.63,260.85,0.0
C,orig,2f_top14,pread,10,128,181.44,186.81,179.75,2.53,100.0,1273.47,171.42,1102.24,1457.32,1285.94,0.0
C,orig,2f_top28,async,10,128,183.31,185.50,178.69,2.24,100.0,268.51,172.20,95.72,450.62,279.27,0.0
C,orig,2f_top28,pread,10,128,184.91,189.30,178.37,3.67,100.0,1255.31,171.90,1081.80,1440.16,1266.64,0.0
C,orig,baseline,baseline,10,128,1068.51,1093.80,1032.38,16.32,0.0,0.00,0.00,0.00,1068.51,1068.51,0.0
C,orig,leaf_freq_K10,async,10,128,682.09,685.12,570.60,33.59,100.0,246.06,171.73,74.36,928.15,756.30,0.0
C,orig,leaf_freq_K10,pread,10,128,670.09,678.42,572.79,46.98,100.0,890.73,172.32,718.12,1544.16,1372.34,0.0
C,orig,leaf_rand_K10,async,10,128,1058.14,1063.38,1054.01,3.21,100.0,250.50,172.71,77.24,1307.48,1134.67,0.0
C,orig,leaf_rand_K10,pread,10,128,1054.55,1087.28,976.67,32.05,100.0,1043.02,172.05,871.02,2112.14,1940.10,0.0
