workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,524.81,0.00,0.00,0.00,,,524.81,524.81,2.11,180.00,270.00,0.32,19629500,2026-09-18T03:03:12Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,750.78,0.00,0.00,0.00,,,750.78,750.78,2.19,181.00,273.00,0.32,19628916,2026-09-18T03:03:12Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,1071.48,0.00,0.00,0.00,,,1071.48,1071.48,1.59,24.00,25.00,0.32,19634900,2026-09-18T03:03:12Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,869.76,0.00,0.00,0.00,,,869.76,869.76,1.65,36.00,64.00,0.32,19623864,2026-09-18T03:03:12Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,180.91,592.40,153.24,439.17,,,773.31,620.08,2.16,180.00,271.00,0.32,19622348,2026-09-18T03:03:13Z
A,orig,layers_5,async,128,1,1,0.00,100.00,360.42,213.38,144.84,68.54,,,573.80,428.96,2.16,180.00,271.00,0.32,19619820,2026-09-18T03:03:13Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,400.64,212.14,142.38,8.03,61.74,2.00,612.78,408.67,2.13,180.00,271.00,0.32,19600688,2026-09-18T03:03:13Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,365.69,210.24,141.45,7.41,61.38,2.00,575.93,373.10,2.15,180.00,271.00,0.32,19618368,2026-09-18T03:03:14Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,185.14,8127.96,149.79,7978.17,,,8313.10,8163.31,2.15,177.00,286.00,0.32,19620388,2026-09-18T03:03:14Z
A,orig,layers_92,async,128,1,1,0.00,100.00,364.55,335.52,146.03,189.50,,,700.07,554.05,2.15,178.00,283.00,0.32,19624064,2026-09-18T03:03:14Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,357.37,321.54,144.39,109.80,67.36,87.00,678.91,467.17,2.15,178.00,283.00,0.32,19610640,2026-09-18T03:03:15Z
A,orig,layers_92,async_bulk,128,1,1,0.00,100.00,401.96,318.66,144.03,108.53,66.09,87.00,720.62,510.49,2.13,178.00,283.00,0.32,19609008,2026-09-18T03:03:15Z
A,orig,2d,pread,128,1,1,0.00,100.00,179.23,1887.48,148.18,1739.30,,,2066.71,1918.53,2.14,177.00,286.00,0.32,19613512,2026-09-18T03:03:15Z
A,orig,2d,async,128,1,1,0.00,100.00,404.98,235.41,149.74,85.67,,,640.39,490.65,2.12,178.00,283.00,0.38,19614744,2026-09-18T03:03:16Z
A,orig,2d,async_win,128,1,1,0.00,100.00,359.60,224.30,143.13,19.64,61.53,13.00,583.90,379.24,2.12,178.00,283.00,0.38,19615004,2026-09-18T03:03:16Z
A,orig,2d,async_bulk,128,1,1,0.00,100.00,355.06,228.53,142.15,23.39,62.99,13.00,583.59,378.45,2.10,178.00,283.00,0.38,19614468,2026-09-18T03:03:16Z
A,orig,2e_K10,pread,128,1,1,0.00,100.00,183.71,2628.54,155.81,2472.73,,,2812.25,2656.44,2.13,181.00,287.00,0.38,19614292,2026-09-18T03:03:17Z
A,orig,2e_K10,async,128,1,1,0.00,100.00,324.63,249.03,151.40,97.63,,,573.66,422.26,2.09,181.00,287.00,0.38,19597468,2026-09-18T03:03:17Z
A,orig,2e_K10,async_win,128,1,1,0.00,100.00,336.03,257.38,153.12,37.53,66.73,22.00,593.41,373.56,2.15,181.00,287.00,0.38,19575348,2026-09-18T03:03:17Z
A,orig,2e_K10,async_bulk,128,1,1,0.00,100.00,361.57,241.50,145.46,32.50,63.54,22.00,603.07,394.07,2.14,181.00,287.00,0.38,19576784,2026-09-18T03:03:17Z
A,orig,2e_K500,pread,128,1,1,0.00,100.00,180.63,21233.00,150.27,21082.73,,,21413.63,21263.36,2.04,169.00,427.00,0.38,19577932,2026-09-18T03:03:18Z
A,orig,2e_K500,async,128,1,1,0.00,100.00,180.69,980.42,153.20,827.23,,,1161.11,1007.92,2.10,181.00,411.00,0.38,19562204,2026-09-18T03:03:18Z
A,orig,2e_K500,async_win,128,1,1,0.00,100.00,180.69,980.84,150.13,738.14,92.56,492.00,1161.53,918.83,2.09,181.00,407.00,0.38,19566372,2026-09-18T03:03:18Z
A,orig,2e_K500,async_bulk,128,1,1,0.00,100.00,187.54,961.27,142.62,727.38,91.27,492.00,1148.81,914.92,2.09,181.00,409.00,0.38,19567120,2026-09-18T03:03:19Z
A,orig,2f_top14,pread,128,1,1,0.00,100.00,358.72,1403.30,151.17,1252.12,,,1762.02,1610.84,2.13,182.00,281.00,0.38,19567932,2026-09-18T03:03:19Z
A,orig,2f_top14,async,128,1,1,0.00,100.00,362.64,231.82,150.62,81.19,,,594.46,443.83,2.14,182.00,281.00,0.38,19569780,2026-09-18T03:03:19Z
A,orig,2f_top14,async_win,128,1,1,0.00,100.00,384.58,233.08,151.20,20.27,61.61,13.00,617.66,404.85,2.09,182.00,281.00,0.38,19570188,2026-09-18T03:03:20Z
A,orig,2f_top14,async_bulk,128,1,1,0.00,100.00,352.46,233.29,149.13,22.06,62.10,13.00,585.75,374.52,2.09,182.00,281.00,0.38,19570648,2026-09-18T03:03:20Z
A,orig,2f_top28,pread,128,1,1,0.00,100.00,405.76,2589.43,147.15,2442.28,,,2995.19,2848.04,2.12,183.00,288.00,0.38,19572104,2026-09-18T03:03:20Z
A,orig,2f_top28,async,128,1,1,0.00,100.00,401.04,252.22,150.92,101.30,,,653.26,502.34,2.11,183.00,288.00,0.43,19572692,2026-09-18T03:03:21Z
A,orig,2f_top28,async_win,128,1,1,0.00,100.00,357.59,251.82,150.58,38.29,62.95,27.00,609.41,395.88,2.14,183.00,288.00,0.43,19573624,2026-09-18T03:03:21Z
A,orig,2f_top28,async_bulk,128,1,1,0.00,100.00,362.87,253.69,148.83,39.62,65.23,27.00,616.56,402.49,2.12,183.00,288.00,0.43,19575448,2026-09-18T03:03:21Z
A,orig,2f_top100,pread,128,1,1,0.00,100.00,252.11,8676.14,153.11,8523.03,,,8928.25,8775.14,2.09,183.00,324.00,0.43,19576416,2026-09-18T03:03:22Z
A,orig,2f_top100,async,128,1,1,0.00,100.00,248.33,348.04,146.64,201.41,,,596.37,449.74,2.15,183.00,324.00,0.43,19567468,2026-09-18T03:03:22Z
A,orig,2f_top100,async_win,128,1,1,0.00,100.00,251.64,343.12,154.37,121.38,67.37,99.00,594.76,373.02,2.12,183.00,325.00,0.43,19579812,2026-09-18T03:03:22Z
A,orig,2f_top100,async_bulk,128,1,1,0.00,100.00,251.75,340.79,153.14,120.97,66.69,99.00,592.54,372.72,2.11,183.00,325.00,0.43,19580772,2026-09-18T03:03:22Z
A,orig,2f_top500,pread,128,1,1,0.00,100.00,187.47,21180.40,182.53,20997.87,,,21367.87,21185.34,2.05,172.00,428.00,0.43,19581752,2026-09-18T03:03:23Z
A,orig,2f_top500,async,128,1,1,0.00,100.00,184.92,1013.96,182.74,831.21,,,1198.88,1016.13,2.08,179.00,416.00,0.43,19582456,2026-09-18T03:03:23Z
A,orig,2f_top500,async_win,128,1,1,0.00,100.00,188.69,971.52,176.56,703.13,91.82,481.00,1160.21,891.82,2.08,179.00,413.00,0.43,19584560,2026-09-18T03:03:23Z
A,orig,2f_top500,async_bulk,128,1,1,0.00,100.00,181.82,971.42,173.60,707.48,90.34,481.00,1153.24,889.30,2.07,179.00,414.00,0.43,19584404,2026-09-18T03:03:24Z
A,orig,2f_slru,pread,128,1,1,0.00,100.00,100.10,18451.62,70.00,18381.62,,,18551.72,18481.72,1.55,0.00,278.00,0.43,19586636,2026-09-18T03:03:24Z
A,orig,2f_slru,async,128,1,1,0.00,100.00,94.89,7342.16,185.09,7157.08,,,7437.05,7251.97,1.56,0.00,278.00,0.43,19585200,2026-09-18T03:03:24Z
A,orig,2f_slru,async_win,128,1,1,0.00,89.10,98.17,2535.57,180.80,2029.30,325.47,138.00,2633.74,2127.47,1.57,0.00,278.00,0.43,19586500,2026-09-18T03:03:25Z
A,orig,2f_slru,async_bulk,128,1,1,0.00,1.40,393.17,579.88,180.19,79.26,320.43,2.00,973.05,472.43,2.09,178.00,269.00,0.43,19590048,2026-09-18T03:03:25Z
A,orig,leaf_freq_K10,pread,128,1,1,0.00,100.00,494.21,958.13,69.75,888.38,,,1452.34,1382.59,2.14,183.00,274.00,0.43,19591304,2026-09-18T03:03:25Z
A,orig,leaf_freq_K10,async,128,1,1,0.00,100.00,491.29,252.71,177.98,74.72,,,744.00,566.01,2.14,183.00,274.00,0.43,19592612,2026-09-18T03:03:25Z
A,orig,leaf_freq_K10,async_win,128,1,1,0.00,100.00,484.46,246.63,171.39,14.25,60.99,10.00,731.09,498.71,2.10,183.00,274.00,0.47,19593548,2026-09-18T03:03:26Z
A,orig,leaf_freq_K10,async_bulk,128,1,1,0.00,100.00,490.26,247.65,172.10,14.75,60.79,10.00,737.91,505.01,2.15,183.00,274.00,0.47,19594256,2026-09-18T03:03:26Z
A,orig,leaf_rand_K10,pread,128,1,1,0.00,100.00,491.02,1114.06,218.68,895.37,,,1605.08,1386.39,2.12,180.00,270.00,0.47,19596628,2026-09-18T03:03:26Z
