workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,816.58,0.00,0.00,0.00,,,816.58,816.58,2.01,140.00,225.00,1.35,19367008,2026-09-18T07:07:09Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,864.51,0.00,0.00,0.00,,,864.51,864.51,2.17,184.00,270.00,1.35,19368792,2026-09-18T07:07:09Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1352.34,0.00,0.00,0.00,,,1352.34,1352.34,2.24,187.00,261.00,1.35,19368856,2026-09-18T07:07:09Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1146.12,0.00,0.00,0.00,,,1146.12,1146.12,2.05,145.00,212.00,1.35,19372204,2026-09-18T07:07:10Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,1066.78,0.00,0.00,0.00,,,1066.78,1066.78,2.19,189.00,255.00,1.35,19356256,2026-09-18T07:07:10Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1571.20,0.00,0.00,0.00,,,1571.20,1571.20,2.25,189.00,266.00,1.35,19356572,2026-09-18T07:07:10Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1164.77,0.00,0.00,0.00,,,1164.77,1164.77,1.53,15.00,27.00,1.35,19359196,2026-09-18T07:07:11Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,8824.87,0.00,0.00,0.00,,,8824.87,8824.87,1.67,19.00,37.00,1.35,19360180,2026-09-18T07:07:11Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1390.59,0.00,0.00,0.00,,,1390.59,1390.59,1.71,39.00,57.00,1.35,19359820,2026-09-18T07:07:11Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,708.57,711.82,86.89,624.92,,,1420.39,1333.49,2.03,139.00,226.00,1.35,19360420,2026-09-18T07:07:12Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,636.72,191.40,88.55,102.85,,,828.12,739.57,1.98,139.00,225.00,1.35,19360964,2026-09-18T07:07:12Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,415.60,7651.36,84.95,7566.41,,,8066.96,7982.01,2.01,139.00,227.00,1.35,19361372,2026-09-18T07:07:12Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,411.76,308.12,86.51,221.61,,,719.88,633.37,2.40,139.00,226.00,1.35,19364996,2026-09-18T07:07:13Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,413.14,1308.56,88.17,1220.39,,,1721.70,1633.53,2.01,139.00,227.00,1.35,19365528,2026-09-18T07:07:13Z
A,vacuum,2d,async,128,1,1,0.00,100.00,4320.60,157.26,39.36,117.89,,,4477.86,4438.49,2.33,139.00,226.00,1.35,19365908,2026-09-18T07:07:13Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,179.85,2125.48,88.61,2036.87,,,2305.33,2216.72,2.01,139.00,233.00,1.32,19366440,2026-09-18T07:07:14Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,177.16,216.71,96.56,120.15,,,393.87,297.31,2.13,139.00,232.00,1.32,19366328,2026-09-18T07:07:14Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,181.68,14364.74,88.43,14276.31,,,14546.42,14457.99,1.74,66.00,309.00,1.32,19367856,2026-09-18T07:07:14Z
A,vacuum,2e_K500,async,128,1,1,0.00,13.70,193.33,848.91,88.24,760.67,,,1042.24,954.00,1.99,135.00,324.00,1.32,19368220,2026-09-18T07:07:15Z
A,vacuum,2f_slru,pread,128,1,1,0.00,100.00,1609.65,14190.50,88.74,14101.76,,,15800.15,15711.41,1.57,0.00,214.00,1.32,19367444,2026-09-18T07:07:15Z
A,vacuum,2f_slru,async,128,1,1,0.00,100.00,97.32,5588.54,90.43,5498.11,,,5685.86,5595.43,1.60,0.00,214.00,1.32,19354828,2026-09-18T07:07:15Z
A,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,672.38,1021.38,100.96,920.42,,,1693.76,1592.80,2.50,139.00,231.00,1.32,19364732,2026-09-18T07:07:16Z
A,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,580.05,176.31,98.82,77.50,,,756.36,657.55,2.01,139.00,231.00,1.32,19364916,2026-09-18T07:07:16Z
A,vacuum,leaf_rand_K10,pread,128,1,1,0.00,100.00,807.11,6188.39,5228.84,959.54,,,6995.50,1766.65,1.99,140.00,225.00,1.32,19364640,2026-09-18T07:07:16Z
A,vacuum,leaf_rand_K10,async,128,1,1,0.00,100.00,808.88,404.87,295.27,109.60,,,1213.75,918.48,2.03,140.00,225.00,1.32,19369792,2026-09-18T07:07:16Z
A,ta,layers_5,pread,128,1,1,0.00,100.00,726.57,346.87,93.23,253.65,,,1073.44,980.22,2.18,184.00,270.00,1.32,19370120,2026-09-18T07:07:17Z
A,ta,layers_5,async,128,1,1,0.00,100.00,824.66,192.87,90.34,102.53,,,1017.53,927.19,2.92,184.00,269.00,1.32,19386996,2026-09-18T07:07:17Z
A,ta,layers_92,pread,128,1,1,0.00,100.00,488.00,967.50,84.64,882.86,,,1455.50,1370.86,2.18,182.00,268.00,1.32,19388120,2026-09-18T07:07:18Z
A,ta,layers_92,async,128,1,1,0.00,100.00,469.56,305.20,95.93,209.27,,,774.76,678.83,2.12,183.00,269.00,1.32,19388184,2026-09-18T07:07:18Z
A,ta,2d,pread,128,1,1,0.00,100.00,507.79,810.04,82.08,727.96,,,1317.83,1235.75,2.62,183.00,269.00,1.32,19388116,2026-09-18T07:07:18Z
A,ta,2d,async,128,1,1,0.00,100.00,437.08,203.08,97.52,105.56,,,640.16,542.64,2.17,183.00,269.00,1.29,19388884,2026-09-18T07:07:19Z
A,ta,2e_K10,pread,128,1,1,0.00,100.00,182.66,2131.52,89.84,2041.68,,,2314.18,2224.34,2.59,181.00,276.00,1.29,19389132,2026-09-18T07:07:19Z
A,ta,2e_K10,async,128,1,1,0.00,97.60,181.20,207.04,91.71,115.33,,,388.24,296.53,2.13,181.00,276.00,1.29,19389484,2026-09-18T07:07:19Z
A,ta,2e_K500,pread,128,1,1,0.00,100.00,183.38,82534.09,104.35,82429.74,,,82717.47,82613.12,2.11,171.00,431.00,1.29,19389880,2026-09-18T07:07:20Z
A,ta,2e_K500,async,128,1,1,0.00,28.40,190.80,861.86,87.72,774.14,,,1052.66,964.94,2.12,180.00,389.00,1.29,19389612,2026-09-18T07:07:20Z
A,ta,2f_slru,pread,128,1,1,0.00,100.00,96.90,55408.79,72.94,55335.85,,,55505.69,55432.75,1.56,0.00,279.00,1.29,19379596,2026-09-18T07:07:20Z
A,ta,2f_slru,async,128,1,1,0.00,100.00,97.58,7318.15,98.91,7219.24,,,7415.73,7316.82,1.56,0.00,279.00,1.29,19385200,2026-09-18T07:07:21Z
A,ta,leaf_freq_K10,pread,128,1,1,0.00,100.00,692.88,1048.08,88.30,959.78,,,1740.96,1652.66,2.29,182.00,277.00,1.29,19387676,2026-09-18T07:07:21Z
A,ta,leaf_freq_K10,async,128,1,1,0.00,100.00,596.12,203.69,97.14,106.55,,,799.81,702.67,2.10,182.00,277.00,1.29,19391316,2026-09-18T07:07:21Z
A,ta,leaf_rand_K10,pread,128,1,1,0.00,100.00,918.29,1029.07,98.10,930.96,,,1947.36,1849.25,2.56,184.00,270.00,1.29,19391624,2026-09-18T07:07:22Z
A,ta,leaf_rand_K10,async,128,1,1,0.00,100.00,945.13,203.36,96.60,106.76,,,1148.49,1051.89,2.15,184.00,270.00,1.29,19391052,2026-09-18T07:07:22Z
A,1gb,layers_5,pread,128,1,1,0.00,100.00,1154.40,596.58,85.68,510.90,,,1750.98,1665.30,2.16,186.00,263.00,1.29,19384836,2026-09-18T07:07:22Z
A,1gb,layers_5,async,128,1,1,0.00,100.00,1172.39,186.75,85.90,100.85,,,1359.14,1273.24,2.87,187.00,261.00,1.29,19385376,2026-09-18T07:07:23Z
A,1gb,layers_92,pread,128,1,1,0.00,100.00,839.20,8102.98,86.82,8016.16,,,8942.18,8855.36,2.17,184.00,274.00,1.29,19386244,2026-09-18T07:07:23Z
A,1gb,layers_92,async,128,1,1,0.00,100.00,8442.82,460.45,236.46,223.99,,,8903.27,8666.81,2.29,185.00,271.00,1.29,19387212,2026-09-18T07:07:23Z
