workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,635.88,2527.48,563.37,1031.22,100.0,461.91,360.57,102.17,,,1108.45,734.35,0.0
A,orig,2d,async_bulk,5,128,633.75,665.01,606.86,24.35,100.0,446.60,360.27,22.12,64.46,13.00,1086.10,655.87,0.0
A,orig,2d,async_win,10,128,607.14,2590.98,530.36,1049.25,100.0,475.64,360.51,22.12,93.77,13.00,1084.76,630.08,0.0
A,orig,2d,pread,5,128,629.46,664.31,563.29,35.90,100.0,2050.53,359.85,1691.59,,,2686.82,2326.97,0.0
A,orig,2e_K10,async,10,128,180.62,185.97,170.68,4.30,100.0,463.28,359.15,102.34,,,645.97,285.01,0.0
A,orig,2e_K10,async_bulk,5,128,182.44,187.94,181.63,2.69,100.0,464.51,359.36,37.17,64.64,23.00,647.64,219.80,0.0
A,orig,2e_K10,async_win,10,128,180.38,193.63,179.26,5.72,100.0,486.49,359.45,36.09,93.09,23.00,666.88,217.46,0.0
A,orig,2e_K10,pread,5,128,181.35,184.98,178.29,2.39,100.0,2913.10,358.81,2550.26,,,3094.45,2731.61,0.0
A,orig,2e_K500,async,10,128,183.53,1592.00,181.43,767.97,100.0,1262.51,359.89,901.86,,,1446.38,1085.72,0.0
A,orig,2e_K500,async_bulk,5,128,183.65,186.33,180.31,2.15,100.0,1221.12,359.45,738.30,122.24,459.00,1403.97,921.15,0.0
A,orig,2e_K500,async_win,10,128,183.35,2882.56,179.52,1335.01,100.0,1232.49,362.88,720.05,122.26,459.00,1472.93,927.93,0.0
A,orig,2e_K500,pread,5,128,185.62,581.24,181.84,179.07,100.0,50996.88,361.23,50643.91,,,51322.98,50970.01,0.0
A,orig,2f_slru,async,10,128,98.68,251.91,94.38,82.94,100.0,7459.09,358.79,7107.04,,,7577.09,7227.53,0.0
A,orig,2f_slru,async_bulk,5,128,812.35,872.39,782.39,36.10,2.2,916.16,362.37,107.99,450.20,3.00,1754.49,921.16,0.0
A,orig,2f_slru,async_win,10,128,98.29,111.41,94.52,7.10,92.8,2846.91,359.27,2053.24,463.85,139.00,2945.20,2149.66,0.0
A,orig,2f_slru,pread,5,128,97.45,99.80,95.62,1.69,100.0,28121.32,366.77,27750.22,,,28216.94,27845.84,0.0
A,orig,2f_top100,async,10,128,184.00,241.07,180.92,30.09,100.0,574.05,359.49,215.49,,,757.81,398.02,0.0
A,orig,2f_top100,async_bulk,5,128,185.19,193.43,179.31,5.40,100.0,554.44,361.65,117.89,71.72,96.00,744.37,307.70,0.0
A,orig,2f_top100,async_win,10,128,183.22,196.33,179.90,6.99,100.0,573.02,360.69,128.25,73.28,96.00,756.19,314.94,0.0
A,orig,2f_top100,pread,5,128,180.97,1156.98,179.46,487.85,100.0,8941.25,357.93,8587.85,,,9122.22,8768.82,0.0
A,orig,2f_top14,async,10,128,181.25,387.03,180.44,111.50,100.0,467.24,359.14,111.44,,,651.32,292.77,0.0
A,orig,2f_top14,async_bulk,5,128,185.52,192.42,179.16,4.95,100.0,445.72,361.67,18.45,64.13,13.00,629.42,204.09,0.0
A,orig,2f_top14,async_win,10,128,183.03,244.71,178.31,26.65,100.0,450.62,358.97,20.02,67.38,13.00,652.33,203.63,0.0
A,orig,2f_top14,pread,5,128,182.63,340.09,182.16,70.30,100.0,1587.18,361.21,1227.94,,,1769.39,1410.10,0.0
A,orig,2f_top28,async,10,128,181.14,295.95,177.82,60.72,100.0,483.28,360.46,118.47,,,671.88,310.24,0.0
A,orig,2f_top28,async_bulk,5,128,183.43,185.36,178.53,2.38,100.0,494.73,362.40,37.17,94.20,27.00,677.12,220.52,0.0
A,orig,2f_top28,async_win,10,128,182.37,196.32,180.18,5.91,100.0,492.22,360.42,39.67,92.91,27.00,673.73,223.10,0.0
A,orig,2f_top28,pread,5,128,180.59,223.76,177.95,21.91,100.0,2836.32,360.60,2477.00,,,3051.41,2690.81,0.0
A,orig,2f_top500,async,10,128,184.64,188.58,182.39,2.02,100.0,1239.95,358.91,876.31,,,1424.93,1059.57,0.0
A,orig,2f_top500,async_bulk,5,128,186.35,3400.62,182.69,1607.76,100.0,1180.63,358.88,723.12,101.90,447.00,1382.66,909.73,0.0
A,orig,2f_top500,async_win,10,128,187.38,1136.34,184.01,517.23,100.0,1162.05,360.37,689.87,119.92,447.00,1362.86,890.99,0.0
