workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,orig,leaf_freq_K10,async,first_query_us,10,-13.26,-1.54,-26.17,-1.46,-48.95,3.97,8/10,robust,seed01=-2.2;seed02=4.0;seed03=-5.8;seed04=-0.9;seed05=-43.4;seed06=-34.5;seed07=-0.4;seed08=-0.6;seed09=0.2;seed10=-48.9
A,orig,leaf_freq_K10,pread,e2e_us,10,116.91,118.16,92.66,143.77,54.64,209.51,10/10,robust,seed01=209.5;seed02=140.1;seed03=113.3;seed04=111.0;seed05=67.0;seed06=91.1;seed07=128.8;seed08=123.0;seed09=130.7;seed10=54.6
A,orig,leaf_freq_K10,pread,e2e_warm_us,10,97.58,99.97,74.29,123.03,37.56,182.98,10/10,robust,seed01=183.0;seed02=122.4;seed03=95.0;seed04=96.7;seed05=48.0;seed06=71.0;seed07=109.4;seed08=103.2;seed09=109.5;seed10=37.6
A,orig,leaf_freq_K10,pread,first_query_us,10,-12.33,-1.06,-25.98,0.04,-48.98,7.49,7/10,directional,seed01=-1.2;seed02=7.5;seed03=-5.6;seed04=2.6;seed05=-45.6;seed06=-34.2;seed07=3.8;seed08=-0.9;seed09=-0.7;seed10=-49.0
A,orig,leaf_rand_K10,async,e2e_us,10,28.4,28.16,24.63,32.23,17.29,39.93,10/10,robust,seed01=39.9;seed02=36.2;seed03=17.3;seed04=24.1;seed05=26.7;seed06=28.3;seed07=30.5;seed08=28.0;seed09=29.7;seed10=23.2
A,orig,leaf_rand_K10,async,e2e_warm_us,10,9.62,8.81,7.22,12.16,2.39,18.49,10/10,robust,seed01=13.2;seed02=18.5;seed03=2.4;seed04=10.0;seed05=9.0;seed06=8.6;seed07=11.2;seed08=8.4;seed09=8.6;seed10=6.3
A,orig,leaf_rand_K10,async,first_query_us,10,0.5,-0.33,-1.66,2.85,-5.8,9.15,6/10,tie,seed01=-1.8;seed02=9.2;seed03=-5.8;seed04=2.4;seed05=0.7;seed06=-0.2;seed07=2.8;seed08=-0.5;seed09=-0.6;seed10=-1.1
A,orig,leaf_rand_K10,pread,e2e_us,10,129.5,124.67,116.12,148.7,107.27,207.01,10/10,robust,seed01=207.0;seed02=135.9;seed03=111.0;seed04=108.2;seed05=115.2;seed06=124.8;seed07=128.3;seed08=124.6;seed09=132.9;seed10=107.3
A,orig,leaf_rand_K10,pread,e2e_warm_us,10,110.09,104.92,98.07,127.38,90.18,179.93,10/10,robust,seed01=179.9;seed02=118.3;seed03=92.3;seed04=93.8;seed05=96.2;seed06=105.0;seed07=109.0;seed08=104.9;seed09=111.4;seed10=90.2
A,orig,leaf_rand_K10,pread,first_query_us,10,-0.71,-0.25,-2.95,1.06,-8.76,2.61,6/10,tie,seed01=-1.5;seed02=2.5;seed03=-8.8;seed04=2.5;seed05=-3.4;seed06=-0.1;seed07=2.6;seed08=-0.6;seed09=-0.4;seed10=0.0
A,ta,2d,async,e2e_us,10,-5.2,2.47,-16.69,6.06,-28.98,15.97,5/10,tie,seed01=-2.5;seed02=12.4;seed03=12.0;seed04=-26.1;seed05=11.9;seed06=-29.0;seed07=-28.7;seed08=7.4;seed09=16.0;seed10=-25.4
A,ta,2d,async,e2e_warm_us,10,-24.41,-17.97,-33.14,-15.75,-43.29,-9.89,10/10,robust,seed01=-21.4;seed02=-10.8;seed03=-9.9;seed04=-38.7;seed05=-10.9;seed06=-43.3;seed07=-40.3;seed08=-14.5;seed09=-11.3;seed10=-42.9
A,ta,2d,async,first_query_us,10,-36.97,-32.43,-44.09,-29.94,-52.72,-24.83,10/10,robust,seed01=-37.1;seed02=-26.1;seed03=-24.8;seed04=-48.5;seed05=-25.3;seed06=-51.4;seed07=-49.4;seed08=-27.7;seed09=-26.7;seed10=-52.7
A,ta,2d,pread,e2e_us,10,68.76,75.2,49.12,88.59,29.94,109.26,10/10,robust,seed01=59.2;seed02=109.3;seed03=96.3;seed04=33.5;seed05=99.1;seed06=29.9;seed07=33.3;seed08=91.2;seed09=103.3;seed10=32.5
A,ta,2d,pread,e2e_warm_us,10,49.53,54.78,32.47,66.62,15.09,85.93,10/10,robust,seed01=40.2;seed02=85.9;seed03=74.9;seed04=20.4;seed05=76.3;seed06=15.5;seed07=21.8;seed08=69.3;seed09=75.8;seed10=15.1
A,ta,2d,pread,first_query_us,10,-40.42,-38.88,-50.17,-31.17,-73.02,-23.34,10/10,robust,seed01=-73.0;seed02=-23.4;seed03=-28.3;seed04=-51.1;seed05=-27.6;seed06=-50.3;seed07=-49.4;seed08=-29.1;seed09=-23.3;seed10=-48.6
A,ta,2e_K10,async,e2e_us,10,-14.94,-16.29,-33.11,2.89,-61.6,26.98,6/10,tie,seed01=-7.9;seed02=14.0;seed03=13.3;seed04=-24.7;seed05=-38.3;seed06=-61.6;seed07=-27.7;seed08=9.6;seed09=27.0;seed10=-53.1
A,ta,2e_K10,async,e2e_warm_us,10,-34.11,-32.14,-50.7,-18.32,-76.06,-0.6,10/10,robust,seed01=-26.8;seed02=-9.3;seed03=-8.4;seed04=-37.5;seed05=-60.7;seed06=-76.1;seed07=-39.1;seed08=-12.3;seed09=-0.6;seed10=-70.5
A,ta,2e_K10,async,first_query_us,10,-48.18,-46.55,-63.3,-33.68,-85.14,-18.21,10/10,robust,seed01=-44.5;seed02=-26.4;seed03=-24.6;seed04=-48.6;seed05=-76.4;seed06=-85.1;seed07=-49.2;seed08=-27.1;seed09=-18.2;seed10=-81.7
A,ta,2e_K10,pread,e2e_us,10,184.24,198.64,145.86,222.83,73.98,288.96,10/10,robust,seed01=218.0;seed02=237.0;seed03=228.4;seed04=136.8;seed05=179.2;seed06=74.0;seed07=128.4;seed08=221.9;seed09=289.0;seed10=129.7
A,ta,2e_K10,pread,e2e_warm_us,10,165.11,178.09,129.1,201.0,59.49,261.19,10/10,robust,seed01=199.1;seed02=213.7;seed03=206.5;seed04=124.7;seed05=157.1;seed06=59.5;seed07=117.0;seed08=200.4;seed09=261.2;seed10=112.0
