workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
A,orig,baseline,baseline,128,1,1,0.00,0.00,827.67,0.00,0.00,0.00,827.67,827.67,2.11,186.00,264.00,1.08,55789152
B,orig,baseline,baseline,128,1,1,0.00,0.00,921.01,0.00,0.00,0.00,921.01,921.01,2.18,181.00,254.00,1.08,55788800
C,orig,baseline,baseline,128,1,1,0.00,0.00,860.47,0.00,0.00,0.00,860.47,860.47,1.57,19.00,38.00,1.08,55790080
A,orig,learned_markov_14,pread,128,1,1,0.00,100.00,444.94,1403.81,180.39,1223.42,1848.75,1668.36,2.15,189.00,269.00,1.08,55790564
A,orig,learned_markov_14,async,128,1,1,0.00,100.00,511.33,264.19,180.16,84.03,775.52,595.36,2.11,189.00,269.00,1.08,55791224
A,orig,learned_markov_28,pread,128,1,1,0.00,100.00,501.78,2636.15,180.93,2455.22,3137.93,2957.00,2.13,191.00,267.00,1.08,55791668
A,orig,learned_markov_28,async,128,1,1,0.00,100.00,512.79,275.49,175.42,100.07,788.28,612.86,2.13,191.00,267.00,1.08,55792368
A,orig,2f_top14,pread,128,1,1,0.00,100.00,507.54,1433.60,183.66,1249.95,1941.14,1757.49,2.10,189.00,270.00,1.08,55792996
A,orig,2f_top14,async,128,1,1,0.00,100.00,502.73,266.14,185.53,80.61,768.87,583.34,2.13,189.00,270.00,1.08,55793208
A,orig,2f_top28,pread,128,1,1,0.00,100.00,500.52,2641.53,183.28,2458.25,3142.05,2958.77,2.13,191.00,282.00,1.08,55793404
A,orig,2f_top28,async,128,1,1,0.00,100.00,504.02,284.26,182.73,101.53,788.28,605.55,2.14,191.00,282.00,1.08,55793460
A,orig,2e_K10,pread,128,1,1,0.00,100.00,501.78,2727.20,177.77,2549.43,3228.98,3051.21,2.11,191.00,278.00,1.08,55792436
A,orig,2e_K10,async,128,1,1,0.00,100.00,467.94,283.49,182.02,101.47,751.43,569.41,2.09,190.00,276.00,1.08,55793704
B,orig,learned_markov_14,pread,128,1,1,0.00,100.00,598.13,1429.42,181.68,1247.73,2027.55,1845.86,2.18,179.00,264.00,1.08,55793092
B,orig,learned_markov_14,async,128,1,1,0.00,100.00,612.82,263.69,181.96,81.72,876.51,694.54,2.19,179.00,265.00,1.08,55792972
B,orig,learned_markov_28,pread,128,1,1,0.00,100.00,585.15,2433.08,182.75,2250.33,3018.23,2835.48,2.18,179.00,265.00,1.08,55793728
B,orig,learned_markov_28,async,128,1,1,0.00,100.00,578.96,274.15,174.71,99.45,853.11,678.41,2.19,179.00,266.00,1.08,55794632
B,orig,2f_top14,pread,128,1,1,0.00,100.00,515.93,1464.63,181.65,1282.98,1980.56,1798.91,2.18,179.00,264.00,1.08,55795292
B,orig,2f_top14,async,128,1,1,0.00,100.00,519.83,261.44,181.98,79.46,781.27,599.29,2.15,179.00,265.00,1.08,55795428
B,orig,2f_top28,pread,128,1,1,0.00,100.00,553.76,2679.22,182.76,2496.45,3232.98,3050.21,2.21,178.00,266.00,1.08,55795528
B,orig,2f_top28,async,128,1,1,0.00,100.00,551.99,284.21,183.38,100.83,836.20,652.82,2.20,178.00,267.00,1.08,55796020
B,orig,2e_K10,pread,128,1,1,0.00,100.00,513.43,2754.52,184.79,2569.73,3267.95,3083.16,2.15,177.00,268.00,1.08,55797192
B,orig,2e_K10,async,128,1,1,0.00,100.00,550.83,282.55,184.65,97.90,833.38,648.73,2.15,178.00,267.00,1.08,55797656
C,orig,learned_markov_14,pread,128,1,1,0.00,100.00,179.15,1286.25,184.58,1101.67,1465.40,1280.82,1.58,16.00,41.00,1.08,55798240
C,orig,learned_markov_14,async,128,1,1,0.00,100.00,179.65,261.57,183.41,78.16,441.22,257.81,1.58,17.00,41.00,1.08,55797636
C,orig,learned_markov_28,pread,128,1,1,0.00,100.00,178.24,1275.42,183.07,1092.34,1453.66,1270.58,1.57,15.00,41.00,1.08,55797756
C,orig,learned_markov_28,async,128,1,1,0.00,100.00,176.75,278.57,183.08,95.49,455.32,272.24,1.62,16.00,41.00,1.08,55798032
C,orig,2f_top14,pread,128,1,1,0.00,100.00,171.62,1263.09,154.67,1108.42,1434.71,1280.04,1.59,16.00,41.00,1.08,55795108
C,orig,2f_top14,async,128,1,1,0.00,100.00,180.58,233.26,152.94,80.32,413.84,260.90,1.58,17.00,41.00,1.08,55795880
C,orig,2f_top28,pread,128,1,1,0.00,100.00,180.87,1217.98,182.13,1035.85,1398.85,1216.72,1.58,15.00,41.00,1.08,55796592
C,orig,2f_top28,async,128,1,1,0.00,100.00,178.66,281.85,175.31,106.54,460.51,285.20,1.57,16.00,41.00,1.08,55797960
C,orig,2e_K10,pread,128,1,1,0.00,100.00,176.96,1355.01,183.38,1171.62,1531.97,1348.58,1.58,17.00,42.00,1.07,55797964
C,orig,2e_K10,async,128,1,1,0.00,100.00,178.34,262.60,182.86,79.74,440.94,258.08,1.58,17.00,41.00,1.07,55798260
A,orig,baseline,baseline,128,2,0,0.00,0.00,839.21,0.00,0.00,0.00,839.21,839.21,2.13,186.00,264.00,1.07,55799484
B,orig,baseline,baseline,128,2,0,0.00,0.00,935.33,0.00,0.00,0.00,935.33,935.33,2.17,181.00,254.00,1.07,55799452
C,orig,baseline,baseline,128,2,0,0.00,0.00,850.23,0.00,0.00,0.00,850.23,850.23,1.58,19.00,38.00,1.07,55799904
A,orig,learned_markov_14,pread,128,2,0,0.00,100.00,471.71,1452.27,175.57,1276.70,1923.98,1748.41,2.12,189.00,269.00,1.07,55800072
A,orig,learned_markov_14,async,128,2,0,0.00,100.00,500.73,257.88,174.32,83.57,758.61,584.30,2.09,189.00,269.00,1.07,55800132
A,orig,learned_markov_28,pread,128,2,0,0.00,100.00,503.62,2578.18,175.69,2402.49,3081.80,2906.11,2.13,191.00,267.00,1.07,55799816
A,orig,learned_markov_28,async,128,2,0,0.00,100.00,506.89,281.96,180.45,101.51,788.85,608.40,2.15,191.00,267.00,1.07,55800268
A,orig,2f_top14,pread,128,2,0,0.00,100.00,510.26,1454.42,177.18,1277.24,1964.68,1787.50,2.08,189.00,270.00,1.07,55800664
A,orig,2f_top14,async,128,2,0,0.00,100.00,504.84,256.94,175.74,81.20,761.78,586.04,2.15,189.00,270.00,1.07,55801096
A,orig,2f_top28,pread,128,2,0,0.00,100.00,502.44,2600.24,174.27,2425.97,3102.68,2928.41,2.12,191.00,282.00,1.07,55800328
A,orig,2f_top28,async,128,2,0,0.00,100.00,502.56,274.07,175.17,98.91,776.63,601.47,2.13,191.00,282.00,1.07,55821544
A,orig,2e_K10,pread,128,2,0,0.00,100.00,497.54,2751.51,175.38,2576.13,3249.05,3073.67,2.07,191.00,278.00,1.07,55809788
A,orig,2e_K10,async,128,2,0,0.00,100.00,499.48,273.94,174.69,99.26,773.42,598.74,2.10,190.00,276.00,1.07,55811376
B,orig,learned_markov_14,pread,128,2,0,0.00,100.00,488.59,1416.63,175.69,1240.94,1905.22,1729.53,2.16,179.00,264.00,1.06,55811300
B,orig,learned_markov_14,async,128,2,0,0.00,100.00,530.18,263.77,181.58,82.18,793.95,612.36,2.15,179.00,265.00,1.06,55811260
B,orig,learned_markov_28,pread,128,2,0,0.00,100.00,580.82,2484.27,174.24,2310.03,3065.09,2890.85,2.18,179.00,265.00,1.06,55811852
B,orig,learned_markov_28,async,128,2,0,0.00,100.00,586.15,276.44,176.60,99.84,862.59,685.99,2.20,179.00,266.00,1.06,55811812
B,orig,2f_top14,pread,128,2,0,0.00,100.00,516.40,1453.09,175.09,1278.00,1969.49,1794.40,2.16,179.00,264.00,1.06,55811640
B,orig,2f_top14,async,128,2,0,0.00,100.00,559.32,254.92,174.81,80.11,814.24,639.43,2.16,179.00,265.00,1.06,55812628
B,orig,2f_top28,pread,128,2,0,0.00,100.00,555.80,2669.20,175.86,2493.34,3225.00,3049.14,2.19,178.00,266.00,1.06,55813200
B,orig,2f_top28,async,128,2,0,0.00,100.00,516.27,271.84,172.09,99.75,788.11,616.02,2.12,178.00,267.00,1.06,55813328
B,orig,2e_K10,pread,128,2,0,0.00,100.00,551.57,2734.37,173.42,2560.95,3285.94,3112.52,2.16,177.00,268.00,1.06,55814664
B,orig,2e_K10,async,128,2,0,0.00,100.00,549.38,270.64,174.75,95.89,820.02,645.27,2.15,178.00,267.00,1.06,55814236
C,orig,learned_markov_14,pread,128,2,0,0.00,100.00,179.31,1259.10,174.14,1084.96,1438.41,1264.27,1.58,16.00,41.00,1.06,55813964
C,orig,learned_markov_14,async,128,2,0,0.00,100.00,185.79,262.31,181.73,80.58,448.10,266.37,1.58,17.00,41.00,1.06,55794620
C,orig,learned_markov_28,pread,128,2,0,0.00,100.00,178.04,1284.32,174.14,1110.19,1462.36,1288.23,1.56,15.00,41.00,1.06,55794884
C,orig,learned_markov_28,async,128,2,0,0.00,100.00,176.81,274.02,176.55,97.47,450.83,274.28,1.58,16.00,41.00,1.06,55794504
C,orig,2f_top14,pread,128,2,0,0.00,100.00,177.71,1248.09,140.78,1107.31,1425.80,1285.02,1.58,16.00,41.00,1.06,55769380
