workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,10,128,501.10,504.51,495.18,2.86,100.0,275.45,174.81,100.87,776.93,602.41,0.0
A,orig,2e_K10,pread,10,128,502.37,509.96,496.16,4.50,100.0,2747.49,175.02,2572.15,3250.99,3075.90,0.0
A,orig,2f_top14,async,10,128,505.32,511.02,473.75,12.61,100.0,260.16,176.97,81.77,763.64,586.93,0.0
A,orig,2f_top14,pread,10,128,504.51,512.02,501.71,3.86,100.0,1426.56,175.06,1251.44,1934.82,1759.12,0.0
A,orig,2f_top28,async,10,128,504.88,522.75,477.00,15.55,100.0,276.76,175.80,100.94,780.47,606.41,0.0
A,orig,2f_top28,pread,10,128,502.34,527.81,471.57,18.62,100.0,2609.01,175.90,2429.73,3112.66,2932.15,0.0
A,orig,baseline,baseline,10,128,834.58,875.62,812.62,23.09,0.0,0.00,0.00,0.00,834.58,834.58,0.0
A,orig,learned_markov_14,async,10,128,501.18,543.49,472.40,26.92,100.0,257.21,175.12,81.91,759.12,584.34,0.0
A,orig,learned_markov_14,pread,10,128,501.34,510.08,442.19,25.37,100.0,1427.99,176.75,1248.57,1918.47,1741.99,0.0
A,orig,learned_markov_28,async,10,128,505.28,547.02,474.17,24.74,100.0,277.54,175.25,101.46,783.59,606.32,0.0
A,orig,learned_markov_28,pread,10,128,502.18,510.89,469.45,11.18,100.0,2595.59,174.93,2421.97,3094.66,2921.05,0.0
B,orig,2e_K10,async,10,128,551.90,561.26,481.13,24.89,100.0,273.74,174.89,99.19,824.13,649.01,0.0
B,orig,2e_K10,pread,10,128,551.68,554.55,513.14,15.58,100.0,2772.82,174.53,2598.55,3311.88,3136.45,0.0
B,orig,2f_top14,async,10,128,581.45,588.53,514.18,26.64,100.0,256.24,175.04,81.12,837.89,662.65,0.0
B,orig,2f_top14,pread,10,128,583.18,591.79,516.40,22.19,100.0,1437.21,175.30,1261.72,2018.77,1840.03,0.0
B,orig,2f_top28,async,10,128,555.24,561.57,516.27,12.46,100.0,274.93,175.71,99.21,829.88,653.62,0.0
B,orig,2f_top28,pread,10,128,534.31,557.44,480.33,25.45,100.0,2669.74,175.51,2493.06,3207.12,3029.93,0.0
B,orig,baseline,baseline,10,128,928.75,988.98,884.97,32.42,0.0,0.00,0.00,0.00,928.75,928.75,0.0
B,orig,learned_markov_14,async,10,128,583.69,607.25,484.02,35.79,100.0,258.22,175.16,83.36,841.24,666.08,0.0
B,orig,learned_markov_14,pread,10,128,569.82,593.32,488.59,33.19,100.0,1425.51,176.78,1247.90,1993.56,1818.88,0.0
B,orig,learned_markov_28,async,10,128,582.10,601.57,514.86,30.35,100.0,274.19,174.54,99.82,854.72,680.12,0.0
B,orig,learned_markov_28,pread,10,128,582.94,641.11,513.66,46.89,100.0,2473.35,174.99,2294.74,3045.90,2867.73,0.0
C,orig,2e_K10,async,10,128,179.76,184.51,173.71,3.26,100.0,253.49,175.29,78.91,434.86,259.32,0.0
C,orig,2e_K10,pread,10,128,178.48,186.24,175.69,3.54,100.0,1375.32,175.57,1198.83,1553.80,1380.11,0.0
C,orig,2f_top14,async,10,128,180.03,188.41,176.89,4.30,100.0,220.97,141.87,78.99,401.91,259.21,0.0
C,orig,2f_top14,pread,10,128,178.83,180.57,175.87,1.36,100.0,1246.55,140.95,1105.76,1425.39,1284.60,0.0
C,orig,2f_top28,async,10,128,178.18,179.81,177.40,0.83,100.0,271.62,174.84,96.92,450.30,275.30,0.0
C,orig,2f_top28,pread,10,128,179.25,186.88,177.41,3.39,100.0,1243.03,174.43,1068.26,1421.65,1246.78,0.0
C,orig,baseline,baseline,10,128,854.40,886.83,750.00,40.37,0.0,0.00,0.00,0.00,854.40,854.40,0.0
C,orig,learned_markov_14,async,10,128,180.17,184.57,178.35,2.12,100.0,253.32,174.56,78.91,433.09,258.48,0.0
C,orig,learned_markov_14,pread,10,128,179.27,194.04,177.23,7.41,100.0,1277.91,175.70,1101.60,1455.27,1280.12,0.0
C,orig,learned_markov_28,async,10,128,178.97,180.60,176.13,1.38,100.0,271.47,175.10,96.63,450.76,275.66,0.0
C,orig,learned_markov_28,pread,10,128,178.93,184.79,177.96,2.48,100.0,1278.73,175.45,1102.73,1457.62,1281.62,0.0
