workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
C_hit,orig,2e_K10,async,10,128,454.23,506.04,448.26,25.86,100.0,257.17,175.25,81.59,711.85,536.31,0.0
C_hit,orig,2e_K10,pread,10,128,183.39,287.02,178.26,51.17,100.0,1168.26,174.66,994.39,1357.84,1183.55,0.0
C_hit,orig,2e_K40,async,10,128,184.28,198.42,181.31,6.40,100.0,288.97,173.57,114.08,476.34,300.02,0.0
C_hit,orig,2e_K40,pread,10,128,182.92,491.82,179.46,146.49,100.0,1356.53,174.94,1180.05,1541.90,1366.24,0.0
C_hit,orig,2e_K500,async,10,128,182.12,186.67,178.87,2.59,50.7,904.76,173.12,731.60,1086.38,913.75,0.0
C_hit,orig,2e_K500,pread,10,128,183.37,194.22,180.96,4.98,100.0,3310.77,172.44,3138.32,3491.97,3319.52,0.0
C_hit,orig,2e_K92,async,10,128,183.60,186.84,181.01,1.92,100.0,346.89,172.42,173.38,530.84,357.20,0.0
C_hit,orig,2e_K92,pread,10,128,181.81,193.11,178.49,5.64,100.0,1416.59,173.41,1242.46,1601.08,1426.92,0.0
C_hit,orig,2f_slru,async,10,128,100.94,107.69,95.89,4.35,100.0,1623.74,173.20,1450.73,1729.41,1556.41,0.0
C_hit,orig,2f_slru,pread,10,128,96.66,99.32,91.36,2.25,100.0,4738.41,173.04,4567.24,4832.41,4661.23,0.0
C_hit,orig,baseline,baseline,10,128,586.29,608.68,518.27,28.87,0.0,0.00,0.00,0.00,586.29,586.29,0.0
