workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,97.82,17569.10,172.91,17396.18,,,17666.92,17494.00,1.57,0.00,278.00,1.16,42957288,2026-09-23T04:03:40Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,103.19,270954.62,175.37,270779.25,,,271057.81,270882.44,1.59,0.00,278.00,1.16,42956396,2026-09-23T04:03:40Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,95.15,2815.47,177.91,2637.56,,,2910.62,2732.71,1.53,0.00,37.00,1.16,42933204,2026-09-23T04:03:40Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,96.49,27809.33,171.08,27638.25,,,27905.82,27734.74,1.52,0.00,37.00,1.16,42933452,2026-09-23T04:03:41Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,94.12,4703.51,173.51,4530.01,,,4797.63,4624.13,1.53,0.00,62.00,1.16,42934216,2026-09-23T04:03:41Z
C_hit,orig,lp_shuf,pread,128,2,0,0.00,100.00,96.82,53280.84,174.02,53106.82,,,53377.66,53203.64,1.53,0.00,62.00,1.16,42933276,2026-09-23T04:03:41Z
A,orig,lp_sorted,pread,128,3,0,0.00,100.00,93.71,18597.26,176.19,18421.07,,,18690.97,18514.78,1.54,0.00,278.00,1.16,42935500,2026-09-23T04:03:41Z
A,orig,lp_shuf,pread,128,3,0,0.00,100.00,100.40,260689.87,174.90,260514.98,,,260790.27,260615.38,1.52,0.00,278.00,1.16,42935588,2026-09-23T04:03:42Z
B,orig,lp_sorted,pread,128,3,0,0.00,100.00,96.44,18225.86,175.60,18050.26,,,18322.30,18146.70,1.56,0.00,278.00,1.16,42936844,2026-09-23T04:03:42Z
B,orig,lp_shuf,pread,128,3,0,0.00,100.00,102.26,271391.53,177.84,271213.69,,,271493.79,271315.95,1.59,0.00,278.00,1.16,42935188,2026-09-23T04:03:43Z
C,orig,lp_sorted,pread,128,3,0,0.00,100.00,92.95,2832.02,173.44,2658.59,,,2924.97,2751.54,1.54,0.00,37.00,1.16,42936052,2026-09-23T04:03:43Z
C,orig,lp_shuf,pread,128,3,0,0.00,100.00,94.55,27700.54,174.86,27525.68,,,27795.09,27620.23,1.51,0.00,37.00,1.16,42937172,2026-09-23T04:03:43Z
C_hit,orig,lp_sorted,pread,128,3,0,0.00,100.00,93.41,4597.51,175.96,4421.55,,,4690.92,4514.96,1.55,0.00,62.00,1.16,42937796,2026-09-23T04:03:44Z
C_hit,orig,lp_shuf,pread,128,3,0,0.00,100.00,93.87,53363.09,174.17,53188.92,,,53456.96,53282.79,1.52,0.00,62.00,1.16,42937876,2026-09-23T04:03:44Z
A,orig,lp_sorted,pread,128,4,0,0.00,100.00,96.10,17806.83,172.36,17634.46,,,17902.93,17730.56,1.53,0.00,278.00,1.07,42938688,2026-09-23T04:03:44Z
A,orig,lp_shuf,pread,128,4,0,0.00,100.00,98.92,262781.03,172.45,262608.57,,,262879.95,262707.49,1.57,0.00,278.00,1.07,42931620,2026-09-23T04:03:45Z
B,orig,lp_sorted,pread,128,4,0,0.00,100.00,98.44,17749.78,173.91,17575.87,,,17848.22,17674.31,1.61,0.00,278.00,1.07,42932956,2026-09-23T04:03:45Z
B,orig,lp_shuf,pread,128,4,0,0.00,100.00,98.69,271297.80,176.03,271121.77,,,271396.49,271220.46,1.60,0.00,278.00,1.07,42933380,2026-09-23T04:03:45Z
C,orig,lp_sorted,pread,128,4,0,0.00,100.00,93.25,2861.10,174.43,2686.67,,,2954.35,2779.92,1.53,0.00,37.00,1.07,42934504,2026-09-23T04:03:46Z
C,orig,lp_shuf,pread,128,4,0,0.00,100.00,94.91,27731.00,174.29,27556.72,,,27825.91,27651.63,1.50,0.00,37.00,1.07,42934716,2026-09-23T04:03:46Z
C_hit,orig,lp_sorted,pread,128,4,0,0.00,100.00,98.52,4696.66,176.33,4520.33,,,4795.18,4618.85,1.54,0.00,62.00,1.07,42934952,2026-09-23T04:03:46Z
C_hit,orig,lp_shuf,pread,128,4,0,0.00,100.00,98.09,53216.27,174.45,53041.83,,,53314.36,53139.92,1.54,0.00,62.00,1.07,42936984,2026-09-23T04:03:47Z
A,orig,lp_sorted,pread,128,5,0,0.00,100.00,98.56,18649.25,176.22,18473.03,,,18747.81,18571.59,1.52,0.00,278.00,1.07,42938324,2026-09-23T04:03:47Z
A,orig,lp_shuf,pread,128,5,0,0.00,100.00,97.44,259076.24,174.17,258902.07,,,259173.68,258999.51,1.53,0.00,278.00,1.07,42939748,2026-09-23T04:03:47Z
B,orig,lp_sorted,pread,128,5,0,0.00,100.00,101.12,17989.03,175.22,17813.81,,,18090.15,17914.93,1.59,0.00,278.00,1.07,42939992,2026-09-23T04:03:48Z
B,orig,lp_shuf,pread,128,5,0,0.00,100.00,100.57,270877.20,177.14,270700.05,,,270977.77,270800.62,1.58,0.00,278.00,1.07,42940320,2026-09-23T04:03:48Z
C,orig,lp_sorted,pread,128,5,0,0.00,100.00,92.47,2799.59,174.64,2624.95,,,2892.06,2717.42,1.51,0.00,37.00,1.07,42942736,2026-09-23T04:03:48Z
C,orig,lp_shuf,pread,128,5,0,0.00,100.00,95.85,27591.89,172.27,27419.62,,,27687.74,27515.47,1.50,0.00,37.00,1.07,42942804,2026-09-23T04:03:49Z
C_hit,orig,lp_sorted,pread,128,5,0,0.00,100.00,93.50,4615.59,173.69,4441.90,,,4709.09,4535.40,1.53,0.00,62.00,1.06,42943416,2026-09-23T04:03:49Z
C_hit,orig,lp_shuf,pread,128,5,0,0.00,100.00,91.65,53252.42,174.06,53078.36,,,53344.07,53170.01,1.57,0.00,62.00,1.06,42941836,2026-09-23T04:03:49Z
A,orig,lp_sorted,pread,128,6,0,0.00,100.00,92.68,19068.86,174.44,18894.42,,,19161.54,18987.10,1.55,0.00,278.00,1.06,42943700,2026-09-23T04:03:50Z
A,orig,lp_shuf,pread,128,6,0,0.00,100.00,99.57,260176.40,175.17,260001.23,,,260275.97,260100.80,1.55,0.00,278.00,1.06,42944604,2026-09-23T04:03:50Z
B,orig,lp_sorted,pread,128,6,0,0.00,100.00,94.09,18308.15,175.33,18132.82,,,18402.24,18226.91,1.58,0.00,278.00,1.06,42946864,2026-09-23T04:03:50Z
B,orig,lp_shuf,pread,128,6,0,0.00,100.00,100.41,272107.90,177.62,271930.28,,,272208.31,272030.69,1.59,0.00,278.00,1.06,42947244,2026-09-23T04:03:51Z
C,orig,lp_sorted,pread,128,6,0,0.00,100.00,95.12,2804.39,173.99,2630.41,,,2899.51,2725.53,1.52,0.00,37.00,1.06,42948232,2026-09-23T04:03:51Z
C,orig,lp_shuf,pread,128,6,0,0.00,100.00,94.62,27924.93,174.04,27750.89,,,28019.55,27845.51,1.51,0.00,37.00,1.06,42949640,2026-09-23T04:03:51Z
C_hit,orig,lp_sorted,pread,128,6,0,0.00,100.00,95.26,4797.51,176.65,4620.86,,,4892.77,4716.12,1.53,0.00,62.00,1.06,42950108,2026-09-23T04:03:52Z
C_hit,orig,lp_shuf,pread,128,6,0,0.00,100.00,98.53,53159.13,175.24,52983.89,,,53257.66,53082.42,1.55,0.00,62.00,1.06,42950672,2026-09-23T04:03:52Z
