workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,1087.86,0.00,0.00,0.00,,,1087.86,1087.86,2.00,144.00,228.00,1.02,19381944,2026-09-18T05:42:49Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,759.86,0.00,0.00,0.00,,,759.86,759.86,2.14,180.00,268.00,1.02,19382168,2026-09-18T05:42:49Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1181.07,0.00,0.00,0.00,,,1181.07,1181.07,2.14,183.00,266.00,1.02,19380576,2026-09-18T05:42:50Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1174.42,0.00,0.00,0.00,,,1174.42,1174.42,2.07,148.00,220.00,1.02,19383180,2026-09-18T05:42:50Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,984.77,0.00,0.00,0.00,,,984.77,984.77,2.21,197.00,257.00,1.02,19383952,2026-09-18T05:42:50Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1326.33,0.00,0.00,0.00,,,1326.33,1326.33,2.23,196.00,264.00,1.02,19383132,2026-09-18T05:42:51Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1160.49,0.00,0.00,0.00,,,1160.49,1160.49,1.51,17.00,27.00,1.02,19384888,2026-09-18T05:42:51Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,1016.51,0.00,0.00,0.00,,,1016.51,1016.51,1.58,19.00,36.00,1.02,19385052,2026-09-18T05:42:51Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1236.70,0.00,0.00,0.00,,,1236.70,1236.70,1.66,38.00,64.00,1.02,19384060,2026-09-18T05:42:51Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,972.55,713.38,132.35,581.03,,,1685.93,1553.58,2.00,143.00,229.00,1.02,19383436,2026-09-18T05:42:52Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,973.66,255.20,186.24,68.96,,,1228.86,1042.62,2.00,145.00,226.00,1.02,19382836,2026-09-18T05:42:52Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,580.88,7465.75,97.94,7367.80,,,8046.63,7948.68,2.02,143.00,234.00,1.02,19378364,2026-09-18T05:42:52Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,509.83,416.02,237.98,178.04,,,925.85,687.87,1.99,145.00,232.00,1.02,19380004,2026-09-18T05:42:53Z
