workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,997.25,0.00,0.00,0.00,,,997.25,997.25,1.99,142.00,225.00,1.35,19367084,2026-09-18T04:52:08Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,761.83,0.00,0.00,0.00,,,761.83,761.83,2.16,189.00,261.00,1.35,19367496,2026-09-18T04:52:08Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1169.30,0.00,0.00,0.00,,,1169.30,1169.30,2.12,191.00,256.00,1.35,19368096,2026-09-18T04:52:09Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1140.03,0.00,0.00,0.00,,,1140.03,1140.03,2.14,139.00,222.00,1.35,19358436,2026-09-18T04:52:09Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,607.91,0.00,0.00,0.00,,,607.91,607.91,2.22,191.00,242.00,1.35,19360724,2026-09-18T04:52:09Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1279.38,0.00,0.00,0.00,,,1279.38,1279.38,2.20,191.00,255.00,1.35,19369696,2026-09-18T04:52:10Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1068.96,0.00,0.00,0.00,,,1068.96,1068.96,1.54,15.00,28.00,1.35,19372316,2026-09-18T04:52:10Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,991.30,0.00,0.00,0.00,,,991.30,991.30,1.59,19.00,37.00,1.35,19372568,2026-09-18T04:52:10Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1285.87,0.00,0.00,0.00,,,1285.87,1285.87,1.66,36.00,64.00,1.35,19376032,2026-09-18T04:52:11Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,420.81,825.61,240.26,585.35,,,1246.42,1006.16,2.04,141.00,225.00,1.35,19377904,2026-09-18T04:52:11Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,428.97,302.69,229.86,72.83,,,731.66,501.80,2.02,143.00,222.00,1.35,19381028,2026-09-18T04:52:11Z
