workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,476.50,478.93,473.55,1.72,100.0,314.44,228.78,85.10,,,791.15,561.67,0.0
A,orig,2d,async_bulk,5,128,475.57,481.22,474.65,2.91,100.0,313.01,228.91,21.87,61.60,13.00,789.82,497.41,0.0
A,orig,2d,async_win,10,128,474.64,478.26,412.44,19.01,100.0,312.84,229.01,21.77,61.84,13.00,787.74,496.73,0.0
A,orig,2d,pread,5,128,476.54,478.25,475.14,1.37,100.0,1916.34,229.60,1686.74,,,2391.48,2161.88,0.0
A,orig,2e_K10,async,10,128,180.03,182.32,177.58,1.50,100.0,326.79,229.01,97.27,,,506.65,277.49,0.0
A,orig,2e_K10,async_bulk,5,128,178.28,180.03,177.20,1.12,100.0,326.21,229.37,34.42,62.07,23.00,504.20,213.02,0.0
A,orig,2e_K10,async_win,10,128,179.06,184.20,176.83,2.44,100.0,326.37,229.89,33.94,62.04,23.00,505.88,214.00,0.0
A,orig,2e_K10,pread,5,128,179.44,180.33,177.43,1.23,100.0,2735.72,229.66,2506.80,,,2916.10,2686.24,0.0
A,orig,2e_K500,async,10,128,2969.14,4399.04,182.90,1736.86,17.6,908.37,228.79,679.67,,,3886.30,3657.01,0.0
A,orig,2e_K500,async_bulk,5,128,181.50,182.33,176.53,2.11,100.0,995.87,228.07,677.57,89.93,461.00,1175.89,857.56,0.0
A,orig,2e_K500,async_win,10,128,180.63,182.42,178.01,1.40,100.0,1004.76,229.50,683.34,90.07,461.00,1185.03,864.65,0.0
A,orig,2e_K500,pread,5,128,180.70,185.93,178.80,2.91,100.0,20224.18,228.46,19995.72,,,20404.88,20176.42,0.0
A,orig,2f_slru,async,10,128,97.45,100.19,96.33,1.34,100.0,7169.43,229.82,6942.35,,,7267.32,7040.24,0.0
A,orig,2f_slru,async_bulk,5,128,779.00,781.18,778.41,1.11,1.5,722.38,228.91,80.02,412.52,2.00,1501.21,859.02,0.0
A,orig,2f_slru,async_win,10,128,97.36,99.16,94.81,1.47,82.3,2566.02,228.81,1929.21,411.52,138.00,2664.07,2027.00,0.0
A,orig,2f_slru,pread,5,128,96.76,98.70,96.02,1.10,100.0,17976.89,228.06,17748.83,,,18075.91,17847.85,0.0
A,orig,2f_top100,async,10,128,181.13,182.06,178.83,1.11,100.0,426.70,228.88,200.73,,,607.67,380.04,0.0
A,orig,2f_top100,async_bulk,5,128,178.90,182.94,176.64,2.44,100.0,416.73,229.04,122.05,65.64,97.00,596.12,301.55,0.0
A,orig,2f_top100,async_win,10,128,181.20,183.26,178.79,1.35,100.0,416.45,229.75,121.77,65.59,97.00,597.79,303.10,0.0
A,orig,2f_top100,pread,5,128,180.13,181.88,176.56,1.91,100.0,9028.04,228.62,8799.43,,,9204.60,8975.99,0.0
A,orig,2f_top14,async,10,128,476.97,487.21,410.95,20.92,100.0,309.18,229.58,79.91,,,786.86,557.00,0.0
A,orig,2f_top14,async_bulk,5,128,476.58,479.84,451.58,10.53,100.0,311.34,229.79,20.89,61.16,13.00,788.68,497.73,0.0
A,orig,2f_top14,async_win,10,128,477.81,481.04,475.01,2.01,100.0,311.45,228.94,20.29,61.34,13.00,789.88,498.43,0.0
A,orig,2f_top14,pread,5,128,477.99,478.48,474.60,1.45,100.0,1496.03,228.15,1272.96,,,1970.63,1751.07,0.0
A,orig,2f_top28,async,10,128,180.25,181.91,177.70,1.26,100.0,325.42,228.17,97.89,,,505.23,277.38,0.0
A,orig,2f_top28,async_bulk,5,128,179.63,181.11,179.01,0.84,100.0,325.77,228.13,34.31,62.29,27.00,507.23,215.77,0.0
A,orig,2f_top28,async_win,10,128,180.10,182.83,176.67,1.77,100.0,327.19,229.46,35.94,62.02,27.00,507.65,216.08,0.0
A,orig,2f_top28,pread,5,128,181.24,181.92,179.32,1.08,100.0,2645.88,228.72,2414.02,,,2825.20,2595.88,0.0
A,orig,2f_top500,async,10,128,3450.14,4176.18,181.17,1122.47,13.4,889.59,228.66,661.36,,,4333.28,4105.23,0.0
A,orig,2f_top500,async_bulk,5,128,182.61,186.40,179.29,2.61,100.0,986.47,228.09,669.61,88.77,449.00,1168.22,849.52,0.0
A,orig,2f_top500,async_win,10,128,181.79,185.84,180.00,2.11,100.0,987.68,228.58,668.02,89.70,449.00,1170.07,850.40,0.0
