workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,orig,2d,async,10,128,406.18,408.68,402.63,2.22,100.0,330.36,130.00,199.99,735.77,606.82,0.0
YC,orig,2d,pread,10,128,388.20,444.83,369.61,29.97,100.0,8038.48,128.96,7910.19,8438.69,8310.41,0.0
YC,orig,2e_K10,async,10,128,180.26,184.87,177.97,2.39,100.0,350.28,130.03,219.09,530.51,398.28,0.0
YC,orig,2e_K10,pread,10,128,180.26,182.68,175.70,1.96,100.0,8973.97,129.67,8845.40,9153.77,9025.21,0.0
YC,orig,2e_K500,async,10,128,181.59,219.77,180.08,20.16,100.0,1134.40,129.69,1004.72,1316.19,1186.08,0.0
YC,orig,2e_K500,pread,10,128,183.25,185.17,178.91,1.75,100.0,51695.54,132.21,51561.12,51876.65,51742.23,0.0
YC,orig,2f_slru,async,10,128,101.00,102.82,98.44,1.58,100.0,42118.56,129.83,41988.11,42219.82,42089.04,0.0
YC,orig,2f_slru,pread,10,128,105.50,112.83,100.34,4.33,100.0,101962.30,129.36,101835.98,102064.01,101937.67,0.0
YC,orig,2f_top14,async,10,128,403.79,408.77,367.11,15.24,100.0,214.94,130.13,84.26,616.95,488.57,0.0
YC,orig,2f_top14,pread,10,128,404.13,407.39,393.30,4.34,100.0,1383.63,129.92,1250.87,1790.93,1656.37,0.0
YC,orig,2f_top28,async,10,128,405.19,408.17,400.05,2.79,100.0,234.39,129.40,104.28,638.23,508.61,0.0
YC,orig,2f_top28,pread,10,128,403.40,407.70,393.33,4.85,100.0,2549.62,129.85,2422.22,2946.36,2818.84,0.0
YC,orig,baseline,baseline,10,128,624.64,670.22,598.84,26.26,0.0,0.00,0.00,0.00,624.64,624.64,0.0
YC,orig,layers_5,async,10,128,576.25,603.10,526.86,26.63,100.0,199.99,129.91,69.79,779.88,646.73,0.0
YC,orig,layers_5,pread,10,128,572.50,602.29,532.07,24.77,100.0,566.11,128.93,437.26,1141.03,1010.99,0.0
YC,orig,layers_92,async,10,128,405.38,412.00,395.51,4.87,100.0,332.09,129.87,200.57,736.21,606.59,0.0
YC,orig,layers_92,pread,10,128,402.81,414.48,392.66,7.32,100.0,8019.39,129.39,7890.25,8421.89,8292.74,0.0
YC,orig,lp_shuf,pread,10,128,118.84,121.65,99.57,6.29,100.0,1567765.02,84.28,1567681.26,1567881.81,1567798.06,0.0
YC,orig,lp_sorted,pread,10,128,106.53,108.58,100.20,3.02,100.0,104006.73,78.94,103928.17,104109.88,104031.32,0.0
YC,orig,learned_markov_14,async,10,128,404.27,412.40,367.44,12.78,100.0,164.05,79.71,84.24,571.90,488.04,0.0
YC,orig,learned_markov_14,pread,10,128,403.11,411.20,374.98,13.34,100.0,1328.44,82.88,1248.76,1721.01,1641.88,0.0
YC,orig,learned_markov_28,async,10,128,403.52,415.32,365.40,13.41,100.0,185.89,84.42,103.59,589.28,506.83,0.0
YC,orig,learned_markov_28,pread,10,128,404.97,410.90,376.53,9.32,100.0,2511.03,82.56,2427.40,2914.86,2832.57,0.0
