workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCh01,orig,2d,async,10,128,467.31,497.67,453.11,16.03,100.0,346.00,143.80,201.25,813.47,669.25,0.0
YCh01,orig,2d,pread,10,128,486.87,504.10,452.87,17.12,100.0,8077.18,142.55,7932.87,8567.76,8423.45,0.0
YCh01,orig,2e_K10,async,10,128,468.31,495.72,461.54,11.82,100.0,357.52,142.05,215.44,824.40,682.62,0.0
YCh01,orig,2e_K10,pread,10,128,464.00,496.87,459.04,13.65,100.0,8991.76,142.06,8850.10,9455.05,9313.38,0.0
YCh01,orig,2e_K500,async,10,128,494.62,498.24,461.44,10.28,100.0,1139.80,141.01,999.26,1632.87,1493.14,0.0
YCh01,orig,2e_K500,pread,10,128,496.27,502.40,491.23,3.85,100.0,54499.45,141.67,54357.46,54994.42,54852.43,0.0
YCh01,orig,2f_slru,async,10,128,102.28,103.59,99.78,1.14,100.0,42204.42,142.05,42060.21,42307.40,42163.19,0.0
YCh01,orig,2f_slru,pread,10,128,108.77,112.90,99.35,4.41,100.0,102141.01,140.53,102001.82,102251.43,102112.24,0.0
YCh01,orig,2f_top14,async,10,128,491.34,579.83,456.38,51.09,100.0,226.24,141.21,84.54,717.90,576.28,0.0
YCh01,orig,2f_top14,pread,10,128,467.24,494.70,450.82,16.14,100.0,1391.37,142.37,1247.84,1859.85,1716.26,0.0
YCh01,orig,2f_top28,async,10,128,479.85,504.40,461.30,16.83,100.0,245.27,141.80,103.22,725.37,584.17,0.0
YCh01,orig,2f_top28,pread,10,128,467.63,503.57,457.16,16.97,100.0,2480.91,142.06,2338.86,2947.26,2805.20,0.0
YCh01,orig,baseline,baseline,10,128,885.12,931.67,840.79,29.21,0.0,0.00,0.00,0.00,885.12,885.12,0.0
YCh01,orig,layers_5,async,10,128,882.41,969.03,812.01,50.20,100.0,213.91,142.31,71.36,1098.48,953.72,0.0
YCh01,orig,layers_5,pread,10,128,864.96,933.05,818.74,38.08,100.0,579.43,141.86,437.22,1456.39,1314.55,0.0
YCh01,orig,layers_92,async,10,128,488.58,492.74,452.23,14.48,100.0,341.83,141.30,201.44,829.43,688.70,0.0
YCh01,orig,layers_92,pread,10,128,487.04,510.18,452.80,20.08,100.0,8068.95,142.33,7924.84,8559.76,8415.14,0.0
YCh01,orig,lp_shuf,pread,10,128,121.69,127.43,46.09,29.15,100.0,1561720.70,85.66,1561639.12,1561804.98,1561719.17,0.0
YCh01,orig,lp_sorted,pread,10,128,110.05,112.93,105.34,2.25,100.0,104291.18,78.89,104208.46,104401.36,104318.65,0.0
YCh01,orig,learned_markov_14,async,10,128,464.08,493.32,448.56,15.90,100.0,169.83,83.20,85.60,634.71,551.06,0.0
YCh01,orig,learned_markov_14,pread,10,128,489.31,504.86,456.48,19.07,100.0,1329.61,83.80,1250.35,1808.31,1730.61,0.0
YCh01,orig,learned_markov_28,async,10,128,477.70,494.89,462.34,14.80,100.0,189.13,85.71,105.31,666.68,582.31,0.0
YCh01,orig,learned_markov_28,pread,10,128,466.40,494.19,458.80,14.38,100.0,2418.48,84.67,2336.53,2883.44,2803.95,0.0
