seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
6,YCu,orig,2e_K10,async,10,128,580.84,584.61,513.55,20.39,100.0,391.36,174.54,217.46,972.72,797.32,0.0
6,YCu,orig,2e_K10,pread,10,128,580.00,584.51,513.93,20.10,100.0,9007.83,174.16,8834.34,9586.68,9411.93,0.0
6,YCu,orig,2e_K500,async,10,128,636.30,639.33,563.37,21.98,100.0,1188.08,174.17,1015.59,1825.89,1651.83,0.0
6,YCu,orig,2e_K500,pread,10,128,637.84,653.94,626.75,8.90,100.0,52707.11,175.34,52530.38,53357.65,53180.92,0.0
6,YCu,orig,2f_slru,async,10,128,104.19,256.76,101.89,81.79,100.0,42575.79,177.12,42399.12,42682.54,42505.88,0.0
6,YCu,orig,2f_slru,pread,10,128,114.41,119.65,106.02,4.73,100.0,104604.99,174.61,104429.26,104720.80,104545.07,0.0
6,YCu,orig,2f_top14,async,10,128,856.59,866.64,737.46,39.76,100.0,260.26,174.90,85.43,1117.26,942.19,0.0
6,YCu,orig,2f_top14,pread,10,128,850.93,862.84,786.98,24.52,100.0,1460.88,174.72,1284.46,2312.19,2134.82,0.0
6,YCu,orig,2f_top28,async,10,128,577.32,585.53,514.29,25.50,100.0,279.92,174.81,104.23,857.57,682.37,0.0
6,YCu,orig,2f_top28,pread,10,128,578.62,584.28,531.39,14.77,100.0,2637.67,175.11,2463.86,3215.69,3042.46,0.0
6,YCu,orig,baseline,baseline,10,128,891.17,1098.68,881.95,105.19,0.0,0.00,0.00,0.00,891.17,891.17,0.0
6,YCu,orig,layers_5,async,10,128,826.61,870.43,715.24,51.97,100.0,245.47,175.62,70.27,1072.85,897.18,0.0
6,YCu,orig,layers_5,pread,10,128,861.37,897.38,799.24,26.63,100.0,612.14,174.63,438.03,1473.10,1299.58,0.0
6,YCu,orig,layers_92,async,10,128,579.96,586.27,575.63,3.79,100.0,378.45,175.56,202.27,960.63,784.03,0.0
6,YCu,orig,layers_92,pread,10,128,579.10,589.78,513.60,21.03,100.0,8116.05,174.15,7943.27,8680.63,8510.81,0.0
6,YCu,orig,lp_shuf,pread,10,128,123.85,125.46,107.47,5.30,100.0,1554434.15,85.30,1554351.52,1554558.96,1554476.33,0.0
6,YCu,orig,lp_sorted,pread,10,128,112.05,123.13,107.49,5.32,100.0,104100.74,85.72,104016.42,104212.69,104128.37,0.0
6,YCu,orig,learned_markov_14,async,10,128,863.06,870.84,727.48,43.58,100.0,170.20,87.16,83.16,1033.76,945.41,0.0
6,YCu,orig,learned_markov_14,pread,10,128,857.88,870.97,723.57,54.58,100.0,1377.24,87.20,1291.07,2235.93,2149.78,0.0
6,YCu,orig,learned_markov_28,async,10,128,859.84,1137.43,789.10,152.78,100.0,191.28,87.05,104.71,1050.20,964.87,0.0
6,YCu,orig,learned_markov_28,pread,10,128,858.34,941.32,797.42,46.41,100.0,2574.31,88.03,2485.61,3444.01,3355.55,0.0
7,YCu,orig,2d,async,10,128,479.90,494.05,474.03,7.23,100.0,378.28,172.63,202.69,858.81,685.86,0.0
7,YCu,orig,2d,pread,10,128,478.68,493.81,474.04,6.75,100.0,8098.49,173.56,7926.45,8579.38,8406.80,0.0
7,YCu,orig,2e_K10,async,10,128,481.45,527.20,477.13,20.11,100.0,390.48,173.12,216.70,880.71,703.07,0.0
7,YCu,orig,2e_K10,pread,10,128,483.73,493.26,478.34,5.36,100.0,9025.81,172.67,8853.80,9515.44,9343.42,0.0
