workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,99.58,18155.87,72.78,18083.09,,,18255.45,18182.67,1.56,0.00,278.00,1.35,19443812,2026-09-18T07:06:46Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,99.58,7205.78,68.54,7137.24,,,7305.36,7236.82,1.56,0.00,278.00,1.35,19443024,2026-09-18T07:06:46Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,101.82,330831.79,69.42,330762.37,,,330933.61,330864.19,1.57,0.00,278.00,1.35,19445056,2026-09-18T07:06:47Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,96.22,7196.50,68.03,7128.47,,,7292.72,7224.69,1.57,0.00,278.00,1.35,19447396,2026-09-18T07:06:47Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,98.48,19209.17,69.13,19140.04,,,19307.65,19238.52,1.57,0.00,278.00,1.35,19447940,2026-09-18T07:06:47Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,99.62,7263.19,78.38,7184.81,,,7362.81,7284.43,1.61,0.00,278.00,1.35,19447996,2026-09-18T07:06:48Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,102.40,348371.77,61.68,348310.09,,,348474.17,348412.49,1.61,0.00,278.00,1.35,19454688,2026-09-18T07:06:48Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,99.26,7446.94,272.79,7174.15,,,7546.20,7273.41,1.63,0.00,278.00,1.35,19453416,2026-09-18T07:06:48Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,94.75,2920.10,70.17,2849.93,,,3014.85,2944.68,1.52,0.00,37.00,1.40,19456136,2026-09-18T07:06:49Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,98.00,942.43,65.18,877.25,,,1040.43,975.25,1.54,0.00,37.00,1.40,19451872,2026-09-18T07:06:49Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,93.32,28821.76,67.36,28754.40,,,28915.08,28847.72,1.52,0.00,37.00,1.40,19454208,2026-09-18T07:06:49Z
C,orig,lp_shuf,async,128,1,1,0.00,100.00,97.22,1058.66,276.08,782.58,,,1155.88,879.80,1.52,0.00,37.00,1.40,19455364,2026-09-18T07:06:50Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,96.51,4521.77,68.56,4453.21,,,4618.28,4549.72,1.53,0.00,62.00,1.40,19455564,2026-09-18T07:06:50Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,88.48,1567.50,70.14,1497.36,,,1655.98,1585.84,1.54,0.00,62.00,1.40,19456980,2026-09-18T07:06:50Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,97.92,56197.71,61.35,56136.36,,,56295.63,56234.28,1.56,0.00,62.00,1.40,19457544,2026-09-18T07:06:51Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,100.00,99.26,1653.60,69.93,1583.67,,,1752.86,1682.93,1.56,0.00,62.00,1.40,19458440,2026-09-18T07:06:51Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,96.31,20964.44,68.40,20896.04,,,21060.75,20992.35,1.56,0.00,278.00,1.40,19457132,2026-09-18T07:06:51Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,101.92,346526.78,210.31,346316.47,,,346628.70,346418.39,1.58,0.00,278.00,1.40,19457680,2026-09-18T07:06:52Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,170.88,18359.75,272.15,18087.60,,,18530.63,18258.48,1.61,0.00,278.00,1.40,19458744,2026-09-18T07:06:52Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,104.65,367953.39,270.98,367682.41,,,368058.04,367787.06,1.61,0.00,278.00,1.40,19460632,2026-09-18T07:06:53Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,92.05,3731.05,272.31,3458.73,,,3823.10,3550.78,1.52,0.00,37.00,1.40,19460632,2026-09-18T07:06:53Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,93.00,29153.60,272.62,28880.98,,,29246.60,28973.98,1.51,0.00,37.00,1.40,19462768,2026-09-18T07:06:53Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,97.39,4903.98,271.39,4632.59,,,5001.37,4729.98,1.53,0.00,62.00,1.45,19462436,2026-09-18T07:06:54Z
C_hit,orig,lp_shuf,pread,128,2,0,0.00,100.00,96.01,76669.51,272.09,76397.42,,,76765.52,76493.43,1.54,0.00,62.00,1.45,19463024,2026-09-18T07:06:54Z
A,orig,lp_sorted,pread,128,3,0,0.00,100.00,97.44,18142.89,274.37,17868.53,,,18240.33,17965.97,1.57,0.00,278.00,1.45,19444788,2026-09-18T07:06:54Z
A,orig,lp_shuf,pread,128,3,0,0.00,100.00,104.64,350477.34,2533.10,347944.24,,,350581.98,348048.88,1.55,0.00,278.00,1.45,19457004,2026-09-18T07:06:55Z
B,orig,lp_sorted,pread,128,3,0,0.00,100.00,95.58,33951.71,272.17,33679.54,,,34047.29,33775.12,1.58,0.00,278.00,1.45,19458884,2026-09-18T07:06:55Z
B,orig,lp_shuf,pread,128,3,0,0.00,100.00,104.55,335597.50,273.21,335324.28,,,335702.05,335428.83,1.59,0.00,278.00,1.45,19460612,2026-09-18T07:06:56Z
C,orig,lp_sorted,pread,128,3,0,0.00,100.00,93.00,3390.49,271.71,3118.77,,,3483.49,3211.77,1.53,0.00,37.00,1.45,19461776,2026-09-18T07:06:56Z
C,orig,lp_shuf,pread,128,3,0,0.00,100.00,94.25,28972.05,179.54,28792.51,,,29066.30,28886.76,1.52,0.00,37.00,1.45,19462388,2026-09-18T07:06:56Z
C_hit,orig,lp_sorted,pread,128,3,0,0.00,100.00,90.39,6909.48,210.21,6699.28,,,6999.87,6789.67,1.53,0.00,62.00,1.45,19481876,2026-09-18T07:06:57Z
C_hit,orig,lp_shuf,pread,128,3,0,0.00,100.00,97.08,56285.91,211.04,56074.87,,,56382.99,56171.95,1.53,0.00,62.00,1.45,19482484,2026-09-18T07:06:57Z
A,orig,lp_sorted,pread,128,4,0,0.00,100.00,97.90,18341.76,211.47,18130.30,,,18439.66,18228.20,1.55,0.00,278.00,1.45,19482804,2026-09-18T07:06:57Z
A,orig,lp_shuf,pread,128,4,0,0.00,100.00,105.23,391976.24,272.17,391704.07,,,392081.47,391809.30,1.56,0.00,278.00,1.45,19484444,2026-09-18T07:06:58Z
B,orig,lp_sorted,pread,128,4,0,0.00,100.00,427.95,19839.17,272.06,19567.11,,,20267.12,19995.06,1.58,0.00,278.00,1.45,19484932,2026-09-18T07:06:58Z
B,orig,lp_shuf,pread,128,4,0,0.00,100.00,104.30,333593.45,274.02,333319.42,,,333697.75,333423.72,1.59,0.00,278.00,1.41,19484264,2026-09-18T07:06:59Z
C,orig,lp_sorted,pread,128,4,0,0.00,100.00,94.37,3074.11,270.36,2803.75,,,3168.48,2898.12,1.57,0.00,37.00,1.41,19485516,2026-09-18T07:06:59Z
C,orig,lp_shuf,pread,128,4,0,0.00,100.00,95.19,28865.31,277.35,28587.96,,,28960.50,28683.15,1.52,0.00,37.00,1.41,19486400,2026-09-18T07:06:59Z
C_hit,orig,lp_sorted,pread,128,4,0,0.00,100.00,93.85,7064.76,272.36,6792.40,,,7158.61,6886.25,1.54,0.00,62.00,1.41,19475116,2026-09-18T07:07:00Z
C_hit,orig,lp_shuf,pread,128,4,0,0.00,100.00,96.91,56199.01,272.08,55926.93,,,56295.92,56023.84,1.53,0.00,62.00,1.41,19480612,2026-09-18T07:07:00Z
A,orig,lp_sorted,pread,128,5,0,0.00,100.00,103.25,18629.91,275.29,18354.62,,,18733.16,18457.87,1.56,0.00,278.00,1.41,19480852,2026-09-18T07:07:00Z
A,orig,lp_shuf,pread,128,5,0,0.00,100.00,103.60,356246.37,273.52,355972.85,,,356349.97,356076.45,1.58,0.00,278.00,1.41,19482300,2026-09-18T07:07:01Z
B,orig,lp_sorted,pread,128,5,0,0.00,100.00,2044.58,18442.38,275.51,18166.88,,,20486.96,20211.46,1.61,0.00,278.00,1.41,19482820,2026-09-18T07:07:01Z
B,orig,lp_shuf,pread,128,5,0,0.00,100.00,103.64,333514.35,275.32,333239.03,,,333617.99,333342.67,1.62,0.00,278.00,1.41,19484452,2026-09-18T07:07:02Z
C,orig,lp_sorted,pread,128,5,0,0.00,100.00,97.18,3088.93,271.84,2817.09,,,3186.11,2914.27,1.53,0.00,37.00,1.41,19468820,2026-09-18T07:07:02Z
C,orig,lp_shuf,pread,128,5,0,0.00,100.00,93.57,29098.02,272.55,28825.47,,,29191.59,28919.04,1.51,0.00,37.00,1.41,19469120,2026-09-18T07:07:02Z
C_hit,orig,lp_sorted,pread,128,5,0,0.00,100.00,100.31,7218.96,271.10,6947.86,,,7319.27,7048.17,1.54,0.00,62.00,1.41,19468928,2026-09-18T07:07:02Z
C_hit,orig,lp_shuf,pread,128,5,0,0.00,100.00,96.54,55863.20,272.78,55590.42,,,55959.74,55686.96,1.53,0.00,62.00,1.41,19469596,2026-09-18T07:07:03Z
A,orig,lp_sorted,pread,128,6,0,0.00,100.00,93.14,18558.14,272.87,18285.27,,,18651.28,18378.41,1.55,0.00,278.00,1.41,19470512,2026-09-18T07:07:03Z
A,orig,lp_shuf,pread,128,6,0,0.00,100.00,106.06,358366.45,271.38,358095.07,,,358472.51,358201.13,1.55,0.00,278.00,1.38,19470320,2026-09-18T07:07:04Z
B,orig,lp_sorted,pread,128,6,0,0.00,100.00,94.91,26697.56,273.69,26423.86,,,26792.47,26518.77,1.58,0.00,278.00,1.38,19471012,2026-09-18T07:07:04Z
B,orig,lp_shuf,pread,128,6,0,0.00,100.00,122.97,333920.73,271.43,333649.30,,,334043.70,333772.27,1.63,0.00,278.00,1.38,19452780,2026-09-18T07:07:05Z
C,orig,lp_sorted,pread,128,6,0,0.00,100.00,91.07,3120.54,271.47,2849.07,,,3211.61,2940.14,1.52,0.00,37.00,1.38,19470012,2026-09-18T07:07:05Z
C,orig,lp_shuf,pread,128,6,0,0.00,100.00,95.03,29087.65,271.11,28816.54,,,29182.68,28911.57,1.51,0.00,37.00,1.38,19471856,2026-09-18T07:07:05Z
C_hit,orig,lp_sorted,pread,128,6,0,0.00,100.00,93.44,6852.01,270.64,6581.37,,,6945.45,6674.81,1.55,0.00,62.00,1.38,19472472,2026-09-18T07:07:05Z
C_hit,orig,lp_shuf,pread,128,6,0,0.00,100.00,98.24,56099.54,269.37,55830.17,,,56197.78,55928.41,1.53,0.00,62.00,1.38,19472828,2026-09-18T07:07:06Z
