workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,548.73,1062.77,497.84,269.23,100.0,228.59,142.26,85.92,779.25,634.62,0.0
A,orig,2d,pread,5,128,567.00,567.76,497.63,29.02,100.0,1855.10,143.71,1709.27,2374.72,2233.05,0.0
A,orig,2e_K10,async,10,128,568.28,608.66,527.82,23.54,100.0,243.25,144.72,99.42,813.99,668.75,0.0
A,orig,2e_K10,pread,5,128,563.71,595.13,502.74,33.21,100.0,2697.19,141.94,2554.50,3258.49,3116.56,0.0
A,orig,2e_K500,async,10,128,712.58,717.97,589.58,41.08,100.0,994.35,141.62,853.84,1704.01,1564.27,0.0
A,orig,2e_K500,pread,5,128,720.89,721.73,533.03,73.91,100.0,22768.63,141.67,22623.72,23489.78,23344.87,0.0
A,orig,2f_slru,async,10,128,99.09,100.97,95.65,1.91,100.0,7256.18,146.24,7107.92,7355.30,7207.03,0.0
A,orig,2f_slru,pread,5,128,95.33,97.40,94.21,1.37,100.0,18570.84,142.82,18421.91,18668.14,18519.21,0.0
A,orig,2f_top100,async,10,128,598.43,603.97,593.38,3.10,100.0,345.01,143.38,199.25,942.98,798.39,0.0
A,orig,2f_top100,pread,5,128,597.76,611.17,530.15,30.10,100.0,8999.08,142.39,8857.14,9581.37,9432.92,0.0
A,orig,2f_top14,async,10,128,581.79,1023.18,526.96,239.47,100.0,226.20,143.77,81.58,807.68,663.21,0.0
A,orig,2f_top14,pread,5,128,594.44,597.35,591.04,2.20,100.0,1389.87,142.14,1248.56,1987.60,1844.98,0.0
A,orig,2f_top28,async,10,128,592.16,802.18,560.48,112.32,100.0,241.21,142.07,99.03,834.63,690.44,0.0
A,orig,2f_top28,pread,5,128,564.14,1135.15,531.20,283.20,100.0,2708.63,147.36,2561.28,3274.74,3131.83,0.0
A,orig,2f_top500,async,10,128,715.58,1088.57,591.94,219.97,100.0,972.94,142.62,830.94,1670.38,1530.04,0.0
A,orig,2f_top500,pread,5,128,546.77,719.98,536.77,86.76,100.0,22400.50,146.03,22252.53,22937.27,22789.30,0.0
A,orig,baseline,baseline,10,128,881.31,924.46,843.22,26.38,0.0,0.00,0.00,0.00,881.31,881.31,0.0
A,orig,layers_5,async,10,128,861.81,907.93,818.47,28.87,100.0,217.06,147.69,69.88,1077.84,931.99,0.0
A,orig,layers_5,pread,5,128,866.38,896.72,853.10,17.36,100.0,590.37,141.74,446.19,1463.08,1315.10,0.0
A,orig,leaf_freq_K10,async,10,128,930.28,933.79,872.84,21.06,100.0,217.23,141.93,75.30,1146.24,1004.48,0.0
A,orig,leaf_freq_K10,pread,5,128,930.47,989.86,910.29,32.49,100.0,1068.10,143.04,923.92,2000.19,1854.20,0.0
A,orig,leaf_rand_K10,async,10,128,907.73,1224.62,833.71,171.42,100.0,216.54,141.41,75.03,1120.06,983.58,0.0
A,orig,leaf_rand_K10,pread,5,128,864.66,1970.91,833.54,546.01,100.0,1075.31,148.02,928.34,1938.30,1791.11,0.0
B,orig,2d,async,10,128,659.81,1242.11,656.07,237.82,100.0,230.77,144.67,86.25,1001.16,886.07,0.0
B,orig,2d,pread,5,128,663.57,664.20,596.60,26.70,100.0,1875.66,141.89,1733.77,2539.84,2397.95,0.0
B,orig,2e_K10,async,10,128,658.63,661.48,598.41,23.22,100.0,239.09,141.89,97.47,898.09,756.42,0.0
B,orig,2e_K10,pread,5,128,656.95,662.19,626.40,13.40,100.0,2679.84,141.55,2538.85,3336.79,3195.80,0.0
B,orig,2e_K500,async,10,128,182.17,185.02,181.21,1.45,100.0,1044.60,142.30,898.81,1227.93,1081.88,0.0
B,orig,2e_K500,pread,5,128,183.03,286.11,180.98,51.84,100.0,18136.94,142.04,17994.98,18409.89,18267.85,0.0
B,orig,2f_slru,async,10,128,98.32,107.20,96.03,4.67,100.0,7219.56,175.14,7044.49,7318.32,7143.25,0.0
B,orig,2f_slru,pread,5,128,98.28,99.24,97.46,0.64,100.0,18507.41,175.87,18327.14,18606.06,18425.79,0.0
