workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,10,128,593.93,619.43,526.15,36.92,100.0,242.64,142.05,101.72,835.73,693.76,0.0
A,orig,2e_K10,pread,10,128,594.25,611.84,527.91,27.21,100.0,2704.36,142.57,2559.08,3286.10,3141.57,0.0
A,orig,2f_top14,async,10,128,596.32,641.76,531.37,30.32,100.0,224.45,141.72,82.76,820.33,679.37,0.0
A,orig,2f_top14,pread,10,128,595.31,629.21,526.07,37.77,100.0,1401.50,142.19,1255.75,1987.47,1845.60,0.0
A,orig,2f_top28,async,10,128,597.26,643.71,592.60,20.67,100.0,245.56,142.86,103.93,843.49,701.86,0.0
A,orig,2f_top28,pread,10,128,600.21,630.63,595.36,12.67,100.0,2597.82,143.26,2451.66,3198.32,3057.20,0.0
A,orig,baseline,baseline,10,128,1028.42,1066.88,888.48,51.87,0.0,0.00,0.00,0.00,1028.42,1028.42,0.0
A,orig,learned_markov_14,async,10,128,596.72,645.22,529.94,38.48,100.0,225.34,144.06,83.17,820.85,678.98,0.0
A,orig,learned_markov_14,pread,10,128,595.39,624.96,530.52,27.78,100.0,1374.51,141.95,1233.32,1960.39,1815.30,0.0
A,orig,learned_markov_28,async,10,128,597.79,628.07,528.00,26.75,100.0,247.62,145.82,101.80,843.75,700.75,0.0
A,orig,learned_markov_28,pread,10,128,594.70,624.11,528.29,31.50,100.0,2631.98,143.20,2488.81,3237.80,3093.02,0.0
B,orig,2e_K10,async,10,128,531.25,560.21,524.15,13.53,100.0,247.23,143.13,104.03,777.11,634.67,0.0
B,orig,2e_K10,pread,10,128,529.59,572.37,464.23,39.33,100.0,2723.10,141.66,2574.15,3251.59,3110.84,0.0
B,orig,2f_top14,async,10,128,533.38,575.62,528.66,18.31,100.0,258.00,175.56,82.65,793.91,615.86,0.0
B,orig,2f_top14,pread,10,128,529.06,545.55,501.72,11.98,100.0,1433.74,176.09,1254.71,1964.36,1785.45,0.0
B,orig,2f_top28,async,10,128,529.82,556.61,459.15,34.95,100.0,243.54,142.02,101.55,771.32,627.79,0.0
B,orig,2f_top28,pread,10,128,528.75,559.55,461.51,33.10,100.0,2579.17,141.53,2431.36,3104.02,2960.55,0.0
B,orig,baseline,baseline,10,128,937.92,957.09,803.95,49.10,0.0,0.00,0.00,0.00,937.92,937.92,0.0
B,orig,learned_markov_14,async,10,128,528.81,622.03,524.10,38.71,100.0,224.26,142.34,82.31,753.29,610.72,0.0
B,orig,learned_markov_14,pread,10,128,530.84,609.61,469.20,41.10,100.0,1403.00,142.84,1253.76,1913.28,1767.87,0.0
B,orig,learned_markov_28,async,10,128,530.28,556.41,459.96,32.19,100.0,243.88,141.58,102.64,773.23,631.15,0.0
B,orig,learned_markov_28,pread,10,128,528.88,578.89,459.69,33.71,100.0,2495.89,142.56,2340.27,3046.41,2884.66,0.0
C,orig,2e_K10,async,10,128,181.35,209.05,177.65,12.49,100.0,220.81,142.31,78.78,402.76,259.56,0.0
C,orig,2e_K10,pread,10,128,185.06,200.61,177.69,8.02,100.0,1355.04,146.31,1212.00,1538.95,1396.27,0.0
C,orig,2f_top14,async,10,128,183.21,210.20,179.75,12.01,100.0,223.63,143.53,81.09,406.74,264.25,0.0
C,orig,2f_top14,pread,10,128,183.56,206.58,179.28,11.17,100.0,1219.37,143.03,1074.64,1405.59,1260.87,0.0
C,orig,2f_top28,async,10,128,181.30,208.24,178.25,12.07,100.0,239.08,143.17,96.05,420.97,277.13,0.0
C,orig,2f_top28,pread,10,128,182.16,216.50,179.45,14.24,100.0,1257.55,146.26,1107.10,1440.86,1294.11,0.0
C,orig,baseline,baseline,10,128,846.65,905.22,722.67,63.51,0.0,0.00,0.00,0.00,846.65,846.65,0.0
C,orig,learned_markov_14,async,10,128,182.81,221.50,178.28,17.09,100.0,224.12,143.75,80.48,406.47,262.44,0.0
C,orig,learned_markov_14,pread,10,128,181.07,205.89,179.31,10.38,100.0,1220.24,142.84,1074.89,1407.68,1262.38,0.0
C,orig,learned_markov_28,async,10,128,182.23,208.06,178.69,11.28,100.0,239.47,143.89,95.89,421.39,277.92,0.0
C,orig,learned_markov_28,pread,10,128,182.88,211.30,178.31,13.26,100.0,1242.28,143.33,1091.96,1426.32,1279.19,0.0
