workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
A,orig,baseline,baseline,128,1,1,0.00,0.00,929.29,0.00,0.00,0.00,929.29,929.29,2.14,186.00,259.00,1.20,55764052
B,orig,baseline,baseline,128,1,1,0.00,0.00,912.73,0.00,0.00,0.00,912.73,912.73,2.14,188.00,264.00,1.20,55764504
C,orig,baseline,baseline,128,1,1,0.00,0.00,882.94,0.00,0.00,0.00,882.94,882.94,1.57,18.00,35.00,1.20,55785844
A,orig,learned_markov_14,pread,128,1,1,0.00,100.00,559.54,1378.92,147.82,1231.10,1938.46,1790.64,2.18,184.00,269.00,1.20,55767380
A,orig,learned_markov_14,async,128,1,1,0.00,100.00,540.37,227.63,141.23,86.40,768.00,626.77,2.12,184.00,270.00,1.20,55776368
A,orig,learned_markov_28,pread,128,1,1,0.00,100.00,542.03,2431.69,64.84,2366.85,2973.72,2908.88,2.09,184.00,271.00,1.20,55776700
A,orig,learned_markov_28,async,128,1,1,0.00,100.00,553.43,251.18,151.18,100.00,804.61,653.43,2.11,184.00,272.00,1.20,55777384
A,orig,2f_top14,pread,128,1,1,0.00,100.00,180.24,1397.90,152.20,1245.70,1578.14,1425.94,2.15,184.00,276.00,1.20,55777988
A,orig,2f_top14,async,128,1,1,0.00,100.00,181.62,236.79,154.19,82.61,418.41,264.23,2.13,184.00,277.00,1.20,55778136
A,orig,2f_top28,pread,128,1,1,0.00,100.00,181.68,2560.99,137.46,2423.53,2742.67,2605.21,2.13,181.00,278.00,1.20,55777712
A,orig,2f_top28,async,128,1,1,0.00,100.00,181.51,240.84,138.30,102.54,422.35,284.05,2.08,181.00,279.00,1.20,55777740
A,orig,2e_K10,pread,128,1,1,0.00,100.00,181.11,2574.34,64.62,2509.72,2755.45,2690.83,2.13,182.00,281.00,1.20,55773120
A,orig,2e_K10,async,128,1,1,0.00,100.00,174.57,282.89,181.62,101.27,457.46,275.84,2.16,182.00,280.00,1.26,55613800
