workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,862.46,0.00,0.00,0.00,,,862.46,862.46,2.13,178.00,269.00,1.06,42961188,2026-09-23T02:35:02Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,2129.27,0.00,0.00,0.00,,,2129.27,2129.27,2.78,182.00,257.00,1.06,42963396,2026-09-23T02:35:02Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,879.12,0.00,0.00,0.00,,,879.12,879.12,1.57,20.00,28.00,1.06,42964332,2026-09-23T02:35:02Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,1558.02,0.00,0.00,0.00,,,1558.02,1558.02,1.69,37.00,55.00,1.06,42965932,2026-09-23T02:35:03Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,836.18,573.62,138.06,435.56,,,1409.80,1271.74,2.09,179.00,267.00,1.05,42966292,2026-09-23T02:35:03Z
A,orig,layers_5,async,128,1,1,0.00,100.00,820.98,208.89,140.68,68.21,,,1029.87,889.19,2.11,179.00,267.00,1.05,42966696,2026-09-23T02:35:03Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,914.45,202.87,134.28,7.41,61.17,2.00,1117.32,921.86,2.12,179.00,267.00,1.05,42968696,2026-09-23T02:35:04Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,816.72,193.26,124.21,8.05,60.99,2.00,1009.98,824.77,2.12,179.00,267.00,1.05,42969048,2026-09-23T02:35:04Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,508.17,8160.72,139.80,8020.92,,,8668.89,8529.09,2.14,177.00,281.00,1.05,42972220,2026-09-23T02:35:04Z
A,orig,layers_92,async,128,1,1,0.00,100.00,500.19,328.62,133.79,194.83,,,828.81,695.02,2.11,177.00,279.00,1.05,42975008,2026-09-23T02:35:05Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,440.20,310.52,132.80,112.75,64.97,87.00,750.72,552.95,2.06,177.00,279.00,1.05,42974668,2026-09-23T02:35:05Z
A,orig,layers_92,async_bulk,128,1,1,0.00,100.00,564.13,307.60,129.27,112.54,65.78,87.00,871.73,676.67,2.12,177.00,279.00,1.05,42976108,2026-09-23T02:35:05Z
A,orig,2d,pread,128,1,1,0.00,100.00,499.77,1819.52,138.74,1680.78,,,2319.29,2180.55,2.09,177.00,281.00,1.05,42979376,2026-09-23T02:35:05Z
A,orig,2d,async,128,1,1,0.00,100.00,508.84,217.61,134.04,83.57,,,726.45,592.41,2.14,177.00,279.00,1.05,42981328,2026-09-23T02:35:06Z
A,orig,2d,async_win,128,1,1,0.00,100.00,510.88,212.39,128.27,22.85,61.27,13.00,723.27,533.73,2.11,177.00,279.00,1.05,42981648,2026-09-23T02:35:06Z
A,orig,2d,async_bulk,128,1,1,0.00,100.00,509.20,209.74,127.91,21.10,60.73,13.00,718.94,530.30,2.11,177.00,279.00,1.05,42981480,2026-09-23T02:35:06Z
A,orig,2e_K10,pread,128,1,1,0.00,100.00,569.02,2646.03,64.65,2581.37,,,3215.05,3150.39,2.15,177.00,288.00,1.05,42981044,2026-09-23T02:35:07Z
A,orig,2e_K10,async,128,1,1,0.00,100.00,473.59,250.60,153.45,97.15,,,724.19,570.74,2.11,177.00,286.00,1.05,42981752,2026-09-23T02:35:07Z
A,orig,2e_K10,async_win,128,1,1,0.00,100.00,507.62,238.01,141.41,34.93,61.68,23.00,745.63,542.55,2.11,177.00,286.00,1.05,42982888,2026-09-23T02:35:07Z
A,orig,2e_K10,async_bulk,128,1,1,0.00,100.00,441.45,235.24,140.81,33.24,61.19,23.00,676.69,474.69,2.08,177.00,286.00,1.05,42983456,2026-09-23T02:35:08Z
A,orig,2e_K500,pread,128,1,1,0.00,100.00,555.24,18645.60,63.86,18581.74,,,19200.84,19136.98,2.03,167.00,449.00,1.05,42983496,2026-09-23T02:35:08Z
A,orig,2e_K500,async,128,1,1,0.00,100.00,502.27,1010.79,152.92,857.87,,,1513.06,1360.14,2.22,177.00,389.00,1.05,42986196,2026-09-23T02:35:08Z
A,orig,2e_K500,async_win,128,1,1,0.00,100.00,558.17,936.66,146.83,699.28,90.55,460.00,1494.83,1257.45,2.06,177.00,391.00,1.05,42987004,2026-09-23T02:35:09Z
A,orig,2e_K500,async_bulk,128,1,1,0.00,100.00,550.46,912.01,145.85,676.66,89.50,460.00,1462.47,1227.12,2.06,177.00,394.00,1.05,42987108,2026-09-23T02:35:09Z
A,orig,2f_top14,pread,128,1,1,0.00,100.00,510.94,1336.92,112.05,1224.87,,,1847.86,1735.81,2.14,177.00,284.00,1.05,42986984,2026-09-23T02:35:09Z
A,orig,2f_top14,async,128,1,1,0.00,100.00,506.48,219.85,140.01,79.84,,,726.33,586.32,2.11,177.00,284.00,1.05,43011688,2026-09-23T02:35:10Z
A,orig,2f_top14,async_win,128,1,1,0.00,100.00,510.77,222.03,138.26,18.91,64.86,13.00,732.80,529.68,2.14,177.00,284.00,1.05,43015676,2026-09-23T02:35:10Z
A,orig,2f_top14,async_bulk,128,1,1,0.00,100.00,473.06,215.43,135.20,19.13,61.09,13.00,688.49,492.19,2.10,177.00,284.00,1.05,43017752,2026-09-23T02:35:10Z
