workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,orig,2d,async,10,128,655.23,658.24,646.14,3.37,100.0,342.59,142.82,199.97,997.43,854.58,0.0
YC,orig,2d,pread,10,128,653.74,656.66,605.55,14.58,100.0,8123.26,142.95,7979.57,8778.20,8634.51,0.0
YC,orig,2e_K10,async,10,128,657.31,681.92,652.54,13.43,100.0,361.04,142.26,218.57,1017.87,875.25,0.0
YC,orig,2e_K10,pread,10,128,654.25,663.07,647.04,5.07,100.0,8923.85,142.09,8794.14,9581.90,9452.66,0.0
YC,orig,2e_K500,async,10,128,183.87,240.00,181.59,29.44,100.0,1157.68,142.81,1015.68,1344.53,1202.51,0.0
YC,orig,2e_K500,pread,10,128,183.59,185.40,181.28,1.41,100.0,51722.76,142.44,51580.12,51904.29,51761.65,0.0
YC,orig,2f_slru,async,10,128,102.28,104.51,97.24,2.11,100.0,42117.60,142.34,41973.31,42219.54,42074.88,0.0
YC,orig,2f_slru,pread,10,128,107.78,111.00,106.35,1.71,100.0,102945.12,142.62,102801.76,103052.27,102908.90,0.0
YC,orig,2f_top14,async,10,128,1060.55,1081.37,1008.53,27.18,100.0,226.50,142.58,83.80,1290.26,1144.42,0.0
YC,orig,2f_top14,pread,10,128,1008.55,1079.91,886.71,63.23,100.0,1404.93,142.06,1260.72,2437.32,2295.66,0.0
YC,orig,2f_top28,async,10,128,1075.09,1080.93,1004.91,28.70,100.0,246.96,142.47,104.41,1320.28,1179.11,0.0
YC,orig,2f_top28,pread,10,128,1046.21,1077.64,978.32,30.85,100.0,2588.41,141.60,2446.69,3634.62,3492.90,0.0
YC,orig,baseline,baseline,10,128,1091.40,1121.13,911.90,59.12,0.0,0.00,0.00,0.00,1091.40,1091.40,0.0
YC,orig,layers_5,async,10,128,1078.20,1086.09,976.25,34.78,100.0,212.12,142.45,70.15,1291.44,1148.50,0.0
YC,orig,layers_5,pread,10,128,1055.41,1080.09,949.77,36.33,100.0,578.83,142.94,436.72,1636.47,1491.62,0.0
YC,orig,layers_92,async,10,128,654.85,658.51,646.81,3.19,100.0,342.44,142.19,200.17,998.26,856.11,0.0
YC,orig,layers_92,pread,10,128,655.14,666.10,652.68,5.67,100.0,8148.07,143.38,8004.57,8802.80,8659.31,0.0
