workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCu,orig,2d,async,10,128,582.90,628.70,516.27,31.48,100.0,374.81,171.05,204.89,959.03,787.62,0.0
YCu,orig,2d,pread,10,128,580.26,583.86,576.61,2.60,100.0,8047.31,170.76,7876.94,8626.64,8455.88,0.0
YCu,orig,2e_K10,async,10,128,581.91,866.04,514.81,155.97,100.0,388.96,169.81,218.87,974.39,803.90,0.0
YCu,orig,2e_K10,pread,10,128,581.94,588.62,572.67,4.55,100.0,9095.19,170.62,8922.26,9676.62,9503.69,0.0
YCu,orig,2e_K500,async,10,128,584.40,675.53,516.13,47.33,100.0,1195.82,170.11,1024.94,1782.35,1612.74,0.0
YCu,orig,2e_K500,pread,10,128,587.31,1674.82,578.68,592.98,100.0,52745.99,170.15,52576.56,53334.23,53164.79,0.0
YCu,orig,2f_slru,async,10,128,103.13,109.98,100.37,3.37,100.0,42316.32,171.40,42145.04,42418.26,42246.97,0.0
YCu,orig,2f_slru,pread,10,128,108.62,115.61,103.61,4.06,100.0,104403.54,170.91,104233.29,104510.73,104340.49,0.0
YCu,orig,2f_top14,async,10,128,1064.57,1069.22,994.05,21.54,100.0,254.83,171.58,84.06,1320.97,1149.32,0.0
YCu,orig,2f_top14,pread,10,128,1061.60,1070.30,991.53,21.99,100.0,1456.20,169.50,1287.13,2523.35,2352.32,0.0
YCu,orig,2f_top28,async,10,128,584.40,588.53,520.82,19.28,100.0,246.13,141.68,104.78,828.39,689.75,0.0
YCu,orig,2f_top28,pread,10,128,584.15,591.43,576.32,4.98,100.0,2587.02,141.38,2447.69,3177.04,3036.15,0.0
YCu,orig,baseline,baseline,10,128,1079.72,1589.87,1023.88,277.65,0.0,0.00,0.00,0.00,1079.72,1079.72,0.0
YCu,orig,layers_5,async,10,128,1061.80,1071.76,943.84,41.49,100.0,212.28,141.80,70.31,1272.28,1131.95,0.0
YCu,orig,layers_5,pread,10,128,1061.80,1067.82,925.26,43.60,100.0,579.63,141.17,438.36,1639.86,1499.91,0.0
YCu,orig,layers_92,async,10,128,588.12,590.19,510.36,29.32,100.0,373.56,172.38,204.32,948.83,789.67,0.0
YCu,orig,layers_92,pread,10,128,583.52,593.39,580.31,5.01,100.0,8135.15,176.17,7958.99,8719.85,8542.70,0.0
YCu,orig,lp_shuf,pread,10,128,123.17,127.11,111.14,4.31,100.0,1553309.23,84.53,1553225.31,1553432.90,1553348.98,0.0
YCu,orig,lp_sorted,pread,10,128,111.14,114.03,103.41,3.10,100.0,102171.49,84.65,102085.84,102277.55,102191.91,0.0
YCu,orig,learned_markov_14,async,10,128,582.50,588.09,580.17,2.74,100.0,166.56,80.07,85.09,748.81,668.07,0.0
YCu,orig,learned_markov_14,pread,10,128,586.30,617.58,516.66,27.64,100.0,1345.32,84.32,1262.22,1930.60,1848.54,0.0
YCu,orig,learned_markov_28,async,10,128,585.79,591.93,515.94,21.47,100.0,189.48,84.19,105.19,775.19,690.50,0.0
YCu,orig,learned_markov_28,pread,10,128,583.09,592.53,527.45,17.93,100.0,2548.38,83.78,2463.81,3137.61,3053.05,0.0
