workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
C,orig,2d,async,10,128,629.50,636.56,568.66,24.82,100.0,243.34,175.37,67.97,872.21,697.34,0.0
C,orig,2d,pread,10,128,633.38,670.47,560.29,30.33,100.0,523.80,175.69,348.00,1158.81,982.94,0.0
C,orig,2e_K10,async,10,128,629.41,649.73,509.42,51.13,100.0,256.77,176.16,79.12,885.31,709.14,0.0
C,orig,2e_K10,pread,10,128,598.76,659.30,567.67,32.43,100.0,1331.45,175.65,1155.31,1956.99,1778.44,0.0
C,orig,2f_slru,async,10,128,96.10,101.64,91.48,3.21,100.0,920.74,176.26,745.37,1015.80,839.70,0.0
C,orig,2f_slru,pread,10,128,98.31,102.34,91.50,3.09,100.0,2778.26,176.22,2602.75,2878.26,2702.75,0.0
C,orig,2f_top14,async,10,128,569.91,654.16,504.41,53.56,100.0,255.79,176.44,78.88,825.86,649.71,0.0
C,orig,2f_top14,pread,10,128,624.51,660.49,573.59,27.86,100.0,1197.62,172.83,1036.97,1814.51,1654.99,0.0
C,orig,2f_top28,async,10,128,542.09,655.53,501.73,62.25,100.0,271.85,175.74,96.43,818.44,640.22,0.0
C,orig,2f_top28,pread,10,128,634.33,708.37,540.97,53.79,100.0,1248.36,176.52,1072.31,1866.35,1690.78,0.0
C,orig,baseline,baseline,10,128,1041.51,1100.23,942.69,47.05,0.0,0.00,0.00,0.00,1041.51,1041.51,0.0
C,orig,leaf_freq_K10,async,10,128,1094.85,1198.81,892.61,90.59,100.0,251.29,176.63,74.47,1347.97,1171.12,0.0
C,orig,leaf_freq_K10,pread,10,128,1133.12,1163.57,1087.92,20.34,100.0,909.13,176.51,732.07,2040.59,1864.57,0.0
C,orig,leaf_rand_K10,async,10,128,1023.77,1095.59,900.61,57.62,100.0,251.87,176.23,75.22,1274.67,1099.37,0.0
C,orig,leaf_rand_K10,pread,10,128,1021.54,1031.37,898.30,40.61,100.0,1067.09,174.54,892.82,2085.61,1909.91,0.0
