workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,546.60,595.66,502.75,33.67,100.0,286.72,197.00,89.62,,,833.01,634.68,0.0
A,1gb,2d,pread,5,128,535.22,594.03,502.62,33.63,100.0,2157.46,197.71,1960.46,,,2706.13,2509.75,0.0
A,1gb,2e_K10,async,10,128,536.54,568.71,501.43,23.07,100.0,305.16,198.39,105.72,,,840.29,641.20,0.0
A,1gb,2e_K10,pread,5,128,565.54,590.09,507.69,29.89,100.0,3010.55,195.47,2815.57,,,3596.31,3400.83,0.0
A,1gb,2e_K500,async,10,128,588.25,608.81,573.88,15.09,100.0,1071.91,197.21,879.14,,,1661.42,1463.61,0.0
A,1gb,2e_K500,pread,5,128,603.39,616.46,595.07,8.26,100.0,28612.56,197.31,28416.79,,,29231.67,29035.90,0.0
A,1gb,2f_slru,async,10,128,100.90,102.06,96.06,1.68,100.0,7350.40,197.21,7153.18,,,7450.81,7253.60,0.0
A,1gb,2f_slru,pread,5,128,98.95,100.60,94.49,2.16,100.0,18899.62,200.07,18699.56,,,18999.40,18799.34,0.0
A,1gb,baseline,baseline,10,128,1358.43,1398.93,1242.59,49.75,0.0,0.00,0.00,0.00,,,1358.43,1358.43,0.0
A,1gb,layers_5,async,10,128,1343.09,1438.56,1239.96,69.70,100.0,266.93,197.61,69.66,,,1608.15,1413.97,0.0
A,1gb,layers_5,pread,5,128,1233.47,1416.00,1155.62,107.33,100.0,704.88,197.29,507.88,,,1903.35,1708.20,0.0
A,1gb,layers_92,async,10,128,904.00,984.47,861.91,37.23,100.0,401.73,195.61,207.21,,,1306.13,1111.20,0.0
A,1gb,layers_92,pread,5,128,918.77,1874.61,845.24,486.15,100.0,8318.08,196.15,8121.93,,,9273.09,9080.64,0.0
A,1gb,leaf_freq_K10,async,10,128,1362.32,1495.29,1279.54,79.98,100.0,273.41,197.51,75.76,,,1702.16,1461.67,0.0
A,1gb,leaf_freq_K10,pread,5,128,1358.59,1455.43,1323.14,50.59,100.0,1095.40,198.78,897.87,,,2454.47,2256.46,0.0
A,1gb,leaf_rand_K10,async,10,128,1377.33,1450.04,1288.05,53.94,100.0,273.36,197.24,76.03,,,1650.95,1453.81,0.0
A,1gb,leaf_rand_K10,pread,5,128,1411.98,1431.42,1357.97,25.70,100.0,1116.47,198.55,919.52,,,2527.02,2331.60,0.0
A,ta,2d,async,10,128,581.35,1091.18,517.51,279.71,67.4,312.09,195.93,115.09,,,893.70,697.05,0.0
A,ta,2d,pread,5,128,559.80,598.08,555.71,17.79,100.0,1055.85,200.32,853.97,,,1614.78,1412.90,0.0
A,ta,2e_K10,async,10,128,586.57,596.75,575.71,6.90,100.0,327.49,198.17,129.19,,,915.41,718.80,0.0
A,ta,2e_K10,pread,5,128,589.99,594.22,586.49,3.21,100.0,1962.47,198.49,1766.52,,,2552.46,2356.51,0.0
A,ta,2e_K500,async,10,128,629.25,884.81,530.91,144.70,42.2,978.55,196.89,776.01,,,1599.48,1408.48,0.0
A,ta,2e_K500,pread,5,128,183.85,329.20,182.44,72.86,100.0,17505.87,196.71,17309.45,,,17688.31,17491.89,0.0
A,ta,2f_slru,async,10,128,98.56,99.67,94.75,1.37,100.0,7309.31,197.04,7111.93,,,7407.91,7210.53,0.0
A,ta,2f_slru,pread,5,128,97.95,231.27,94.46,66.92,100.0,18280.66,195.60,18084.97,,,18375.12,18179.43,0.0
A,ta,baseline,baseline,10,128,785.58,1250.43,773.59,246.12,0.0,0.00,0.00,0.00,,,785.58,785.58,0.0
A,ta,layers_5,async,10,128,988.77,1001.00,916.78,27.58,100.0,265.11,196.26,68.47,,,1253.20,1057.13,0.0
A,ta,layers_5,pread,5,128,581.60,584.85,517.50,26.16,100.0,445.48,195.12,251.80,,,1026.04,829.60,0.0
A,ta,layers_92,async,10,128,574.61,593.19,568.19,9.05,100.0,373.58,196.18,176.78,,,945.35,749.62,0.0
A,ta,layers_92,pread,5,128,582.29,585.70,516.23,26.59,100.0,1015.15,197.95,821.29,,,1598.52,1407.57,0.0
A,ta,leaf_freq_K10,async,10,128,785.00,791.26,751.22,14.88,100.0,273.32,196.78,76.48,,,1058.83,861.49,0.0
A,ta,leaf_freq_K10,pread,5,128,787.99,794.73,722.84,32.20,100.0,1094.11,198.31,889.98,,,1887.50,1685.05,0.0
A,ta,leaf_rand_K10,async,10,128,758.62,791.74,686.50,28.63,100.0,273.84,197.58,76.41,,,1037.01,835.85,0.0
A,ta,leaf_rand_K10,pread,5,128,761.77,789.91,752.05,15.56,100.0,1091.52,196.98,896.24,,,1864.50,1661.25,0.0
A,vacuum,2d,async,10,128,580.84,588.12,575.69,4.40,100.0,273.93,197.69,76.81,,,853.69,657.56,0.0
A,vacuum,2d,pread,5,128,577.26,580.77,572.18,3.02,100.0,1357.09,197.34,1160.35,,,1933.11,1736.54,0.0
A,vacuum,2e_K10,async,10,128,582.00,675.46,573.17,47.61,100.0,286.92,197.13,89.03,,,870.29,671.82,0.0
A,vacuum,2e_K10,pread,5,128,578.54,592.52,568.69,8.72,100.0,2224.52,195.22,2029.31,,,2801.11,2605.90,0.0
A,vacuum,2e_K500,async,10,128,651.07,691.26,559.28,47.33,22.0,947.38,196.56,756.25,,,1587.24,1392.24,0.0
A,vacuum,2e_K500,pread,5,128,538.62,544.28,528.49,5.78,100.0,15746.87,198.26,15548.60,,,16275.36,16077.09,0.0
A,vacuum,2f_slru,async,10,128,98.44,101.63,97.21,1.62,100.0,5631.85,195.73,5435.87,,,5730.48,5534.49,0.0
