workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,1027.02,0.00,0.00,0.00,,,1027.02,1027.02,1.98,143.00,224.00,1.17,19350140,2026-09-18T05:08:43Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,772.88,0.00,0.00,0.00,,,772.88,772.88,2.15,176.00,280.00,1.17,19334836,2026-09-18T05:08:43Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1293.51,0.00,0.00,0.00,,,1293.51,1293.51,2.17,179.00,271.00,1.17,19338196,2026-09-18T05:08:43Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1044.83,0.00,0.00,0.00,,,1044.83,1044.83,2.06,140.00,224.00,1.17,19340144,2026-09-18T05:08:44Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,843.76,0.00,0.00,0.00,,,843.76,843.76,2.21,180.00,265.00,1.17,19340360,2026-09-18T05:08:44Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1261.49,0.00,0.00,0.00,,,1261.49,1261.49,2.21,183.00,259.00,1.17,19345464,2026-09-18T05:08:44Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1155.32,0.00,0.00,0.00,,,1155.32,1155.32,1.52,15.00,25.00,1.17,19347444,2026-09-18T05:08:45Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,819.84,0.00,0.00,0.00,,,819.84,819.84,1.60,21.00,28.00,1.17,19349004,2026-09-18T05:08:45Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1248.05,0.00,0.00,0.00,,,1248.05,1248.05,1.67,36.00,64.00,1.17,19353436,2026-09-18T05:08:45Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,980.74,796.68,210.06,586.61,,,1777.42,1567.35,2.01,143.00,225.00,1.17,19355060,2026-09-18T05:08:45Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,977.96,256.77,188.54,68.23,,,1234.73,1046.19,2.00,144.00,221.00,1.17,19355796,2026-09-18T05:08:46Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,1855.12,7720.62,207.76,7512.85,,,9575.74,9367.97,2.01,138.00,234.00,1.17,19355928,2026-09-18T05:08:46Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,574.63,383.48,198.44,185.04,,,958.11,759.67,1.98,139.00,230.00,1.17,19361640,2026-09-18T05:08:46Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,512.25,1367.47,206.49,1160.98,,,1879.72,1673.23,1.98,138.00,234.00,1.17,19361312,2026-09-18T05:08:47Z
A,vacuum,2d,async,128,1,1,0.00,100.00,579.26,286.85,209.04,77.81,,,866.11,657.07,2.03,139.00,230.00,1.17,19362368,2026-09-18T05:08:47Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,511.87,2172.32,205.33,1967.00,,,2684.19,2478.87,1.98,138.00,243.00,1.15,19367528,2026-09-18T05:08:47Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,579.12,298.23,208.48,89.75,,,877.35,668.87,2.04,139.00,239.00,1.15,19368380,2026-09-18T05:08:48Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,545.02,15933.52,204.71,15728.81,,,16478.54,16273.83,1.89,110.00,385.00,1.15,19371080,2026-09-18T05:08:48Z
A,vacuum,2e_K500,async,128,1,1,0.00,19.90,561.68,958.84,205.32,753.53,,,1520.52,1315.21,1.98,142.00,334.00,1.15,19372276,2026-09-18T05:08:48Z
A,vacuum,2f_slru,pread,128,1,1,0.00,100.00,94.27,13886.48,208.36,13678.12,,,13980.75,13772.39,1.57,0.00,214.00,1.15,19382972,2026-09-18T05:08:48Z
A,vacuum,2f_slru,async,128,1,1,0.00,100.00,101.23,5731.23,205.98,5525.26,,,5832.46,5626.49,1.56,0.00,214.00,1.15,19383352,2026-09-18T05:08:49Z
A,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,1066.81,1117.94,198.10,919.84,,,2184.75,1986.65,2.00,142.00,233.00,1.15,19382840,2026-09-18T05:08:49Z
A,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,1005.93,261.42,186.71,74.71,,,1267.35,1080.64,2.00,142.00,233.00,1.15,19385144,2026-09-18T05:08:49Z
A,vacuum,leaf_rand_K10,pread,128,1,1,0.00,100.00,1066.49,1473.85,202.56,1271.29,,,2540.34,2337.78,2.07,143.00,224.00,1.15,19385856,2026-09-18T05:08:50Z
A,vacuum,leaf_rand_K10,async,128,1,1,0.00,100.00,1002.03,283.24,208.77,74.47,,,1285.27,1076.50,1.97,143.00,224.00,1.15,19387700,2026-09-18T05:08:50Z
A,ta,layers_5,pread,128,1,1,0.00,100.00,582.15,458.22,209.47,248.75,,,1040.37,830.90,2.11,176.00,278.00,1.15,19389988,2026-09-18T05:08:50Z
A,ta,layers_5,async,128,1,1,0.00,100.00,996.01,269.97,200.25,69.72,,,1265.98,1065.73,2.14,176.00,277.00,1.15,19394216,2026-09-18T05:08:51Z
A,ta,layers_92,pread,128,1,1,0.00,100.00,586.10,1059.46,207.66,851.80,,,1645.56,1437.90,2.10,174.00,278.00,1.15,19394716,2026-09-18T05:08:51Z
A,ta,layers_92,async,128,1,1,0.00,100.00,1296.26,383.40,204.15,179.25,,,1679.66,1475.51,2.13,175.00,277.00,1.15,19395540,2026-09-18T05:08:51Z
A,ta,2d,pread,128,1,1,0.00,100.00,554.92,1026.66,207.49,819.17,,,1581.58,1374.09,2.08,174.00,278.00,1.15,19396372,2026-09-18T05:08:52Z
A,ta,2d,async,128,1,1,0.00,67.40,577.03,312.86,195.77,117.09,,,889.89,694.12,2.11,175.00,277.00,1.15,19397228,2026-09-18T05:08:52Z
A,ta,2e_K10,pread,128,1,1,0.00,100.00,580.51,1946.18,211.06,1735.12,,,2526.69,2315.63,2.18,174.00,283.00,1.14,19398580,2026-09-18T05:08:52Z
A,ta,2e_K10,async,128,1,1,0.00,100.00,579.47,337.61,208.98,128.62,,,917.08,708.09,2.12,175.00,281.00,1.14,19399236,2026-09-18T05:08:53Z
A,ta,2e_K500,pread,128,1,1,0.00,100.00,193.73,17026.60,218.06,16808.54,,,17220.33,17002.27,1.77,61.00,338.00,1.14,19399332,2026-09-18T05:08:53Z
A,ta,2e_K500,async,128,1,1,0.00,48.40,636.81,962.78,221.60,741.18,,,1599.59,1377.99,2.12,178.00,404.00,1.14,19400216,2026-09-18T05:08:53Z
A,ta,2f_slru,pread,128,1,1,0.00,100.00,98.36,18505.00,209.62,18295.38,,,18603.36,18393.74,1.55,0.00,279.00,1.14,19401968,2026-09-18T05:08:53Z
A,ta,2f_slru,async,128,1,1,0.00,100.00,99.00,7382.30,204.91,7177.39,,,7481.30,7276.39,1.60,0.00,279.00,1.14,19348324,2026-09-18T05:08:54Z
A,ta,leaf_freq_K10,pread,128,1,1,0.00,100.00,724.41,1077.40,207.03,870.38,,,1801.81,1594.79,2.14,176.00,284.00,1.14,19364044,2026-09-18T05:08:54Z
A,ta,leaf_freq_K10,async,128,1,1,0.00,100.00,719.19,269.96,194.83,75.13,,,989.15,794.32,2.14,176.00,284.00,1.14,19366324,2026-09-18T05:08:54Z
A,ta,leaf_rand_K10,pread,128,1,1,0.00,100.00,758.44,1136.42,210.36,926.06,,,1894.86,1684.50,2.14,176.00,280.00,1.14,19368196,2026-09-18T05:08:55Z
A,ta,leaf_rand_K10,async,128,1,1,0.00,100.00,719.98,283.34,207.84,75.50,,,1003.32,795.48,2.09,176.00,280.00,1.14,19368664,2026-09-18T05:08:55Z
A,1gb,layers_5,pread,128,1,1,0.00,100.00,1190.77,590.00,207.86,382.14,,,1780.77,1572.91,2.13,180.00,268.00,1.14,19370840,2026-09-18T05:08:55Z
A,1gb,layers_5,async,128,1,1,0.00,100.00,1247.26,266.48,196.62,69.86,,,1513.74,1317.12,2.12,180.00,268.00,1.14,19372008,2026-09-18T05:08:56Z
A,1gb,layers_92,pread,128,1,1,0.00,100.00,856.15,8154.43,235.21,7919.22,,,9010.58,8775.37,2.13,178.00,282.00,1.14,19372560,2026-09-18T05:08:56Z
A,1gb,layers_92,async,128,1,1,0.00,100.00,910.03,425.73,238.29,187.44,,,1335.76,1097.47,2.16,178.00,280.00,1.14,19374152,2026-09-18T05:08:56Z
A,1gb,2d,pread,128,1,1,0.00,100.00,563.25,2185.85,204.34,1981.51,,,2749.10,2544.76,2.14,177.00,283.00,1.14,19374736,2026-09-18T05:08:57Z
A,1gb,2d,async,128,1,1,0.00,100.00,512.58,293.34,204.21,89.13,,,805.92,601.71,2.17,177.00,281.00,1.14,19375720,2026-09-18T05:08:57Z
A,1gb,2e_K10,pread,128,1,1,0.00,100.00,516.66,2858.03,199.12,2658.92,,,3374.69,3175.58,2.17,177.00,291.00,1.13,19376324,2026-09-18T05:08:57Z
A,1gb,2e_K10,async,128,1,1,0.00,100.00,594.26,305.23,199.39,105.84,,,899.49,700.10,2.18,177.00,289.00,1.13,19376568,2026-09-18T05:08:58Z
A,1gb,2e_K500,pread,128,1,1,0.00,100.00,604.43,18838.82,236.09,18602.72,,,19443.25,19207.15,2.04,167.00,445.00,1.13,19376860,2026-09-18T05:08:58Z
A,1gb,2e_K500,async,128,1,1,0.00,100.00,10331.22,1086.33,236.63,849.70,,,11417.55,11180.92,2.25,176.00,397.00,1.13,19381168,2026-09-18T05:08:58Z
A,1gb,2f_slru,pread,128,1,1,0.00,100.00,99.72,19195.81,234.40,18961.41,,,19295.53,19061.13,1.54,0.00,280.00,1.13,19381692,2026-09-18T05:08:59Z
A,1gb,2f_slru,async,128,1,1,0.00,100.00,100.29,7413.83,235.51,7178.32,,,7514.12,7278.61,1.60,0.00,280.00,1.13,19370484,2026-09-18T05:08:59Z
A,1gb,leaf_freq_K10,pread,128,1,1,0.00,100.00,1408.14,1049.98,116.90,933.08,,,2458.12,2341.22,2.13,178.00,279.00,1.13,19370564,2026-09-18T05:08:59Z
A,1gb,leaf_freq_K10,async,128,1,1,0.00,100.00,1419.16,310.35,234.54,75.81,,,1729.51,1494.97,2.14,178.00,279.00,1.13,19373284,2026-09-18T05:09:00Z
A,1gb,leaf_rand_K10,pread,128,1,1,0.00,100.00,1386.20,1155.74,236.15,919.59,,,2541.94,2305.79,2.15,179.00,270.00,1.13,19373924,2026-09-18T05:09:00Z
A,1gb,leaf_rand_K10,async,128,1,1,0.00,100.00,1536.88,306.01,230.91,75.09,,,1842.89,1611.97,2.16,179.00,270.00,1.13,19375724,2026-09-18T05:09:00Z
B,vacuum,layers_5,pread,128,1,1,0.00,100.00,1022.61,790.43,204.27,586.15,,,1813.04,1608.76,2.07,140.00,222.00,1.13,19376988,2026-09-18T05:09:01Z
B,vacuum,layers_5,async,128,1,1,0.00,100.00,1021.47,272.63,203.50,69.13,,,1294.10,1090.60,2.03,140.00,220.00,1.13,19376620,2026-09-18T05:09:01Z
B,vacuum,layers_92,pread,128,1,1,0.00,100.00,662.25,7705.48,205.04,7500.43,,,8367.73,8162.68,2.07,136.00,233.00,1.13,19380256,2026-09-18T05:09:01Z
B,vacuum,layers_92,async,128,1,1,0.00,100.00,534.15,389.97,199.63,190.34,,,924.12,724.49,2.02,136.00,231.00,1.13,19383668,2026-09-18T05:09:02Z
B,vacuum,2d,pread,128,1,1,0.00,100.00,632.94,1395.23,196.82,1198.41,,,2028.17,1831.35,2.11,136.00,233.00,1.13,19382420,2026-09-18T05:09:02Z
B,vacuum,2d,async,128,1,1,0.00,100.00,564.98,279.05,206.26,72.80,,,844.03,637.78,2.08,136.00,231.00,1.12,19385600,2026-09-18T05:09:02Z
B,vacuum,2e_K10,pread,128,1,1,0.00,100.00,600.23,2299.33,206.37,2092.97,,,2899.56,2693.20,2.05,136.00,234.00,1.12,19387184,2026-09-18T05:09:02Z
B,vacuum,2e_K10,async,128,1,1,0.00,100.00,563.04,292.24,202.36,89.88,,,855.28,652.92,2.07,136.00,231.00,1.12,19386816,2026-09-18T05:09:03Z
B,vacuum,2e_K500,pread,128,1,1,0.00,100.00,614.00,13407.80,206.56,13201.24,,,14021.80,13815.24,1.96,124.00,376.00,1.12,19387852,2026-09-18T05:09:03Z
B,vacuum,2e_K500,async,128,1,1,0.00,100.00,705.39,1075.91,196.64,879.27,,,1781.30,1584.66,2.04,137.00,271.00,1.12,19391320,2026-09-18T05:09:03Z
B,vacuum,2f_slru,pread,128,1,1,0.00,100.00,97.63,13972.11,206.16,13765.95,,,14069.74,13863.58,1.59,0.00,214.00,1.12,19388460,2026-09-18T05:09:04Z
B,vacuum,2f_slru,async,128,1,1,0.00,100.00,98.11,5748.18,204.96,5543.22,,,5846.29,5641.33,1.60,0.00,214.00,1.12,19390020,2026-09-18T05:09:04Z
B,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,994.53,1126.67,203.30,923.37,,,2121.20,1917.90,2.08,139.00,225.00,1.12,19373108,2026-09-18T05:09:04Z
B,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,1019.51,270.53,195.35,75.18,,,1290.04,1094.69,2.04,139.00,225.00,1.12,19372844,2026-09-18T05:09:05Z
B,vacuum,leaf_rand_K10,pread,128,1,1,0.00,100.00,1146.75,1040.76,201.09,839.67,,,2187.51,1986.42,2.05,140.00,224.00,1.12,19372808,2026-09-18T05:09:05Z
B,vacuum,leaf_rand_K10,async,128,1,1,0.00,100.00,1067.43,279.56,203.66,75.89,,,1346.99,1143.32,2.05,140.00,224.00,1.12,19375548,2026-09-18T05:09:05Z
B,ta,layers_5,pread,128,1,1,0.00,100.00,645.91,466.97,216.31,250.66,,,1112.88,896.57,2.19,180.00,266.00,1.12,19376996,2026-09-18T05:09:05Z
B,ta,layers_5,async,128,1,1,0.00,100.00,865.67,300.62,228.09,72.53,,,1166.29,938.20,2.21,180.00,264.00,1.12,19374836,2026-09-18T05:09:06Z
B,ta,layers_92,pread,128,1,1,0.00,100.00,597.87,1050.75,199.73,851.02,,,1648.62,1448.89,2.15,178.00,262.00,1.12,19379884,2026-09-18T05:09:06Z
B,ta,layers_92,async,128,1,1,0.00,100.00,587.51,384.64,203.39,181.25,,,972.15,768.76,2.17,179.00,264.00,1.12,19378828,2026-09-18T05:09:06Z
B,ta,2d,pread,128,1,1,0.00,100.00,577.46,1048.49,202.71,845.78,,,1625.95,1423.24,2.22,179.00,264.00,1.12,19379884,2026-09-18T05:09:07Z
B,ta,2d,async,128,1,1,0.00,77.50,590.73,318.29,205.87,112.42,,,909.02,703.15,2.17,179.00,264.00,1.19,19382004,2026-09-18T05:09:07Z
B,ta,2e_K10,pread,128,1,1,0.00,100.00,668.73,2160.45,205.82,1954.63,,,2829.18,2623.36,2.17,178.00,263.00,1.19,19384644,2026-09-18T05:09:07Z
B,ta,2e_K10,async,128,1,1,0.00,100.00,666.64,324.69,204.87,119.83,,,991.33,786.47,2.19,180.00,262.00,1.19,19384288,2026-09-18T05:09:08Z
B,ta,2e_K500,pread,128,1,1,0.00,100.00,563.51,16651.60,202.47,16449.13,,,17215.11,17012.64,1.97,118.00,327.00,1.19,19387736,2026-09-18T05:09:08Z
B,ta,2e_K500,async,128,1,1,0.00,82.80,660.88,1498.01,519.20,978.81,,,2158.89,1639.69,2.17,183.00,320.00,1.19,19388404,2026-09-18T05:09:08Z
B,ta,2f_slru,pread,128,1,1,0.00,100.00,95.98,17637.96,197.31,17440.65,,,17733.94,17536.63,1.59,0.00,279.00,1.19,19388740,2026-09-18T05:09:09Z
B,ta,2f_slru,async,128,1,1,0.00,100.00,100.53,7374.11,202.35,7171.76,,,7474.64,7272.29,1.63,0.00,279.00,1.19,19401008,2026-09-18T05:09:09Z
B,ta,leaf_freq_K10,pread,128,1,1,0.00,100.00,867.01,1126.22,203.18,923.03,,,1993.23,1790.04,2.19,181.00,263.00,1.19,19403812,2026-09-18T05:09:09Z
B,ta,leaf_freq_K10,async,128,1,1,0.00,100.00,848.65,301.78,220.93,80.85,,,1150.43,929.50,2.18,181.00,263.00,1.19,19404308,2026-09-18T05:09:10Z
B,ta,leaf_rand_K10,pread,128,1,1,0.00,100.00,834.73,12492.21,9941.87,2550.34,,,13326.94,3385.07,2.19,180.00,265.00,1.19,19405340,2026-09-18T05:09:10Z
B,ta,leaf_rand_K10,async,128,1,1,0.00,100.00,871.91,279.70,199.32,80.37,,,1151.61,952.28,2.20,180.00,265.00,1.19,19407688,2026-09-18T05:09:10Z
B,1gb,layers_5,pread,128,1,1,0.00,100.00,1202.51,614.88,195.60,419.28,,,1817.39,1621.79,2.17,182.00,259.00,1.19,19408504,2026-09-18T05:09:11Z
B,1gb,layers_5,async,128,1,1,0.00,100.00,1204.80,268.94,203.81,65.12,,,1473.74,1269.92,2.21,183.00,259.00,1.19,19409328,2026-09-18T05:09:11Z
B,1gb,layers_92,pread,128,1,1,0.00,100.00,997.63,8192.97,203.55,7989.42,,,9190.60,8987.05,2.18,180.00,273.00,1.19,19409676,2026-09-18T05:09:11Z
B,1gb,layers_92,async,128,1,1,0.00,100.00,931.71,416.47,203.64,212.83,,,1348.18,1144.54,2.18,182.00,272.00,1.19,19410024,2026-09-18T05:09:12Z
B,1gb,2d,pread,128,1,1,0.00,100.00,569.53,3577.40,227.71,3349.69,,,4146.93,3919.22,2.15,179.00,274.00,1.19,19409752,2026-09-18T05:09:12Z
B,1gb,2d,async,128,1,1,0.00,100.00,660.08,319.63,229.71,89.92,,,979.71,750.00,2.18,181.00,272.00,1.17,19411180,2026-09-18T05:09:12Z
B,1gb,2e_K10,pread,128,1,1,0.00,100.00,575.42,2915.34,203.46,2711.88,,,3490.76,3287.30,2.19,179.00,275.00,1.17,19410816,2026-09-18T05:09:13Z
B,1gb,2e_K10,async,128,1,1,0.00,100.00,1252.46,291.37,194.48,96.89,,,1543.83,1349.35,2.15,182.00,273.00,1.17,19412380,2026-09-18T05:09:13Z
B,1gb,2e_K500,pread,128,1,1,0.00,100.00,654.64,27211.40,201.88,27009.52,,,27866.04,27664.16,2.12,169.00,367.00,1.17,19413088,2026-09-18T05:09:13Z
B,1gb,2e_K500,async,128,1,1,0.00,100.00,643.54,1102.19,194.21,907.99,,,1745.73,1551.53,2.17,185.00,315.00,1.17,19413720,2026-09-18T05:09:14Z
B,1gb,2f_slru,pread,128,1,1,0.00,100.00,97.45,19563.27,203.45,19359.82,,,19660.72,19457.27,1.60,0.00,280.00,1.17,19414308,2026-09-18T05:09:14Z
B,1gb,2f_slru,async,128,1,1,0.00,100.00,90.89,7449.10,203.05,7246.05,,,7539.99,7336.94,1.64,0.00,280.00,1.17,19394364,2026-09-18T05:09:14Z
B,1gb,leaf_freq_K10,pread,128,1,1,0.00,100.00,1240.80,1014.42,201.43,812.99,,,2255.22,2053.79,2.20,183.00,258.00,1.17,19397248,2026-09-18T05:09:15Z
B,1gb,leaf_freq_K10,async,128,1,1,0.00,100.00,1323.05,277.84,198.97,78.87,,,1600.89,1401.92,2.25,183.00,258.00,1.17,19396760,2026-09-18T05:09:15Z
B,1gb,leaf_rand_K10,pread,128,1,1,0.00,100.00,1402.07,1131.27,202.70,928.57,,,2533.34,2330.64,2.23,183.00,258.00,1.17,19388224,2026-09-18T05:09:15Z
B,1gb,leaf_rand_K10,async,128,1,1,0.00,100.00,1320.06,283.13,202.24,80.89,,,1603.19,1400.95,2.21,183.00,258.00,1.17,19389916,2026-09-18T05:09:16Z
C,vacuum,layers_5,pread,128,1,1,0.00,100.00,1324.71,827.86,238.90,588.96,,,2152.57,1913.67,1.59,15.00,25.00,1.17,19391332,2026-09-18T05:09:16Z
C,vacuum,layers_5,async,128,1,1,0.00,100.00,1053.53,307.34,237.03,70.31,,,1360.87,1123.84,1.53,15.00,25.00,1.17,19391704,2026-09-18T05:09:16Z
C,vacuum,layers_92,pread,128,1,1,0.00,100.00,654.19,7469.99,200.99,7269.01,,,8124.18,7923.20,1.52,14.00,30.00,1.17,19391940,2026-09-18T05:09:16Z
C,vacuum,layers_92,async,128,1,1,0.00,100.00,631.49,386.70,197.35,189.35,,,1018.19,820.84,1.52,14.00,30.00,1.17,19391812,2026-09-18T05:09:17Z
C,vacuum,2d,pread,128,1,1,0.00,100.00,634.61,651.59,233.78,417.81,,,1286.20,1052.42,1.52,14.00,30.00,1.17,19391860,2026-09-18T05:09:17Z
C,vacuum,2d,async,128,1,1,0.00,100.00,656.06,304.75,236.14,68.61,,,960.81,724.67,1.53,14.00,30.00,1.16,19392072,2026-09-18T05:09:17Z
C,vacuum,2e_K10,pread,128,1,1,0.00,100.00,177.42,1435.29,201.85,1233.44,,,1612.71,1410.86,1.52,12.00,32.00,1.16,19392140,2026-09-18T05:09:17Z
C,vacuum,2e_K10,async,128,1,1,0.00,92.90,174.91,281.75,202.91,78.84,,,456.66,253.75,1.52,13.00,33.00,1.16,19392544,2026-09-18T05:09:18Z
C,vacuum,2e_K500,pread,128,1,1,0.00,100.00,176.16,2331.43,190.89,2140.54,,,2507.59,2316.70,1.47,0.00,30.00,1.16,19393704,2026-09-18T05:09:18Z
C,vacuum,2e_K500,async,128,1,1,0.00,55.00,177.58,649.74,191.11,458.63,,,827.32,636.21,1.48,0.00,30.00,1.16,19392348,2026-09-18T05:09:18Z
C,vacuum,2f_slru,pread,128,1,1,0.00,100.00,94.13,2976.43,234.18,2742.25,,,3070.56,2836.38,1.48,0.00,30.00,1.16,19393220,2026-09-18T05:09:18Z
C,vacuum,2f_slru,async,128,1,1,0.00,100.00,92.05,841.88,230.66,611.22,,,933.93,703.27,1.51,0.00,30.00,1.16,19396204,2026-09-18T05:09:19Z
C,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,796.02,784.53,230.67,553.86,,,1580.55,1349.88,1.52,13.00,27.00,1.16,19396448,2026-09-18T05:09:19Z
C,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,782.72,304.87,230.02,74.85,,,1087.59,857.57,1.53,14.00,28.00,1.16,19396620,2026-09-18T05:09:19Z
C,vacuum,leaf_rand_K10,pread,128,1,1,0.00,100.00,1080.17,1063.22,200.52,862.70,,,2143.39,1942.87,1.54,15.00,25.00,1.16,19397492,2026-09-18T05:09:20Z
C,vacuum,leaf_rand_K10,async,128,1,1,0.00,100.00,1074.19,275.63,198.13,77.50,,,1349.82,1151.69,1.55,15.00,25.00,1.16,19395992,2026-09-18T05:09:20Z
C,ta,layers_5,pread,128,1,1,0.00,100.00,767.80,450.30,201.27,249.03,,,1218.10,1016.83,1.59,21.00,28.00,1.16,19396632,2026-09-18T05:09:20Z
C,ta,layers_5,async,128,1,1,0.00,100.00,780.86,270.09,202.35,67.74,,,1050.95,848.60,1.60,21.00,28.00,1.16,19397528,2026-09-18T05:09:20Z
C,ta,layers_92,pread,128,1,1,0.00,100.00,455.43,1066.02,204.16,861.86,,,1521.45,1317.29,1.59,20.00,29.00,1.16,19388712,2026-09-18T05:09:21Z
C,ta,layers_92,async,128,1,1,0.00,100.00,439.98,381.02,203.85,177.16,,,821.00,617.14,1.60,20.00,29.00,1.16,19400708,2026-09-18T05:09:21Z
C,ta,2d,pread,128,1,1,0.00,100.00,417.78,1060.52,205.99,854.54,,,1478.30,1272.32,1.61,20.00,29.00,1.16,19402756,2026-09-18T05:09:21Z
C,ta,2d,async,128,1,1,0.00,64.60,446.94,319.45,201.78,117.67,,,766.39,564.61,1.60,20.00,29.00,1.16,19401820,2026-09-18T05:09:21Z
C,ta,2e_K10,pread,128,1,1,0.00,100.00,176.81,1574.97,201.80,1373.17,,,1751.78,1549.98,1.58,18.00,36.00,1.16,19402164,2026-09-18T05:09:22Z
C,ta,2e_K10,async,128,1,1,0.00,100.00,175.08,325.02,198.99,126.03,,,500.10,301.11,1.59,19.00,36.00,1.16,19401996,2026-09-18T05:09:22Z
C,ta,2e_K500,pread,128,1,1,0.00,100.00,176.40,3519.23,198.04,3321.18,,,3695.63,3497.58,1.54,0.00,38.00,1.15,19402276,2026-09-18T05:09:22Z
C,ta,2e_K500,async,128,1,1,0.00,100.00,176.41,830.54,200.37,630.17,,,1006.95,806.58,1.54,0.00,38.00,1.15,19402724,2026-09-18T05:09:22Z
C,ta,2f_slru,pread,128,1,1,0.00,100.00,89.13,3425.01,200.60,3224.41,,,3514.14,3313.54,1.54,0.00,38.00,1.15,19402772,2026-09-18T05:09:23Z
C,ta,2f_slru,async,128,1,1,0.00,100.00,92.15,1000.60,194.03,806.58,,,1092.75,898.73,1.55,0.00,38.00,1.15,19403840,2026-09-18T05:09:23Z
