workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
C_hit,orig,2d,async,10,128,523.90,537.92,477.45,17.59,100.0,262.54,192.56,70.18,787.67,593.88,0.0
C_hit,orig,2d,pread,10,128,522.75,553.39,457.13,28.66,100.0,625.69,191.59,433.72,1151.05,957.30,0.0
C_hit,orig,2e_K10,async,10,128,182.21,185.70,177.54,2.57,100.0,276.72,194.13,81.94,460.00,264.62,0.0
C_hit,orig,2e_K10,pread,10,128,184.18,194.17,177.46,5.99,100.0,1467.12,193.86,1274.10,1655.14,1460.80,0.0
C_hit,orig,2e_K500,async,10,128,184.86,186.85,180.49,1.88,44.5,913.75,193.55,720.53,1097.62,904.00,0.0
C_hit,orig,2e_K500,pread,10,128,185.72,190.03,178.53,3.63,100.0,4018.87,194.81,3825.35,4205.20,4011.15,0.0
C_hit,orig,2f_slru,async,10,128,97.23,102.25,89.44,3.65,100.0,1658.34,194.88,1463.46,1760.41,1565.54,0.0
C_hit,orig,2f_slru,pread,10,128,97.60,120.66,94.49,10.48,100.0,4616.81,193.55,4423.13,4733.44,4539.76,0.0
C_hit,orig,2f_top14,async,10,128,493.56,575.22,457.52,41.81,100.0,273.53,193.81,80.55,767.02,573.19,0.0
C_hit,orig,2f_top14,pread,10,128,501.44,584.38,470.63,40.18,100.0,1065.04,193.91,871.74,1573.08,1378.55,0.0
C_hit,orig,2f_top28,async,10,128,522.57,558.31,462.91,34.35,100.0,291.61,195.53,96.80,816.62,621.21,0.0
C_hit,orig,2f_top28,pread,10,128,539.53,594.62,488.22,43.69,100.0,1079.55,195.12,886.13,1628.18,1433.86,0.0
C_hit,orig,baseline,baseline,10,128,942.43,1553.73,860.58,324.67,0.0,0.00,0.00,0.00,942.43,942.43,0.0
C_hit,orig,layers_92,async,10,128,493.81,566.11,484.32,32.72,100.0,392.12,195.99,194.81,887.38,690.83,0.0
C_hit,orig,layers_92,pread,10,128,523.22,562.79,490.19,27.57,100.0,7979.27,194.32,7785.50,8502.64,8308.94,0.0
C_hit,orig,learned_markov_14,async,10,128,526.26,928.37,486.81,209.51,100.0,274.58,194.65,79.10,800.02,605.88,0.0
C_hit,orig,learned_markov_14,pread,10,128,496.51,574.91,486.86,33.07,100.0,1066.76,194.07,873.86,1577.64,1382.91,0.0
C_hit,orig,learned_markov_28,async,10,128,504.30,908.31,483.21,209.01,100.0,289.46,193.62,95.12,792.60,599.99,0.0
C_hit,orig,learned_markov_28,pread,10,128,494.02,559.28,489.92,26.70,100.0,1089.88,194.44,896.97,1583.24,1388.67,0.0
