workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCu,orig,2d,async,10,128,479.90,494.05,474.03,7.23,100.0,378.28,172.63,202.69,858.81,685.86,0.0
YCu,orig,2d,pread,10,128,478.68,493.81,474.04,6.75,100.0,8098.49,173.56,7926.45,8579.38,8406.80,0.0
YCu,orig,2e_K10,async,10,128,481.45,527.20,477.13,20.11,100.0,390.48,173.12,216.70,880.71,703.07,0.0
YCu,orig,2e_K10,pread,10,128,483.73,493.26,478.34,5.36,100.0,9025.81,172.67,8853.80,9515.44,9343.42,0.0
YCu,orig,2e_K500,async,10,128,538.60,552.03,476.33,20.49,100.0,1208.69,174.34,1024.62,1754.82,1569.78,0.0
YCu,orig,2e_K500,pread,10,128,540.86,556.29,536.04,7.43,100.0,52690.99,173.28,52516.18,53231.68,53056.87,0.0
YCu,orig,2f_slru,async,10,128,106.88,115.81,98.81,5.98,100.0,42378.78,173.80,42201.96,42484.82,42307.99,0.0
YCu,orig,2f_slru,pread,10,128,115.27,119.27,98.39,5.91,100.0,105193.65,174.00,105019.67,105310.54,105136.56,0.0
YCu,orig,2f_top14,async,10,128,799.88,856.94,715.42,43.96,100.0,259.03,173.75,84.91,1055.66,884.16,0.0
YCu,orig,2f_top14,pread,10,128,777.50,1520.43,711.48,396.90,100.0,1429.12,172.70,1256.60,2205.96,2033.01,0.0
YCu,orig,2f_top28,async,10,128,778.60,817.35,707.07,29.57,100.0,277.96,173.75,104.58,1061.25,884.24,0.0
YCu,orig,2f_top28,pread,10,128,816.30,1447.27,750.09,260.76,100.0,2607.88,174.05,2435.78,3431.11,3257.78,0.0
YCu,orig,baseline,baseline,10,128,808.83,858.78,770.99,31.27,0.0,0.00,0.00,0.00,808.83,808.83,0.0
YCu,orig,layers_5,async,10,128,806.44,835.96,751.53,27.00,100.0,243.81,173.54,70.65,1050.66,876.78,0.0
YCu,orig,layers_5,pread,10,128,765.12,995.01,744.86,97.79,100.0,612.82,173.92,438.27,1377.38,1202.93,0.0
YCu,orig,layers_92,async,10,128,478.12,489.33,421.89,18.48,100.0,377.70,174.03,203.75,857.94,684.78,0.0
YCu,orig,layers_92,pread,10,128,479.39,512.05,428.67,21.92,100.0,8122.03,173.58,7943.88,8625.02,8446.86,0.0
YCu,orig,lp_shuf,pread,10,128,121.90,128.70,117.06,3.62,100.0,1564333.27,75.72,1564257.75,1564452.76,1564377.24,0.0
YCu,orig,lp_sorted,pread,10,128,113.75,115.93,103.75,4.72,100.0,104814.08,75.86,104738.96,104923.80,104848.68,0.0
YCu,orig,learned_markov_14,async,10,128,776.76,823.73,746.96,29.97,100.0,168.50,85.50,83.94,955.49,865.71,0.0
YCu,orig,learned_markov_14,pread,10,128,771.72,797.68,743.42,19.38,100.0,1346.62,84.86,1262.20,2121.01,2036.86,0.0
YCu,orig,learned_markov_28,async,10,128,490.92,541.61,421.45,40.01,100.0,185.63,84.09,104.69,679.16,593.72,0.0
YCu,orig,learned_markov_28,pread,10,128,483.82,505.77,477.93,9.97,100.0,2555.82,86.38,2473.99,3054.90,2972.41,0.0
