workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,98.13,17908.62,70.22,17838.40,,,18006.75,17936.53,1.55,0.00,278.00,1.04,19454572,2026-09-18T06:49:04Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,97.78,7554.06,271.26,7282.80,,,7651.84,7380.58,1.55,0.00,278.00,1.04,19455328,2026-09-18T06:49:04Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,101.37,374354.50,67.80,374286.70,,,374455.87,374388.07,1.54,0.00,278.00,1.04,19460332,2026-09-18T06:49:05Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,550.69,7376.10,273.86,7102.24,,,7926.79,7652.93,1.55,0.00,278.00,1.04,19458804,2026-09-18T06:49:05Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,97.89,17979.54,68.91,17910.63,,,18077.43,18008.52,1.57,0.00,278.00,1.04,19461404,2026-09-18T06:49:05Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,98.28,7182.10,63.09,7119.02,,,7280.38,7217.30,1.60,0.00,278.00,1.04,19457776,2026-09-18T06:49:06Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,105.89,350164.63,68.44,350096.19,,,350270.52,350202.08,1.59,0.00,278.00,1.04,19464216,2026-09-18T06:49:06Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,97.50,7304.14,241.13,7063.01,,,7401.64,7160.51,1.61,0.00,278.00,1.04,19461308,2026-09-18T06:49:07Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,96.93,2933.18,63.11,2870.07,,,3030.11,2967.00,1.52,0.00,37.00,1.04,19464468,2026-09-18T06:49:07Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,1497.18,897.87,69.28,828.59,,,2395.05,2325.77,1.52,0.00,37.00,1.04,19464864,2026-09-18T06:49:07Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,94.36,27904.11,69.73,27834.38,,,27998.47,27928.74,1.51,0.00,37.00,1.04,19465344,2026-09-18T06:49:07Z
C,orig,lp_shuf,async,128,1,1,0.00,100.00,1293.60,780.27,70.32,709.95,,,2073.87,2003.55,1.52,0.00,37.00,1.04,19465776,2026-09-18T06:49:08Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,94.20,4519.46,62.49,4456.97,,,4613.66,4551.17,1.51,0.00,62.00,1.04,19460120,2026-09-18T06:49:08Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,98.42,1589.40,70.48,1518.91,,,1687.82,1617.33,1.55,0.00,62.00,1.04,19462068,2026-09-18T06:49:08Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,98.69,52880.29,69.08,52811.21,,,52978.98,52909.90,1.53,0.00,62.00,1.04,19460192,2026-09-18T06:49:09Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,100.00,100.30,1667.43,69.24,1598.19,,,1767.73,1698.49,1.55,0.00,62.00,1.04,19460680,2026-09-18T06:49:09Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,99.92,18487.49,70.05,18417.44,,,18587.41,18517.36,1.55,0.00,278.00,1.04,19461084,2026-09-18T06:49:09Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,105.98,381258.40,67.58,381190.82,,,381364.38,381296.80,1.54,0.00,278.00,1.04,19461768,2026-09-18T06:49:10Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,97.68,26659.34,5238.69,21420.65,,,26757.02,21518.33,1.58,0.00,278.00,1.04,19466808,2026-09-18T06:49:10Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,104.07,342261.73,275.80,341985.93,,,342365.80,342090.00,1.61,0.00,278.00,1.04,19467392,2026-09-18T06:49:11Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,93.95,3040.13,212.65,2827.48,,,3134.08,2921.43,1.51,0.00,37.00,1.04,19468208,2026-09-18T06:49:11Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,95.67,28111.58,181.57,27930.01,,,28207.25,28025.68,1.50,0.00,37.00,1.04,19484124,2026-09-18T06:49:11Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,101.64,7860.34,275.13,7585.21,,,7961.98,7686.85,1.52,0.00,62.00,1.04,19482932,2026-09-18T06:49:12Z
C_hit,orig,lp_shuf,pread,128,2,0,0.00,100.00,98.33,53046.15,211.86,52834.30,,,53144.48,52932.63,1.53,0.00,62.00,1.04,19483620,2026-09-18T06:49:12Z
A,orig,lp_sorted,pread,128,3,0,0.00,100.00,98.55,18505.01,181.98,18323.03,,,18603.56,18421.58,1.54,0.00,278.00,1.04,19484772,2026-09-18T06:49:12Z
A,orig,lp_shuf,pread,128,3,0,0.00,100.00,102.17,367752.53,273.79,367478.75,,,367854.70,367580.92,1.55,0.00,278.00,1.04,19485184,2026-09-18T06:49:13Z
B,orig,lp_sorted,pread,128,3,0,0.00,100.00,97.18,35006.04,270.55,34735.49,,,35103.22,34832.67,1.59,0.00,278.00,1.04,19485580,2026-09-18T06:49:13Z
B,orig,lp_shuf,pread,128,3,0,0.00,100.00,101.30,339896.25,271.42,339624.83,,,339997.55,339726.13,1.60,0.00,278.00,1.19,19487636,2026-09-18T06:49:14Z
C,orig,lp_sorted,pread,128,3,0,0.00,100.00,95.26,3566.59,272.13,3294.45,,,3661.85,3389.71,1.51,0.00,37.00,1.19,19492232,2026-09-18T06:49:14Z
C,orig,lp_shuf,pread,128,3,0,0.00,100.00,97.47,27990.58,235.44,27755.13,,,28088.05,27852.60,1.53,0.00,37.00,1.19,19489296,2026-09-18T06:49:14Z
C_hit,orig,lp_sorted,pread,128,3,0,0.00,100.00,96.27,8256.03,273.85,7982.19,,,8352.30,8078.46,1.52,0.00,62.00,1.19,19490572,2026-09-18T06:49:15Z
C_hit,orig,lp_shuf,pread,128,3,0,0.00,100.00,96.20,52909.64,178.93,52730.71,,,53005.84,52826.91,1.53,0.00,62.00,1.19,19491016,2026-09-18T06:49:15Z
A,orig,lp_sorted,pread,128,4,0,0.00,100.00,99.46,18458.35,179.59,18278.76,,,18557.81,18378.22,1.54,0.00,278.00,1.19,19491616,2026-09-18T06:49:15Z
A,orig,lp_shuf,pread,128,4,0,0.00,100.00,100.60,357944.39,269.51,357674.89,,,358044.99,357775.49,1.53,0.00,278.00,1.19,19490728,2026-09-18T06:49:16Z
