workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
YCh01,orig,learned_markov_14,pread,128,1,1,0.00,100.00,539.88,1430.88,78.63,1352.25,1970.76,1892.13,6.06,1110.00,1208.00,1.10,55737000
YCh01,orig,learned_markov_14,async,128,1,1,0.00,100.00,575.42,174.27,77.94,96.33,749.69,671.75,6.15,1110.00,1208.00,1.10,55735668
YCh01,orig,learned_markov_28,pread,128,1,1,0.00,100.00,539.28,2505.74,79.53,2426.21,3045.02,2965.49,5.83,1110.00,1229.00,1.10,55736888
YCh01,orig,learned_markov_28,async,128,1,1,0.00,100.00,520.23,231.37,90.07,141.29,751.60,661.52,6.12,1110.00,1229.00,1.10,55727452
YCh01,orig,learned_markov_14,pread,128,2,0,0.00,100.00,556.00,1360.29,77.94,1282.35,1916.29,1838.35,6.09,1110.00,1208.00,1.10,55741628
YCh01,orig,learned_markov_14,async,128,2,0,0.00,100.00,539.83,171.09,85.92,85.17,710.92,625.00,6.11,1110.00,1208.00,1.10,55740996
YCh01,orig,learned_markov_28,pread,128,2,0,0.00,100.00,569.25,2440.55,79.47,2361.08,3009.80,2930.33,5.85,1110.00,1229.00,1.09,55742148
YCh01,orig,learned_markov_28,async,128,2,0,0.00,100.00,544.91,191.48,86.30,105.18,736.39,650.09,6.20,1110.00,1229.00,1.09,55740096
YCh01,orig,learned_markov_14,pread,128,3,0,0.00,100.00,534.93,1302.65,85.15,1217.50,1837.58,1752.43,5.92,1110.00,1208.00,1.09,55741584
YCh01,orig,learned_markov_14,async,128,3,0,0.00,100.00,540.67,168.38,85.60,82.78,709.05,623.45,5.73,1110.00,1208.00,1.09,55742084
YCh01,orig,learned_markov_28,pread,128,3,0,0.00,100.00,541.48,2429.99,78.14,2351.85,2971.47,2893.33,6.04,1110.00,1229.00,1.09,55741768
YCh01,orig,learned_markov_28,async,128,3,0,0.00,100.00,547.89,184.32,78.36,105.96,732.21,653.85,6.07,1110.00,1229.00,1.09,55743584
YCh01,orig,learned_markov_14,pread,128,4,0,0.00,100.00,537.70,1317.23,84.52,1232.71,1854.93,1770.41,6.02,1110.00,1208.00,1.09,55742592
YCh01,orig,learned_markov_14,async,128,4,0,0.00,100.00,566.64,163.48,78.30,85.18,730.12,651.82,6.12,1110.00,1208.00,1.09,55743816
YCh01,orig,learned_markov_28,pread,128,4,0,0.00,100.00,532.06,2449.22,78.98,2370.25,2981.28,2902.31,6.13,1110.00,1229.00,1.08,55743736
YCh01,orig,learned_markov_28,async,128,4,0,0.00,100.00,585.52,190.46,86.55,103.91,775.98,689.43,6.15,1110.00,1229.00,1.08,55735612
YCh01,orig,learned_markov_14,pread,128,5,0,0.00,100.00,544.88,1310.60,85.67,1224.93,1855.48,1769.81,6.20,1110.00,1208.00,1.08,55728540
YCh01,orig,learned_markov_14,async,128,5,0,0.00,100.00,536.99,163.67,78.56,85.11,700.66,622.10,6.06,1110.00,1208.00,1.08,55708624
YCh01,orig,learned_markov_28,pread,128,5,0,0.00,100.00,553.06,2482.90,80.38,2402.52,3035.96,2955.58,6.09,1110.00,1229.00,1.08,55714996
YCh01,orig,learned_markov_28,async,128,5,0,0.00,100.00,570.49,183.68,78.21,105.47,754.17,675.96,6.13,1110.00,1229.00,1.08,55716692
YCh01,orig,learned_markov_14,pread,128,6,0,0.00,100.00,541.39,1327.20,78.15,1249.06,1868.59,1790.45,5.91,1110.00,1208.00,1.08,55718008
YCh01,orig,learned_markov_14,async,128,6,0,0.00,100.00,577.22,167.21,85.03,82.17,744.43,659.39,6.14,1110.00,1208.00,1.08,55719260
YCh01,orig,learned_markov_28,pread,128,6,0,0.00,100.00,550.76,2482.92,84.39,2398.53,3033.68,2949.29,6.04,1110.00,1229.00,1.07,55720892
YCh01,orig,learned_markov_28,async,128,6,0,0.00,100.00,539.79,186.40,82.47,103.92,726.19,643.71,6.09,1110.00,1229.00,1.07,55721456
YCh01,orig,learned_markov_14,pread,128,7,0,0.00,100.00,529.33,1301.37,86.06,1215.30,1830.70,1744.63,5.72,1110.00,1208.00,1.07,55720516
YCh01,orig,learned_markov_14,async,128,7,0,0.00,100.00,540.00,169.60,86.04,83.56,709.60,623.56,6.17,1110.00,1208.00,1.07,55722756
YCh01,orig,learned_markov_28,pread,128,7,0,0.00,100.00,479.34,2492.26,85.92,2406.33,2971.60,2885.67,5.85,1110.00,1229.00,1.07,55722200
