workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,10,128,505.27,545.57,469.57,24.12,100.0,240.35,141.94,98.38,746.11,604.11,0.0
A,orig,2e_K10,pread,10,128,497.85,536.50,446.87,26.57,100.0,2616.66,140.49,2475.14,3108.91,2968.68,0.0
A,orig,2e_K500,async,10,128,557.47,914.41,488.17,151.32,100.0,994.66,141.38,853.69,1558.42,1416.64,0.0
A,orig,2e_K500,pread,10,128,503.50,557.29,490.03,26.81,100.0,18051.94,141.91,17914.90,18569.61,18429.56,0.0
A,orig,2f_slru,async,10,128,97.24,100.30,93.03,2.06,100.0,7234.60,141.87,7094.74,7332.06,7192.64,0.0
A,orig,2f_slru,pread,10,128,97.44,100.21,94.77,1.75,100.0,18524.69,142.25,18382.55,18624.49,18482.35,0.0
A,orig,baseline,baseline,10,128,865.34,922.83,825.66,31.91,0.0,0.00,0.00,0.00,865.34,865.34,0.0
A,ta,2e_K10,async,10,128,583.21,592.00,577.03,4.83,98.2,267.99,142.38,126.32,850.67,709.11,0.0
A,ta,2e_K10,pread,10,128,585.11,589.85,578.35,3.33,100.0,1922.76,142.16,1781.28,2508.04,2366.57,0.0
A,ta,2e_K500,async,10,128,699.08,1034.81,624.52,162.95,42.2,899.90,141.00,762.12,1627.10,1481.36,0.0
A,ta,2e_K500,pread,10,128,181.23,184.49,179.87,1.80,100.0,17333.90,142.28,17192.26,17517.96,17376.31,0.0
A,ta,2f_slru,async,10,128,97.44,100.21,94.58,1.68,100.0,7210.89,142.00,7068.55,7309.95,7167.61,0.0
A,ta,2f_slru,pread,10,128,96.61,99.54,95.09,1.57,100.0,18124.46,142.77,17842.35,18219.81,17940.07,0.0
A,ta,baseline,baseline,10,128,770.92,812.15,710.99,31.88,0.0,0.00,0.00,0.00,770.92,770.92,0.0
A,vacuum,2e_K10,async,10,128,580.12,612.13,570.85,14.80,100.0,231.53,142.51,89.50,812.06,668.94,0.0
A,vacuum,2e_K10,pread,10,128,577.20,975.85,574.04,217.03,100.0,2156.67,141.56,2018.44,2732.25,2594.02,0.0
A,vacuum,2e_K500,async,10,128,601.38,882.02,552.65,131.04,13.8,822.87,141.25,681.03,1532.35,1390.10,0.0
A,vacuum,2e_K500,pread,10,128,535.84,690.31,475.82,72.08,100.0,15951.69,141.24,15807.97,16489.70,16345.58,0.0
A,vacuum,2f_slru,async,10,128,97.75,98.95,97.36,0.63,100.0,5565.80,141.56,5428.80,5664.04,5526.89,0.0
A,vacuum,2f_slru,pread,10,128,95.59,99.65,92.33,2.48,100.0,14912.98,142.02,14770.29,15009.25,14866.56,0.0
A,vacuum,baseline,baseline,10,128,1084.24,1093.87,1079.95,4.81,0.0,0.00,0.00,0.00,1084.24,1084.24,0.0
B,orig,2e_K10,async,10,128,558.00,593.06,497.75,28.93,100.0,240.72,141.89,98.78,802.94,655.92,0.0
B,orig,2e_K10,pread,10,128,560.09,591.07,523.61,24.52,100.0,2759.06,141.18,2618.32,3314.18,3172.99,0.0
B,orig,2e_K500,async,10,128,589.74,599.67,523.40,22.59,100.0,988.60,141.95,846.80,1577.27,1435.96,0.0
B,orig,2e_K500,pread,10,128,540.13,599.58,517.27,34.57,100.0,26915.53,143.46,26773.40,27514.98,27372.85,0.0
B,orig,2f_slru,async,10,128,99.18,204.75,96.18,53.18,100.0,7256.48,141.50,7113.07,7365.35,7222.76,0.0
B,orig,2f_slru,pread,10,128,96.03,98.62,91.31,2.00,100.0,18318.67,140.88,18177.91,18412.31,18271.55,0.0
B,orig,baseline,baseline,10,128,937.64,994.40,895.75,35.17,0.0,0.00,0.00,0.00,937.64,937.64,0.0
B,ta,2e_K10,async,10,128,661.24,1151.46,595.64,273.06,88.0,260.63,141.49,119.31,922.91,781.45,0.0
B,ta,2e_K10,pread,10,128,636.20,662.99,531.32,37.75,100.0,2074.35,141.88,1932.03,2690.70,2548.81,0.0
B,ta,2e_K500,async,10,128,673.87,1082.21,537.00,173.04,30.8,872.23,142.20,729.44,1552.88,1409.25,0.0
B,ta,2e_K500,pread,10,128,584.16,631.95,571.42,24.30,100.0,17530.18,141.64,17392.88,18113.99,17976.68,0.0
B,ta,2f_slru,async,10,128,98.21,99.39,95.82,1.30,100.0,7236.42,140.96,7095.34,7334.88,7193.79,0.0
B,ta,2f_slru,pread,10,128,96.93,98.52,94.22,1.32,100.0,17412.14,141.84,17270.33,17509.39,17367.57,0.0
B,ta,baseline,baseline,10,128,855.78,883.17,788.75,31.00,0.0,0.00,0.00,0.00,855.78,855.78,0.0
B,vacuum,2e_K10,async,10,128,574.49,649.48,502.29,47.85,100.0,231.33,141.97,89.17,808.16,662.88,0.0
B,vacuum,2e_K10,pread,10,128,595.85,1537.83,530.34,383.25,100.0,2263.27,141.19,2122.90,2870.24,2729.54,0.0
B,vacuum,2e_K500,async,10,128,640.72,678.92,552.76,42.06,100.0,969.12,141.94,826.64,1605.79,1462.11,0.0
B,vacuum,2e_K500,pread,10,128,592.59,643.62,571.38,28.22,100.0,13793.45,142.31,13650.42,14401.97,14258.94,0.0
