workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
YCh01,orig,baseline,baseline,128,1,1,0.00,0.00,857.47,0.00,0.00,0.00,857.47,857.47,6.15,1103.00,1275.00,1.21,55700668
YCh01,orig,2d,pread,128,1,1,0.00,100.00,524.68,8062.78,152.48,7910.30,8587.46,8434.98,5.78,1095.00,1354.00,1.21,55702012
YCh01,orig,2d,async,128,1,1,0.00,100.00,525.07,350.96,149.06,201.90,876.03,726.97,6.11,1096.00,1353.00,1.21,55703568
YCh01,orig,2e_K10,pread,128,1,1,0.00,100.00,521.93,8947.22,151.68,8795.54,9469.15,9317.47,6.02,1094.00,1356.00,1.21,55703724
YCh01,orig,2e_K10,async,128,1,1,0.00,100.00,589.82,373.65,150.72,222.93,963.47,812.75,5.99,1095.00,1354.00,1.21,55705220
YCh01,orig,2e_K500,pread,128,1,1,0.00,100.00,420.71,55479.26,152.73,55326.53,55899.97,55747.24,5.65,1088.00,1571.00,1.21,55705840
YCh01,orig,2e_K500,async,128,1,1,0.00,100.00,361.59,1216.00,152.75,1063.25,1577.59,1424.84,5.86,1104.00,1527.00,1.19,55704412
YCh01,orig,2f_slru,pread,128,1,1,0.00,100.00,110.22,104228.63,152.23,104076.41,104338.85,104186.63,1.68,0.00,1652.00,1.19,55703848
YCh01,orig,2f_slru,async,128,1,1,0.00,100.00,111.71,42363.06,153.50,42209.56,42474.77,42321.27,1.76,9.00,1648.00,1.19,55700336
YCh01,orig,2f_top14,pread,128,1,1,0.00,100.00,826.31,1430.09,152.38,1277.71,2256.40,2104.02,6.19,1104.00,1288.00,1.19,55700188
YCh01,orig,2f_top14,async,128,1,1,0.00,100.00,796.50,237.81,154.02,83.79,1034.31,880.29,6.16,1104.00,1288.00,1.19,55704576
YCh01,orig,2f_top28,pread,128,1,1,0.00,100.00,891.56,2471.01,153.76,2317.26,3362.57,3208.82,6.21,1099.00,1310.00,1.19,55680768
YCh01,orig,2f_top28,async,128,1,1,0.00,100.00,809.86,254.13,152.52,101.61,1063.99,911.47,6.11,1099.00,1312.00,1.19,55708276
