seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
3,YCh01,orig,layers_5,async,10,128,983.51,988.46,879.42,47.22,100.0,246.42,176.31,70.00,1228.57,1053.92,0.0
3,YCh01,orig,layers_5,pread,10,128,967.13,1298.60,888.08,168.55,100.0,613.95,177.00,437.34,1580.82,1404.60,0.0
3,YCh01,orig,layers_92,async,10,128,590.94,629.32,573.19,22.23,100.0,382.26,177.12,204.03,976.81,800.34,0.0
3,YCh01,orig,layers_92,pread,10,128,604.86,609.10,549.62,22.21,100.0,8170.08,177.15,7990.06,8754.92,8578.16,0.0
3,YCh01,orig,lp_shuf,pread,10,128,123.91,131.79,108.26,7.57,100.0,1561574.38,83.72,1561492.99,1561697.38,1561615.99,0.0
3,YCh01,orig,lp_sorted,pread,10,128,110.86,117.10,99.30,5.46,100.0,103296.55,84.90,103207.62,103408.41,103324.67,0.0
3,YCh01,orig,learned_markov_14,async,10,128,987.37,1860.71,887.91,468.88,100.0,171.42,86.40,84.50,1159.60,1072.65,0.0
3,YCh01,orig,learned_markov_14,pread,10,128,956.32,989.52,856.20,38.54,100.0,1278.64,86.02,1192.37,2249.60,2162.48,0.0
3,YCh01,orig,learned_markov_28,async,10,128,601.48,675.21,544.48,48.28,100.0,189.78,84.97,105.18,790.44,704.76,0.0
3,YCh01,orig,learned_markov_28,pread,10,128,575.86,602.83,509.77,27.29,100.0,2433.48,86.47,2344.58,3001.82,2913.73,0.0
4,YCh01,orig,2d,async,10,128,575.57,597.96,463.06,42.88,100.0,350.81,146.69,204.44,922.88,777.26,0.0
4,YCh01,orig,2d,pread,10,128,541.94,588.43,487.87,34.91,100.0,8139.23,144.76,7992.73,8676.47,8532.23,0.0
4,YCh01,orig,2e_K10,async,10,128,527.87,583.05,463.24,36.87,100.0,363.28,142.66,220.67,892.28,744.65,0.0
4,YCh01,orig,2e_K10,pread,10,128,530.96,994.40,468.56,242.13,100.0,9017.30,148.67,8868.48,9526.58,9380.66,0.0
4,YCh01,orig,2e_K500,async,10,128,366.50,409.71,356.42,18.49,100.0,1220.12,144.50,1076.91,1580.65,1435.80,0.0
4,YCh01,orig,2e_K500,pread,10,128,396.62,420.76,390.95,10.34,100.0,54761.75,142.75,54616.57,55182.40,55037.22,0.0
4,YCh01,orig,2f_slru,async,10,128,106.77,110.22,102.15,2.34,100.0,42335.75,143.44,42193.19,42441.63,42299.07,0.0
4,YCh01,orig,2f_slru,pread,10,128,111.35,114.13,107.09,2.35,100.0,104454.24,143.51,104308.76,104565.30,104419.82,0.0
4,YCh01,orig,2f_top14,async,10,128,781.77,877.76,757.80,42.37,100.0,227.29,143.10,84.10,1007.63,864.73,0.0
4,YCh01,orig,2f_top14,pread,10,128,836.34,918.74,753.82,58.81,100.0,1423.70,147.67,1276.96,2265.68,2117.30,0.0
4,YCh01,orig,2f_top28,async,10,128,819.92,874.96,742.18,48.02,100.0,249.03,143.58,105.37,1070.53,925.29,0.0
4,YCh01,orig,2f_top28,pread,10,128,822.07,874.76,753.10,40.42,100.0,2494.39,142.99,2347.47,3336.68,3190.93,0.0
4,YCh01,orig,baseline,baseline,10,128,834.35,928.99,756.17,59.90,0.0,0.00,0.00,0.00,834.35,834.35,0.0
4,YCh01,orig,layers_5,async,10,128,801.16,829.89,754.60,26.17,100.0,216.25,145.22,70.57,1018.03,871.72,0.0
4,YCh01,orig,layers_5,pread,10,128,839.24,886.98,811.97,25.65,100.0,586.68,143.94,443.46,1428.95,1284.93,0.0
4,YCh01,orig,layers_92,async,10,128,525.46,578.53,510.52,23.65,100.0,348.94,142.58,204.83,875.88,730.24,0.0
4,YCh01,orig,layers_92,pread,10,128,505.06,562.43,462.25,36.86,100.0,8196.01,144.11,8050.34,8720.06,8577.97,0.0
4,YCh01,orig,lp_shuf,pread,10,128,121.66,124.41,54.48,30.65,100.0,1563135.22,81.69,1563052.73,1563257.84,1563175.35,0.0
4,YCh01,orig,lp_sorted,pread,10,128,111.52,115.22,96.48,5.07,100.0,104463.48,82.00,104379.35,104578.61,104494.48,0.0
4,YCh01,orig,learned_markov_14,async,10,128,793.75,862.43,727.11,46.66,100.0,164.97,78.91,85.06,960.88,878.62,0.0
4,YCh01,orig,learned_markov_14,pread,10,128,815.64,893.00,723.06,59.46,100.0,1330.10,79.46,1249.52,2158.19,2075.49,0.0
4,YCh01,orig,learned_markov_28,async,10,128,825.30,869.31,778.51,31.61,100.0,187.47,80.26,105.64,1015.98,930.82,0.0
4,YCh01,orig,learned_markov_28,pread,10,128,822.30,1245.37,753.13,217.33,100.0,2448.77,84.93,2370.96,3279.53,3194.60,0.0
5,YCh01,orig,2d,async,10,128,497.80,506.65,494.93,4.29,100.0,378.49,176.31,200.18,877.08,698.12,0.0
5,YCh01,orig,2d,pread,10,128,501.98,507.41,492.78,4.83,100.0,8087.15,176.13,7911.42,8591.77,8416.48,0.0
5,YCh01,orig,2e_K10,async,10,128,498.21,503.08,492.34,3.64,100.0,396.19,178.21,216.75,891.83,715.94,0.0
5,YCh01,orig,2e_K10,pread,10,128,498.97,504.38,495.06,2.90,100.0,8881.41,177.28,8704.51,9380.66,9203.76,0.0
5,YCh01,orig,2e_K500,async,10,128,515.39,531.55,510.56,8.24,100.0,1207.53,179.14,1022.79,1725.89,1540.29,0.0
5,YCh01,orig,2e_K500,pread,10,128,520.49,528.22,513.46,5.23,100.0,54794.25,178.08,54611.88,55319.10,55136.73,0.0
5,YCh01,orig,2f_slru,async,10,128,107.96,116.28,102.23,5.15,100.0,42378.54,179.83,42200.14,42485.07,42306.66,0.0
5,YCh01,orig,2f_slru,pread,10,128,114.73,123.79,104.65,6.42,100.0,103936.70,178.89,103755.39,104048.18,103866.87,0.0
5,YCh01,orig,2f_top14,async,10,128,769.44,796.89,759.24,15.13,100.0,262.20,176.83,84.69,1032.59,854.03,0.0
5,YCh01,orig,2f_top14,pread,10,128,766.31,797.36,733.32,20.21,100.0,1422.55,176.05,1247.98,2182.80,2008.12,0.0
5,YCh01,orig,2f_top28,async,10,128,790.64,1240.42,730.41,250.03,100.0,281.64,175.87,105.18,1073.37,895.82,0.0
5,YCh01,orig,2f_top28,pread,10,128,762.97,801.89,696.23,30.61,100.0,2473.84,175.03,2298.46,3227.27,3051.52,0.0
5,YCh01,orig,baseline,baseline,10,128,809.38,830.76,771.09,21.51,0.0,0.00,0.00,0.00,809.38,809.38,0.0
5,YCh01,orig,layers_5,async,10,128,795.45,801.05,762.30,12.69,100.0,246.29,176.01,70.71,1041.86,867.32,0.0
5,YCh01,orig,layers_5,pread,10,128,793.39,810.01,763.71,12.28,100.0,616.38,178.26,438.53,1411.74,1231.75,0.0
5,YCh01,orig,layers_92,async,10,128,500.27,517.67,495.58,8.21,100.0,379.76,180.37,200.84,884.00,701.68,0.0
5,YCh01,orig,layers_92,pread,10,128,500.19,506.31,494.85,3.78,100.0,8066.12,176.24,7890.40,8563.92,8389.00,0.0
5,YCh01,orig,lp_shuf,pread,10,128,122.50,138.88,47.39,35.43,100.0,1563424.75,82.69,1563344.81,1563515.39,1563435.44,0.0
5,YCh01,orig,lp_sorted,pread,10,128,109.00,115.66,106.31,3.11,100.0,104947.24,78.66,104868.33,105055.55,104976.65,0.0
5,YCh01,orig,learned_markov_14,async,10,128,791.71,798.92,762.29,12.20,100.0,172.04,85.12,86.64,962.19,878.65,0.0
5,YCh01,orig,learned_markov_14,pread,10,128,793.46,814.00,728.62,28.82,100.0,1318.91,79.19,1235.73,2098.85,2019.24,0.0
5,YCh01,orig,learned_markov_28,async,10,128,794.04,1243.91,730.57,246.31,100.0,188.34,83.82,104.53,981.98,899.74,0.0
5,YCh01,orig,learned_markov_28,pread,10,128,793.89,797.11,789.76,2.21,100.0,2407.09,85.94,2318.90,3201.99,3113.80,0.0
6,YCh01,orig,2d,async,10,128,428.83,438.41,391.47,16.59,100.0,379.08,174.62,202.07,803.48,629.85,0.0
6,YCh01,orig,2d,pread,10,128,433.71,484.62,396.76,28.47,100.0,8089.96,173.51,7910.88,8532.17,8353.10,0.0
6,YCh01,orig,2e_K10,async,10,128,419.04,442.81,386.68,18.68,100.0,390.39,173.59,217.81,807.12,632.27,0.0
6,YCh01,orig,2e_K10,pread,10,128,425.07,495.99,388.95,35.56,100.0,8929.45,173.75,8750.39,9382.31,9205.43,0.0
6,YCh01,orig,2e_K500,async,10,128,433.14,508.95,421.62,35.79,100.0,1199.16,174.48,1025.49,1690.29,1496.55,0.0
6,YCh01,orig,2e_K500,pread,10,128,437.07,506.40,426.52,34.09,100.0,54655.79,173.34,54478.39,55122.43,54945.02,0.0
6,YCh01,orig,2f_slru,async,10,128,106.81,113.10,103.88,3.23,100.0,42342.07,174.62,42167.20,42448.90,42274.02,0.0
6,YCh01,orig,2f_slru,pread,10,128,113.30,116.97,107.81,3.23,100.0,103516.01,174.22,103336.42,103630.74,103451.14,0.0
