workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
A,orig,baseline,baseline,128,1,1,0.00,0.00,985.44,0.00,0.00,0.00,985.44,985.44,170.68,46583.00,10741.00,1.14,55656928
B,orig,baseline,baseline,128,1,1,0.00,0.00,730.83,0.00,0.00,0.00,730.83,730.83,233.45,63976.00,14830.00,1.18,55649684
A,orig,layers_5,pread,128,1,1,0.00,100.00,179.70,618.86,177.41,441.45,798.56,621.15,168.40,46016.00,10855.00,1.13,55646964
A,orig,layers_5,async,128,1,1,0.00,100.00,357.84,244.19,174.36,69.83,602.03,427.67,167.59,46001.00,10824.00,1.10,55644240
A,orig,2d,pread,128,1,1,0.00,100.00,181.16,1915.55,177.97,1737.59,2096.71,1918.75,169.11,46284.00,10796.00,1.07,55653952
A,orig,2d,async,128,1,1,0.00,100.00,408.99,260.20,173.61,86.59,669.19,495.58,167.09,45797.00,10939.00,1.13,55650216
A,orig,2e_K10,pread,128,1,1,0.00,100.00,178.20,2641.39,178.99,2462.41,2819.59,2640.61,166.49,45744.00,10848.00,1.17,55642284
A,orig,2e_K10,async,128,1,1,0.00,100.00,327.71,269.33,173.09,96.23,597.04,423.94,167.44,45849.00,10840.00,1.12,55645416
A,orig,layers_92,pread,128,1,1,0.00,100.00,182.31,8250.03,177.89,8072.14,8432.34,8254.45,170.36,46679.00,10742.00,1.09,55639188
A,orig,layers_92,async,128,1,1,0.00,100.00,360.72,370.17,174.29,195.88,730.89,556.60,169.13,46409.00,10786.00,1.06,55652428
A,orig,2e_K500,pread,128,1,1,0.00,100.00,819.81,21430.87,177.10,21253.77,22250.68,22073.58,166.32,45558.00,10840.00,1.05,55644868
A,orig,2e_K500,async,128,1,1,0.00,100.00,181.46,990.99,270.83,720.16,1172.45,901.62,168.04,45975.00,10864.00,1.04,55645572
A,orig,2f_slru,pread,128,1,1,0.00,31.90,510.58,19091.84,179.73,18912.11,19602.42,19422.69,167.44,46116.00,10485.00,1.11,55669100
A,orig,2f_slru,async,128,1,1,0.00,23.70,490.56,8088.14,178.74,7909.40,8578.70,8399.96,169.61,46485.00,10749.00,1.08,55658992
B,orig,layers_5,pread,128,1,1,0.00,100.00,427.26,614.31,177.72,436.59,1041.57,863.85,231.79,63520.00,14949.00,1.05,55650636
