workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,1038.62,0.00,0.00,0.00,,,1038.62,1038.62,2.04,144.00,234.00,1.33,19355852,2026-09-18T06:32:36Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,816.94,0.00,0.00,0.00,,,816.94,816.94,2.14,185.00,272.00,1.33,19355508,2026-09-18T06:32:36Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1189.92,0.00,0.00,0.00,,,1189.92,1189.92,2.15,187.00,275.00,1.33,19352132,2026-09-18T06:32:37Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,695.32,0.00,0.00,0.00,,,695.32,695.32,2.10,149.00,220.00,1.33,19340188,2026-09-18T06:32:37Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,614.84,0.00,0.00,0.00,,,614.84,614.84,2.23,180.00,292.00,1.33,19346736,2026-09-18T06:32:37Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,810.72,0.00,0.00,0.00,,,810.72,810.72,2.23,184.00,273.00,1.33,19347388,2026-09-18T06:32:38Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1212.42,0.00,0.00,0.00,,,1212.42,1212.42,1.55,15.00,26.00,1.33,19348820,2026-09-18T06:32:38Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,811.93,0.00,0.00,0.00,,,811.93,811.93,1.61,19.00,32.00,1.39,19349480,2026-09-18T06:32:38Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1327.87,0.00,0.00,0.00,,,1327.87,1327.87,1.71,40.00,60.00,1.39,19349340,2026-09-18T06:32:39Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,583.37,823.85,235.40,588.45,,,1407.22,1171.82,2.04,144.00,236.00,1.39,19350796,2026-09-18T06:32:39Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,580.59,297.18,228.33,68.85,,,877.77,649.44,2.02,144.00,234.00,1.39,19351596,2026-09-18T06:32:39Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,597.01,8413.63,87.91,8325.72,,,9010.64,8922.73,2.05,143.00,247.00,1.39,19352508,2026-09-18T06:32:40Z
