workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,397.71,5909.42,365.96,2997.52,100.0,312.88,224.63,87.65,,,714.72,486.50,0.0
A,1gb,2d,pread,5,128,179.27,182.18,177.90,1.71,100.0,2179.18,224.64,1954.97,,,2357.08,2132.87,0.0
A,1gb,2e_K10,async,10,128,427.01,431.46,398.75,11.64,100.0,325.49,224.46,99.97,,,752.55,528.39,0.0
A,1gb,2e_K10,pread,5,128,177.72,180.43,150.83,13.82,100.0,2947.05,223.89,2724.13,,,3104.39,2880.50,0.0
A,1gb,2e_K500,async,10,128,181.64,183.23,178.92,1.47,100.0,1060.36,225.13,833.94,,,1242.55,1016.13,0.0
A,1gb,2e_K500,pread,5,128,179.31,181.90,177.33,1.82,100.0,21973.45,224.78,21754.71,,,22152.76,21934.02,0.0
A,1gb,2f_slru,async,10,128,99.09,100.47,96.83,1.15,100.0,7370.60,224.48,7145.07,,,7470.24,7244.71,0.0
A,1gb,2f_slru,pread,5,128,96.78,101.23,96.27,2.15,100.0,19448.53,224.54,19224.91,,,19544.80,19321.18,0.0
A,1gb,2f_top100,async,10,128,353.13,397.09,321.88,27.83,100.0,424.87,224.60,201.56,,,774.76,553.61,0.0
A,1gb,2f_top100,pread,5,128,351.13,353.62,294.62,23.35,100.0,8879.88,223.59,8657.39,,,9231.01,9008.52,0.0
A,1gb,2f_top14,async,10,128,439.79,457.71,392.02,24.09,100.0,304.40,224.37,79.82,,,744.44,520.43,0.0
A,1gb,2f_top14,pread,5,128,426.20,451.62,394.42,19.90,100.0,1551.49,224.19,1327.30,,,1977.69,1753.50,0.0
A,1gb,2f_top28,async,10,128,425.24,2862.56,394.05,1322.32,100.0,323.03,224.45,97.97,,,748.16,523.25,0.0
A,1gb,2f_top28,pread,5,128,424.71,1059.80,420.24,311.92,100.0,2787.75,225.02,2547.10,,,3253.93,3020.01,0.0
A,1gb,2f_top500,async,10,128,181.77,186.85,178.16,2.86,100.0,1040.20,224.91,814.16,,,1221.62,995.90,0.0
A,1gb,2f_top500,pread,5,128,180.33,184.91,179.77,2.21,100.0,21571.42,223.69,21347.59,,,21751.75,21527.92,0.0
