workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,692.90,0.00,0.00,0.00,,,692.90,692.90,2.00,142.00,219.00,1.00,42907784,2026-09-23T02:03:54Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,679.20,0.00,0.00,0.00,,,679.20,679.20,2.15,177.00,277.00,1.00,42908200,2026-09-23T02:03:55Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,921.61,0.00,0.00,0.00,,,921.61,921.61,2.16,181.00,272.00,1.00,42908804,2026-09-23T02:03:55Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1004.94,0.00,0.00,0.00,,,1004.94,1004.94,2.07,144.00,237.00,1.00,42910964,2026-09-23T02:03:55Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,774.85,0.00,0.00,0.00,,,774.85,774.85,2.19,182.00,277.00,1.00,42911196,2026-09-23T02:03:56Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1247.26,0.00,0.00,0.00,,,1247.26,1247.26,2.25,182.00,275.00,1.00,42910056,2026-09-23T02:03:56Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,990.57,0.00,0.00,0.00,,,990.57,990.57,1.56,14.00,33.00,1.00,42913220,2026-09-23T02:03:56Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,842.80,0.00,0.00,0.00,,,842.80,842.80,1.62,25.00,27.00,1.00,42900588,2026-09-23T02:03:57Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1334.99,0.00,0.00,0.00,,,1334.99,1334.99,1.71,45.00,41.00,1.00,42895544,2026-09-23T02:03:57Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,175.94,745.73,161.49,584.24,,,921.67,760.18,2.04,143.00,221.00,1.00,42897616,2026-09-23T02:03:57Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,544.91,266.14,197.21,68.93,,,811.05,613.84,2.01,143.00,219.00,1.00,42903004,2026-09-23T02:03:57Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,180.39,8356.65,152.57,8204.08,,,8537.04,8384.47,2.02,142.00,231.00,1.00,42903568,2026-09-23T02:03:58Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,545.36,367.86,194.78,173.09,,,913.22,718.45,2.03,142.00,229.00,1.00,42903000,2026-09-23T02:03:58Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,178.78,1406.85,243.06,1163.79,,,1585.63,1342.57,2.03,142.00,231.00,1.00,42903400,2026-09-23T02:03:58Z
A,vacuum,2d,async,128,1,1,0.00,100.00,543.84,308.93,233.87,75.06,,,852.77,618.90,2.03,142.00,229.00,1.00,42903348,2026-09-23T02:03:59Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,181.11,2107.54,117.40,1990.14,,,2288.65,2171.25,2.03,143.00,238.00,1.00,42902428,2026-09-23T02:03:59Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,542.84,322.37,235.43,86.93,,,865.21,629.77,2.04,143.00,236.00,1.00,42903100,2026-09-23T02:03:59Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,179.18,45096.15,167.98,44928.18,,,45275.33,45107.36,1.96,139.00,357.00,1.00,42903896,2026-09-23T02:04:00Z
A,vacuum,2e_K500,async,128,1,1,0.00,8.00,185.06,885.00,197.32,687.68,,,1070.06,872.74,1.98,146.00,328.00,1.00,42903576,2026-09-23T02:04:00Z
A,vacuum,2f_top14,pread,128,1,1,0.00,100.00,575.30,1469.65,117.91,1351.74,,,2044.95,1927.04,2.02,144.00,232.00,1.00,42903724,2026-09-23T02:04:00Z
A,vacuum,2f_top14,async,128,1,1,0.00,100.00,580.33,307.64,229.78,77.86,,,887.97,658.19,1.98,144.00,231.00,1.00,42904096,2026-09-23T02:04:01Z
A,vacuum,2f_top28,pread,128,1,1,0.00,100.00,579.30,2710.01,117.93,2592.07,,,3289.31,3171.37,2.16,146.00,234.00,1.00,42901708,2026-09-23T02:04:01Z
A,vacuum,2f_top28,async,128,1,1,0.00,100.00,578.92,294.82,198.32,96.50,,,873.74,675.42,2.02,146.00,235.00,1.00,42902500,2026-09-23T02:04:01Z
A,vacuum,2f_top100,pread,128,1,1,0.00,100.00,386.67,8686.61,117.90,8568.71,,,9073.28,8955.38,2.04,147.00,259.00,1.00,42903264,2026-09-23T02:04:01Z
A,vacuum,2f_top100,async,128,1,1,0.00,100.00,394.38,433.44,247.41,186.04,,,827.82,580.42,2.00,147.00,259.00,1.00,42884344,2026-09-23T02:04:02Z
A,vacuum,2f_top500,pread,128,1,1,0.00,100.00,180.42,43522.47,120.60,43401.88,,,43702.89,43582.30,1.99,140.00,348.00,1.00,42884100,2026-09-23T02:04:02Z
A,vacuum,2f_top500,async,128,1,1,0.00,100.00,172.95,1035.59,209.79,825.79,,,1208.54,998.74,1.99,146.00,325.00,1.00,42884392,2026-09-23T02:04:02Z
A,vacuum,2f_slru,pread,128,1,1,0.00,100.00,91.75,14272.45,118.18,14154.27,,,14364.20,14246.02,1.55,0.00,214.00,1.08,42885384,2026-09-23T02:04:03Z
A,vacuum,2f_slru,async,128,1,1,0.00,100.00,95.08,5604.49,209.49,5394.99,,,5699.57,5490.07,1.57,0.00,214.00,1.08,42885560,2026-09-23T02:04:03Z
A,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,600.41,1040.48,118.92,921.55,,,1640.89,1521.96,2.01,144.00,226.00,1.08,42885476,2026-09-23T02:04:03Z
A,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,669.79,300.24,225.99,74.25,,,970.03,744.04,2.02,144.00,226.00,1.08,42886336,2026-09-23T02:04:04Z
