workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,590.77,596.04,586.94,2.93,100.0,225.92,141.50,84.48,817.62,676.46,0.0
A,orig,2d,pread,5,128,590.76,594.71,586.00,3.03,100.0,1856.31,141.44,1707.02,2447.07,2293.02,0.0
A,orig,2e_K10,async,8,128,593.65,595.57,524.42,23.00,100.0,238.30,141.03,98.02,831.13,690.40,0.0
A,orig,2e_K10,pread,5,128,591.05,593.93,583.55,3.74,100.0,2712.16,140.77,2548.78,3303.21,3139.07,0.0
A,orig,baseline,baseline,8,128,980.97,1028.60,878.31,49.01,0.0,0.00,0.00,0.00,980.97,980.97,0.0
A,orig,leaf_freq_K10,async,8,128,972.02,1013.09,870.64,57.26,100.0,216.26,140.29,73.60,1187.61,1045.88,0.0
A,orig,leaf_freq_K10,pread,5,128,1006.65,1009.48,1002.84,2.71,100.0,1065.83,139.91,925.92,2069.80,1929.89,0.0
A,orig,leaf_rand_K10,async,8,128,1004.84,1012.94,940.54,22.08,100.0,215.96,141.06,75.37,1217.64,1079.40,0.0
A,orig,leaf_rand_K10,pread,5,128,1005.67,1010.33,936.64,28.46,100.0,1032.12,141.22,891.81,2042.23,1901.00,0.0
A,ta,2d,async,8,128,591.87,640.52,587.14,24.08,66.0,254.07,141.37,112.72,848.84,703.95,0.0
A,ta,2d,pread,5,128,562.30,567.95,560.28,2.95,100.0,965.31,140.24,820.90,1534.28,1383.11,0.0
A,ta,2e_K10,async,8,128,590.17,662.11,526.97,40.90,86.0,266.91,140.62,125.81,864.92,717.75,0.0
A,ta,2e_K10,pread,5,128,599.58,667.05,584.42,36.59,100.0,2128.85,142.05,1989.96,2720.49,2581.60,0.0
A,ta,baseline,baseline,8,128,1148.91,1220.46,1061.91,48.73,0.0,0.00,0.00,0.00,1148.91,1148.91,0.0
A,ta,leaf_freq_K10,async,8,128,1137.53,1212.43,1070.15,49.68,100.0,216.32,141.68,75.13,1360.88,1213.03,0.0
A,ta,leaf_freq_K10,pread,5,128,1130.84,1193.75,939.88,89.41,100.0,1055.46,141.25,917.09,2184.51,2006.71,0.0
A,ta,leaf_rand_K10,async,8,128,1132.61,1181.44,1103.97,27.21,100.0,217.38,140.50,74.86,1350.53,1207.47,0.0
A,ta,leaf_rand_K10,pread,5,128,1128.41,1191.51,1006.04,78.58,100.0,1063.30,142.29,923.16,2211.88,2051.57,0.0
B,orig,2d,async,8,128,526.09,531.82,460.33,22.37,100.0,226.72,141.13,84.98,754.59,611.94,0.0
B,orig,2d,pread,5,128,526.46,530.14,461.71,26.60,100.0,1844.52,140.52,1699.53,2370.98,2229.89,0.0
B,orig,2e_K10,async,8,128,525.70,530.21,457.97,22.70,100.0,240.85,141.38,99.83,765.44,625.72,0.0
B,orig,2e_K10,pread,5,128,524.90,526.82,522.68,1.62,100.0,2725.66,140.66,2570.27,3252.27,3093.63,0.0
B,orig,baseline,baseline,8,128,955.85,973.86,892.55,28.54,0.0,0.00,0.00,0.00,955.85,955.85,0.0
B,orig,leaf_freq_K10,async,8,128,942.82,950.75,813.42,43.88,100.0,216.66,140.80,74.93,1159.75,1018.32,0.0
B,orig,leaf_freq_K10,pread,5,128,945.70,954.59,816.87,54.56,100.0,1043.41,141.34,908.96,1969.36,1825.91,0.0
B,orig,leaf_rand_K10,async,8,128,949.56,1017.18,809.61,60.90,100.0,218.24,140.78,76.95,1168.44,1027.26,0.0
B,orig,leaf_rand_K10,pread,5,128,922.76,952.14,884.33,23.99,100.0,1039.46,142.00,897.35,1979.66,1820.23,0.0
B,ta,2d,async,8,128,563.89,573.05,500.23,22.27,66.0,255.62,139.76,115.22,819.59,679.41,0.0
B,ta,2d,pread,5,128,541.41,561.23,540.15,10.08,100.0,993.13,139.93,820.44,1533.28,1362.66,0.0
B,ta,2e_K10,async,8,128,534.52,575.44,475.23,32.81,73.7,266.70,139.96,126.75,802.07,661.10,0.0
B,ta,2e_K10,pread,5,128,539.78,543.90,504.09,18.26,100.0,2166.79,139.78,2027.01,2709.05,2557.59,0.0
B,ta,baseline,baseline,8,128,732.63,768.81,672.72,31.50,0.0,0.00,0.00,0.00,732.63,732.63,0.0
B,ta,leaf_freq_K10,async,8,128,726.25,775.24,676.50,33.99,100.0,216.60,140.46,75.33,959.04,801.51,0.0
B,ta,leaf_freq_K10,pread,5,128,682.01,705.25,677.49,11.51,100.0,1063.55,140.81,922.80,1741.04,1605.86,0.0
B,ta,leaf_rand_K10,async,8,128,690.73,802.07,648.55,53.20,100.0,216.56,141.48,75.61,923.45,765.66,0.0
B,ta,leaf_rand_K10,pread,5,128,713.23,759.50,673.51,31.68,100.0,1060.55,141.21,923.46,1809.37,1642.00,0.0
C,orig,2d,async,8,128,470.39,472.40,467.71,1.41,100.0,207.25,139.37,67.97,677.75,538.30,0.0
C,orig,2d,pread,5,128,470.54,474.84,466.84,3.10,100.0,487.93,139.76,350.77,958.47,823.02,0.0
C,orig,2e_K10,async,8,128,177.75,206.61,174.07,14.02,100.0,250.59,172.94,77.55,428.25,255.04,0.0
C,orig,2e_K10,pread,5,128,176.32,178.44,172.29,2.61,100.0,1350.40,171.28,1179.17,1528.86,1357.63,0.0
C,orig,baseline,baseline,8,128,879.15,889.09,874.74,5.12,0.0,0.00,0.00,0.00,879.15,879.15,0.0
C,orig,leaf_freq_K10,async,8,128,562.54,568.54,497.48,22.01,100.0,212.99,138.42,74.20,775.67,636.54,0.0
C,orig,leaf_freq_K10,pread,5,128,566.28,568.38,499.03,31.88,100.0,999.88,140.35,861.21,1540.55,1400.20,0.0
C,orig,leaf_rand_K10,async,8,128,832.41,865.57,765.10,29.77,100.0,214.92,139.80,75.23,1047.03,908.17,0.0
C,orig,leaf_rand_K10,pread,5,128,835.72,864.86,826.60,15.79,100.0,1061.86,138.45,925.45,1895.36,1757.41,0.0
C,ta,2d,async,8,128,449.58,1034.77,375.19,302.28,64.6,286.79,171.65,115.85,735.80,563.76,0.0
C,ta,2d,pread,5,128,421.94,423.28,374.93,18.51,100.0,941.16,171.26,769.11,1363.10,1191.05,0.0
C,ta,2e_K10,async,8,128,173.53,178.74,171.02,2.65,70.7,299.90,172.30,127.34,473.74,301.23,0.0
C,ta,2e_K10,pread,5,128,173.67,176.49,172.08,1.67,100.0,2014.63,171.43,1842.72,2186.71,2015.27,0.0
C,ta,baseline,baseline,8,128,809.18,814.53,799.46,5.39,0.0,0.00,0.00,0.00,809.18,809.18,0.0
C,ta,leaf_freq_K10,async,8,128,586.14,592.66,576.37,5.16,100.0,245.48,172.10,74.44,831.61,659.81,0.0
C,ta,leaf_freq_K10,pread,5,128,585.35,591.13,576.47,5.40,100.0,1063.49,171.54,891.95,1647.24,1477.30,0.0
C,ta,leaf_rand_K10,async,8,128,794.11,1498.85,787.06,358.64,100.0,249.01,173.09,75.72,1042.78,868.83,0.0
C,ta,leaf_rand_K10,pread,5,128,785.56,795.59,715.95,29.55,100.0,1067.64,172.69,894.94,1819.00,1647.96,0.0
