workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCh01,orig,2d,async,10,128,428.85,437.53,394.02,15.00,100.0,157.99,10.48,147.94,585.11,574.99,0.0
YCh01,orig,2d,pread,5,128,428.63,431.85,393.14,14.55,100.0,7848.63,9.68,7839.27,8277.26,8267.90,0.0
YCh01,orig,2e_K10,async,10,128,427.81,433.12,395.39,15.34,100.0,173.63,10.12,163.81,594.17,584.37,0.0
YCh01,orig,2e_K10,pread,5,128,395.50,479.93,386.48,39.97,100.0,8731.42,10.59,8721.50,9155.09,9144.43,0.0
YCh01,orig,baseline,baseline,10,128,861.21,900.61,793.96,28.78,0.0,0.00,0.00,0.00,861.21,861.21,0.0
YCh01,orig,leaf_freq_K10,async,10,128,814.05,823.36,756.36,26.77,100.0,35.71,9.93,25.91,848.65,838.58,0.0
YCh01,orig,leaf_freq_K10,pread,5,128,819.30,873.38,751.10,42.83,100.0,859.34,10.27,847.59,1705.00,1694.73,0.0
YCh01,orig,leaf_rand_K10,async,10,128,819.16,828.95,757.26,21.01,100.0,35.96,10.28,25.05,854.68,845.02,0.0
YCh01,orig,leaf_rand_K10,pread,5,128,820.64,824.44,761.99,24.18,100.0,857.61,9.92,848.53,1679.49,1669.19,0.0
