workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,ta,2d,async,10,128,407.46,438.00,377.22,17.46,100.0,124.22,9.82,114.68,532.00,522.59,0.0
YC,ta,2d,pread,5,128,420.42,421.87,304.74,45.89,100.0,452.94,10.21,443.10,871.81,861.91,0.0
YC,ta,2e_K10,async,10,128,314.53,364.67,309.56,25.84,100.0,139.85,10.03,129.68,454.26,444.11,0.0
YC,ta,2e_K10,pread,5,128,310.28,312.33,308.17,1.64,100.0,1225.47,9.78,1215.97,1536.78,1527.28,0.0
YC,ta,baseline,baseline,10,128,567.70,576.67,556.42,6.40,0.0,0.00,0.00,0.00,567.70,567.70,0.0
YC,ta,leaf_freq_K10,async,10,128,528.79,571.40,523.56,20.37,100.0,35.85,9.94,25.91,565.57,555.55,0.0
YC,ta,leaf_freq_K10,pread,5,128,531.87,537.93,526.51,4.20,100.0,565.70,10.38,555.32,1097.35,1086.90,0.0
YC,ta,leaf_rand_K10,async,10,128,530.32,549.12,524.10,8.62,100.0,35.91,9.88,26.12,565.68,555.58,0.0
YC,ta,leaf_rand_K10,pread,5,128,529.88,534.82,528.43,2.61,100.0,566.88,9.99,556.43,1095.58,1084.97,0.0
