workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,orig,2e_K500,async,10,128,190.00,194.46,187.04,2.58,100.0,1007.69,9.81,997.70,1200.86,1191.81,0.0
YC,orig,2e_K500,pread,5,128,185.54,189.22,184.71,1.83,100.0,51504.66,9.75,51494.91,51694.26,51684.51,0.0
YC,orig,baseline,baseline,10,128,877.07,886.80,856.00,8.46,0.0,0.00,0.00,0.00,877.07,877.07,0.0
YC,orig,layers_5,async,10,128,823.89,830.72,813.51,6.37,100.0,27.34,9.75,17.30,849.91,840.78,0.0
YC,orig,layers_5,pread,5,128,832.08,850.99,822.97,11.21,100.0,397.80,10.52,387.29,1232.79,1222.20,0.0
YC,orig,layers_92,async,10,128,511.41,512.64,479.28,9.62,100.0,170.00,9.98,160.04,681.59,671.44,0.0
YC,orig,layers_92,pread,5,128,513.50,518.94,474.17,16.61,100.0,8024.58,10.02,8014.53,8537.79,8527.74,0.0
