workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,1gb,2e_K500,async,10,128,158.94,162.84,157.21,1.86,100.0,974.74,9.67,965.00,1134.05,1124.65,0.0
YC,1gb,2e_K500,pread,5,128,154.78,157.66,152.56,1.83,100.0,30883.20,9.39,30873.64,31037.58,31028.02,0.0
YC,1gb,baseline,baseline,10,128,737.66,991.72,716.42,135.65,0.0,0.00,0.00,0.00,737.66,737.66,0.0
YC,1gb,layers_92,async,10,128,486.26,491.28,472.89,6.89,100.0,180.30,10.21,169.76,667.49,657.73,0.0
YC,1gb,layers_92,pread,5,128,474.79,490.83,470.33,8.22,100.0,5036.47,10.02,5026.18,5514.54,5504.52,0.0
