workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
YC,orig,baseline,baseline,128,1,1,0.00,0.00,823.24,0.00,0.00,0.00,823.24,823.24,629.01,128741.00,2750.00,1.01,56023160
YC,orig,2d,pread,128,1,1,0.00,100.00,523.00,8300.99,9.29,8291.70,8823.99,8814.70,634.51,128512.00,2751.00,1.00,55998024
YC,orig,2d,async,128,1,1,0.00,100.00,519.02,187.64,10.40,177.24,706.66,696.26,631.31,127977.00,2723.00,1.04,56020188
YC,orig,2e_K10,pread,128,1,1,0.00,100.00,522.61,8994.19,10.30,8983.90,9516.80,9506.51,631.08,128197.00,2762.00,1.09,56013264
YC,orig,2e_K10,async,128,1,1,0.00,100.00,527.87,184.57,10.34,174.23,712.44,702.10,630.34,127803.00,2752.00,1.08,56036044
YC,orig,2f_slru,pread,128,1,1,0.00,3.50,848.48,102873.54,9.85,102863.69,103722.02,103712.17,621.39,128954.00,2772.00,1.33,55049320
YC,orig,2f_slru,async,128,1,1,0.00,3.70,907.28,52599.15,10.71,52588.44,53506.43,53495.72,622.75,129146.00,2764.00,1.27,54983548
YC,orig,baseline,baseline,128,2,0,0.00,0.00,1719.65,0.00,0.00,0.00,1719.65,1719.65,635.78,128957.00,2743.00,1.12,54996148
YC,orig,2d,pread,128,2,0,0.00,100.00,520.49,8355.53,11.29,8344.24,8876.02,8864.73,602.81,128010.00,2763.00,1.05,55121900
YC,orig,2d,async,128,2,0,0.00,100.00,528.64,191.16,10.56,180.60,719.80,709.24,639.88,128239.00,2734.00,1.02,55106168
YC,orig,2e_K10,pread,128,2,0,0.00,100.00,521.14,9062.69,10.97,9051.72,9583.83,9572.86,620.69,128156.00,2742.00,1.01,55120292
YC,orig,2e_K10,async,128,2,0,0.00,100.00,522.33,184.88,11.77,173.11,707.21,695.44,610.04,128077.00,2744.00,1.00,55926704
YC,orig,2f_slru,pread,128,2,0,0.00,3.70,843.14,103834.20,10.19,103824.01,104677.34,104667.15,635.08,129320.00,2742.00,1.00,55929428
YC,orig,2f_slru,async,128,2,0,0.00,3.70,912.03,53594.38,10.62,53583.76,54506.41,54495.79,624.40,129104.00,2752.00,1.00,55936268
YC,orig,baseline,baseline,128,3,0,0.00,0.00,866.90,0.00,0.00,0.00,866.90,866.90,620.12,128602.00,2757.00,1.07,55943392
YC,orig,2d,pread,128,3,0,0.00,100.00,732.72,8202.98,10.72,8192.26,8935.70,8924.98,624.17,128218.00,2763.00,1.07,55919408
YC,orig,2d,async,128,3,0,0.00,100.00,521.24,169.73,10.17,159.56,690.97,680.80,597.17,128361.00,2766.00,1.03,55932560
YC,orig,2e_K10,pread,128,3,0,0.00,100.00,519.66,9049.08,10.16,9038.92,9568.74,9558.58,596.18,128217.00,2746.00,1.01,55907712
YC,orig,2e_K10,async,128,3,0,0.00,100.00,527.64,185.01,10.10,174.91,712.65,702.55,638.92,128842.00,2753.00,1.00,55912252
YC,orig,2f_slru,pread,128,3,0,0.00,3.30,862.97,103226.53,10.76,103215.77,104089.50,104078.74,635.05,129624.00,2737.00,1.04,55909376
YC,orig,2f_slru,async,128,3,0,0.00,3.40,884.28,54089.37,9.37,54080.00,54973.65,54964.28,618.42,129323.00,2746.00,1.02,55928032
YC,orig,baseline,baseline,128,4,0,0.00,0.00,1106.98,0.00,0.00,0.00,1106.98,1106.98,639.36,129036.00,2714.00,1.41,55908404
YC,orig,2d,pread,128,4,0,0.00,100.00,518.00,8346.28,10.55,8335.73,8864.28,8853.73,619.98,127974.00,2751.00,1.18,55918272
YC,orig,2d,async,128,4,0,0.00,100.00,524.57,170.84,10.95,159.89,695.41,684.46,636.58,128424.00,2739.00,1.14,55888388
YC,orig,2e_K10,pread,128,4,0,0.00,100.00,524.37,9080.35,10.09,9070.26,9604.72,9594.63,637.64,128147.00,2720.00,1.12,55887880
YC,orig,2e_K10,async,128,4,0,0.00,100.00,526.10,178.88,10.69,168.19,704.98,694.29,627.21,128427.00,2763.00,1.05,55873404
YC,orig,2f_slru,pread,128,4,0,0.00,3.70,842.10,103603.01,10.16,103592.85,104445.11,104434.95,629.37,129095.00,2797.00,1.06,55881580
YC,orig,2f_slru,async,128,4,0,0.00,3.60,912.61,53774.08,10.48,53763.60,54686.69,54676.21,603.82,128945.00,2769.00,1.10,55872964
