workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCu,ta,2d,async,10,128,413.38,419.62,317.56,29.28,100.0,132.39,9.96,122.24,547.62,537.38,0.0
YCu,ta,2d,pread,5,128,430.19,434.19,369.35,24.87,100.0,450.66,9.75,441.04,881.48,871.73,0.0
YCu,ta,2e_K10,async,10,128,322.59,329.90,317.08,4.01,100.0,146.75,9.71,136.96,468.87,458.87,0.0
YCu,ta,2e_K10,pread,5,128,321.73,326.84,319.44,3.05,100.0,1181.46,9.86,1172.11,1505.63,1495.71,0.0
YCu,ta,baseline,baseline,10,128,577.08,593.31,557.16,12.09,0.0,0.00,0.00,0.00,577.08,577.08,0.0
YCu,ta,leaf_freq_K10,async,10,128,544.87,547.89,538.75,2.89,100.0,34.27,10.05,24.73,579.55,569.57,0.0
YCu,ta,leaf_freq_K10,pread,5,128,538.08,560.73,529.75,12.90,100.0,564.65,10.18,554.57,1097.68,1087.50,0.0
YCu,ta,leaf_rand_K10,async,10,128,546.25,553.05,541.08,3.97,100.0,34.78,10.21,24.84,581.68,571.31,0.0
YCu,ta,leaf_rand_K10,pread,5,128,546.41,546.91,537.71,3.64,100.0,563.70,10.45,553.42,1108.76,1098.01,0.0
