workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,lp_shuf,pread,5,128,97.97,98.48,96.96,0.65,100.0,257837.74,171.94,257668.24,,,257934.79,257765.29,0.0
A,orig,lp_sorted,pread,5,128,93.84,95.53,93.22,0.89,100.0,18140.45,171.32,17969.73,,,18233.67,18062.95,0.0
B,orig,lp_shuf,pread,5,128,99.09,100.67,98.29,0.94,100.0,267201.53,172.34,267029.18,,,267299.82,267127.47,0.0
B,orig,lp_sorted,pread,5,128,97.17,98.32,92.98,1.90,100.0,18514.72,171.27,18344.38,,,18607.70,18437.36,0.0
C,orig,lp_shuf,pread,5,128,93.66,95.68,92.24,1.37,100.0,28007.14,171.64,27834.56,,,28103.25,27930.67,0.0
C,orig,lp_sorted,pread,5,128,95.09,99.30,93.71,2.34,100.0,3013.36,172.50,2841.33,,,3108.45,2936.42,0.0
C_hit,orig,lp_shuf,pread,5,128,95.70,98.04,94.14,1.48,100.0,53260.06,170.35,53089.32,,,53355.33,53185.09,0.0
C_hit,orig,lp_sorted,pread,5,128,95.10,95.59,93.39,0.78,100.0,4677.55,171.99,4504.67,,,4772.82,4599.94,0.0
