workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,lp_shuf,pread,5,128,104.86,107.79,103.39,1.79,100.0,285329.00,157.36,285171.87,,,285437.01,285279.88,0.0
A,orig,lp_sorted,pread,5,128,98.48,98.75,97.59,0.42,100.0,17613.56,156.99,17456.58,,,17711.15,17554.17,0.0
B,orig,lp_shuf,pread,5,128,103.61,105.69,98.59,2.51,100.0,279053.25,157.94,278896.61,,,279158.00,279001.36,0.0
B,orig,lp_sorted,pread,5,128,98.98,101.56,97.71,1.52,100.0,18426.11,155.76,18270.35,,,18525.09,18369.33,0.0
C,orig,lp_shuf,pread,5,128,94.86,95.58,94.76,0.37,100.0,30031.45,156.79,29876.61,,,30126.28,29971.44,0.0
C,orig,lp_sorted,pread,5,128,94.22,94.74,88.42,2.38,100.0,2907.96,157.19,2750.13,,,3001.81,2843.98,0.0
C_hit,orig,lp_shuf,pread,5,128,97.97,101.79,96.01,2.12,100.0,52950.37,156.57,52793.52,,,53052.74,52895.89,0.0
C_hit,orig,lp_sorted,pread,5,128,96.30,100.22,95.91,1.85,100.0,4674.85,156.99,4518.06,,,4770.76,4613.97,0.0
