workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,566.32,571.63,502.81,29.25,100.0,280.79,194.72,86.00,,,847.32,651.90,0.0
A,orig,2d,async_bulk,5,128,564.60,567.87,563.53,1.69,100.0,280.45,195.35,21.90,61.84,13.00,844.75,587.63,0.0
A,orig,2d,async_win,10,128,567.25,715.56,499.36,84.78,100.0,279.50,195.78,21.50,62.44,13.00,847.26,588.33,0.0
A,orig,2d,pread,5,128,562.68,568.69,500.93,31.70,100.0,1894.72,194.85,1700.16,,,2432.33,2241.49,0.0
A,orig,2e_K10,async,10,128,178.48,180.50,176.55,1.35,100.0,294.04,195.80,97.90,,,472.08,276.31,0.0
A,orig,2e_K10,async_bulk,5,128,179.66,182.74,176.52,2.35,100.0,293.19,195.54,33.01,62.12,23.00,474.22,213.52,0.0
A,orig,2e_K10,async_win,10,128,178.83,182.67,177.20,2.06,100.0,290.17,195.29,32.72,62.80,23.00,469.69,213.06,0.0
A,orig,2e_K10,pread,5,128,180.71,182.36,177.97,1.69,100.0,2737.10,196.54,2542.28,,,2919.60,2724.78,0.0
A,orig,2e_K500,async,10,128,180.51,182.51,178.06,1.58,100.0,1061.05,196.06,863.76,,,1240.91,1043.88,0.0
A,orig,2e_K500,async_bulk,5,128,181.35,241.61,180.79,29.88,100.0,998.12,196.21,662.54,128.42,467.00,1178.91,843.89,0.0
A,orig,2e_K500,async_win,10,128,181.62,390.48,177.52,113.65,100.0,1010.92,195.75,683.03,129.65,467.00,1191.92,866.39,0.0
A,orig,2e_K500,pread,5,128,179.40,181.45,178.63,1.10,100.0,22156.96,195.47,21959.76,,,22335.59,22138.39,0.0
A,orig,2f_slru,async,10,128,97.28,195.45,93.98,53.01,100.0,7116.83,195.47,6922.63,,,7212.41,7018.21,0.0
A,orig,2f_slru,async_bulk,5,128,763.34,883.07,755.56,59.36,1.5,627.39,196.94,79.52,350.91,2.00,1390.94,842.86,0.0
A,orig,2f_slru,async_win,10,128,97.23,146.71,94.10,26.07,83.6,2475.69,195.42,1917.86,349.29,138.00,2573.43,2027.41,0.0
A,orig,2f_slru,pread,5,128,97.25,98.30,90.78,2.76,100.0,18745.31,195.21,18550.49,,,18843.73,18648.91,0.0
A,orig,2f_top100,async,10,128,179.84,180.60,178.27,0.77,100.0,390.78,196.48,194.87,,,570.45,374.27,0.0
A,orig,2f_top100,async_bulk,5,128,181.83,182.86,179.44,1.29,100.0,383.56,195.56,119.24,66.42,98.00,564.16,299.84,0.0
A,orig,2f_top100,async_win,10,128,180.30,184.17,178.64,1.91,100.0,383.23,195.31,122.26,66.37,98.00,564.50,302.70,0.0
A,orig,2f_top100,pread,5,128,180.15,180.71,179.37,0.49,100.0,8987.67,196.12,8791.00,,,9167.47,8970.80,0.0
A,orig,2f_top14,async,10,128,565.73,571.00,500.75,20.12,100.0,275.49,195.48,79.41,,,840.65,644.48,0.0
A,orig,2f_top14,async_bulk,5,128,569.86,573.10,503.57,27.07,100.0,278.48,197.06,19.27,61.89,13.00,847.51,589.77,0.0
A,orig,2f_top14,async_win,10,128,565.85,572.18,500.32,20.47,100.0,276.77,196.38,18.98,62.01,13.00,844.63,585.36,0.0
A,orig,2f_top14,pread,5,128,566.75,573.40,563.57,3.65,100.0,1475.75,195.62,1278.90,,,2042.18,1845.33,0.0
A,orig,2f_top28,async,10,128,179.64,182.51,176.49,1.66,100.0,292.08,195.61,96.59,,,470.24,275.84,0.0
A,orig,2f_top28,async_bulk,5,128,181.08,182.20,179.56,0.96,100.0,293.60,195.85,34.72,63.13,27.00,475.89,215.34,0.0
A,orig,2f_top28,async_win,10,128,179.69,196.62,177.87,8.66,100.0,294.31,195.82,35.55,62.88,27.00,475.47,216.55,0.0
A,orig,2f_top28,pread,5,128,179.63,180.73,178.43,0.90,100.0,2608.09,195.32,2413.07,,,2787.72,2592.70,0.0
A,orig,2f_top500,async,10,128,182.70,234.99,180.34,28.01,100.0,1001.83,195.59,805.95,,,1184.49,989.19,0.0
A,orig,2f_top500,async_bulk,5,128,183.23,183.44,182.25,0.50,100.0,953.76,196.19,665.60,91.72,455.00,1137.23,849.07,0.0
A,orig,2f_top500,async_win,10,128,182.23,184.51,178.98,1.92,100.0,946.93,194.97,661.63,90.22,455.00,1127.80,842.85,0.0
A,orig,2f_top500,pread,5,128,181.09,208.01,180.23,13.36,100.0,21674.22,194.53,21480.11,,,21856.55,21662.44,0.0
A,orig,baseline,baseline,10,128,943.97,977.06,820.96,45.71,0.0,0.00,0.00,0.00,,,943.97,943.97,0.0
A,orig,layers_5,async,10,128,911.67,948.34,842.77,37.26,100.0,267.06,196.91,69.31,,,1178.76,981.31,0.0
A,orig,layers_5,async_bulk,5,128,914.32,938.44,852.63,29.89,100.0,264.06,195.31,7.69,61.52,2.00,1177.79,921.53,0.0
A,orig,layers_5,async_win,10,128,908.64,959.21,810.30,39.79,100.0,263.59,194.91,7.69,61.30,2.00,1174.99,916.48,0.0
A,orig,layers_5,pread,5,128,955.74,984.03,848.41,51.90,100.0,634.77,194.81,439.58,,,1590.12,1395.32,0.0
A,orig,layers_92,async,10,128,569.75,573.25,564.27,2.95,100.0,390.44,197.12,192.87,,,961.11,763.00,0.0
A,orig,layers_92,async_bulk,5,128,568.00,572.04,566.48,2.14,100.0,375.12,196.31,111.78,65.57,87.00,942.78,679.78,0.0
A,orig,layers_92,async_win,10,128,566.05,572.04,500.77,30.50,100.0,381.75,195.68,115.86,65.98,87.00,937.48,677.01,0.0
A,orig,layers_92,pread,5,128,570.22,571.77,561.24,3.98,100.0,8238.40,196.62,8045.20,,,8808.62,8615.42,0.0
A,orig,leaf_freq_K10,async,10,128,535.99,588.84,467.20,39.47,100.0,269.69,195.57,74.27,,,806.87,610.37,0.0
A,orig,leaf_freq_K10,async_bulk,5,128,532.64,591.37,463.46,44.72,100.0,272.15,196.36,14.23,61.19,10.00,808.51,551.09,0.0
A,orig,leaf_freq_K10,async_win,10,128,548.57,591.98,495.46,29.43,100.0,271.62,195.90,14.75,61.00,10.00,821.10,563.31,0.0
A,orig,leaf_freq_K10,pread,5,128,561.02,590.99,464.79,44.85,100.0,1086.67,195.68,892.87,,,1615.43,1421.63,0.0
A,orig,leaf_rand_K10,async,10,128,922.82,985.40,857.71,39.97,100.0,271.04,196.41,74.43,,,1193.30,997.54,0.0
A,orig,leaf_rand_K10,async_bulk,5,128,920.62,993.15,895.70,38.59,100.0,270.98,195.21,14.93,61.09,10.00,1191.60,936.81,0.0
A,orig,leaf_rand_K10,async_win,10,128,939.82,986.90,884.33,30.59,100.0,273.41,196.62,15.18,60.74,10.00,1215.19,954.58,0.0
A,orig,leaf_rand_K10,pread,5,128,918.20,971.23,850.62,44.74,100.0,1119.88,196.37,922.25,,,2009.73,1813.33,0.0
A,orig,learned_markov_14,async,10,128,566.06,578.63,502.28,27.11,100.0,274.35,195.57,79.04,,,840.91,645.31,0.0
A,orig,learned_markov_14,async_bulk,5,128,570.29,575.80,565.74,3.57,100.0,280.01,197.89,18.45,61.55,13.00,852.48,588.92,0.0
A,orig,learned_markov_14,async_win,10,128,570.61,642.00,503.12,44.95,100.0,277.44,195.91,19.53,61.22,13.00,847.64,590.46,0.0
A,orig,learned_markov_14,pread,5,128,570.48,571.91,566.74,1.92,100.0,1482.07,198.69,1281.65,,,2052.26,1851.73,0.0
A,orig,learned_markov_28,async,10,128,568.81,627.33,565.53,31.12,100.0,291.35,195.31,95.74,,,860.70,664.56,0.0
A,orig,learned_markov_28,async_bulk,5,128,567.65,583.11,503.27,35.43,100.0,292.83,196.52,34.66,61.65,26.00,860.48,602.31,0.0
A,orig,learned_markov_28,async_win,10,128,570.30,837.45,564.56,145.39,100.0,294.30,195.59,34.92,61.92,26.00,864.11,605.29,0.0
A,orig,learned_markov_28,pread,5,128,563.53,567.27,503.80,24.30,100.0,2666.12,195.10,2470.89,,,3229.65,3034.42,0.0
B,orig,2d,async,10,128,499.94,555.04,468.69,26.85,100.0,278.71,194.53,84.07,,,779.22,584.27,0.0
B,orig,2d,async_bulk,5,128,541.51,546.15,470.77,35.32,100.0,277.89,194.42,22.05,61.20,13.00,819.40,562.28,0.0
B,orig,2d,async_win,10,128,536.77,542.99,473.66,27.09,100.0,280.87,197.28,22.16,61.99,13.00,816.92,558.83,0.0
B,orig,2d,pread,5,128,534.10,539.45,469.58,32.46,100.0,1891.70,194.40,1700.00,,,2425.72,2234.10,0.0
B,orig,2e_K10,async,10,128,536.61,556.00,469.87,27.87,100.0,294.00,195.26,97.73,,,827.98,633.63,0.0
B,orig,2e_K10,async_bulk,5,128,473.17,536.83,470.07,29.16,100.0,291.55,196.64,32.22,62.91,23.00,765.00,504.87,0.0
B,orig,2e_K10,async_win,10,128,540.33,544.26,468.24,24.17,100.0,290.66,196.04,32.00,62.78,23.00,832.06,572.71,0.0
B,orig,2e_K10,pread,5,128,536.73,539.90,467.53,33.94,100.0,2710.85,196.00,2513.73,,,3235.51,3039.51,0.0
B,orig,2e_K500,async,10,128,493.47,532.09,458.71,23.67,100.0,1033.84,195.24,839.66,,,1535.70,1340.26,0.0
B,orig,2e_K500,async_bulk,5,128,529.71,532.51,493.90,14.75,100.0,974.82,195.98,688.10,90.87,461.00,1507.70,1219.15,0.0
B,orig,2e_K500,async_win,10,128,527.98,545.48,488.24,15.63,100.0,970.53,194.94,685.25,90.98,461.00,1499.10,1213.69,0.0
B,orig,2e_K500,pread,5,128,507.56,570.46,494.02,33.82,100.0,19742.55,194.83,19547.72,,,20236.57,20041.74,0.0
B,orig,2f_slru,async,10,128,97.06,97.82,94.72,0.96,100.0,7150.73,195.50,6954.09,,,7247.78,7051.15,0.0
B,orig,2f_slru,async_bulk,5,128,817.07,878.81,806.97,29.54,1.5,595.73,194.72,79.50,321.26,2.00,1409.64,896.37,0.0
B,orig,2f_slru,async_win,10,128,97.36,99.02,94.76,1.31,82.7,2450.23,195.43,1935.78,321.12,138.00,2548.32,2033.87,0.0
B,orig,2f_slru,pread,5,128,96.65,97.11,94.46,0.98,100.0,18279.49,194.53,18084.47,,,18376.66,18181.64,0.0
B,orig,2f_top100,async,10,128,542.75,545.21,471.52,28.89,100.0,393.17,196.06,198.98,,,933.03,737.37,0.0
B,orig,2f_top100,async_bulk,5,128,544.62,548.34,498.63,22.17,100.0,382.19,194.39,123.38,66.15,98.00,925.10,663.85,0.0
B,orig,2f_top100,async_win,10,128,538.37,615.86,499.03,48.90,100.0,387.52,195.62,125.47,66.14,98.00,923.49,662.19,0.0
B,orig,2f_top100,pread,5,128,509.85,534.47,471.95,26.11,100.0,8597.51,194.80,8402.72,,,9091.02,8896.29,0.0
B,orig,2f_top14,async,10,128,501.84,543.71,469.48,24.51,100.0,276.65,196.07,80.73,,,790.25,581.96,0.0
B,orig,2f_top14,async_bulk,5,128,544.00,547.11,503.02,16.65,100.0,278.01,195.61,20.87,62.18,13.00,823.79,566.12,0.0
B,orig,2f_top14,async_win,10,128,519.99,545.36,470.19,24.46,100.0,278.30,196.21,19.69,61.94,13.00,797.64,540.09,0.0
B,orig,2f_top14,pread,5,128,501.75,529.90,500.38,14.00,100.0,1440.02,195.62,1244.12,,,1942.18,1747.77,0.0
B,orig,2f_top28,async,10,128,520.07,543.40,501.69,18.17,100.0,295.52,195.90,98.82,,,817.08,621.75,0.0
B,orig,2f_top28,async_bulk,5,128,498.28,532.92,471.46,24.70,100.0,293.78,196.42,35.36,62.59,27.00,791.31,532.14,0.0
