workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,363.46,394.38,331.27,19.82,100.0,214.87,127.42,86.36,577.89,450.95,0.0
A,orig,2d,pread,5,128,179.28,182.29,179.02,1.39,100.0,1853.51,126.75,1725.73,2036.12,1908.21,0.0
A,orig,2e_K10,async,8,128,357.23,405.39,330.34,28.89,100.0,226.12,127.76,98.96,583.39,455.66,0.0
A,orig,2e_K10,pread,5,128,178.93,180.76,177.59,1.24,100.0,2606.88,126.41,2465.75,2787.95,2646.82,0.0
A,orig,baseline,baseline,5,128,496.69,508.02,487.18,8.31,0.0,0.00,0.00,0.00,496.69,496.69,0.0
A,orig,layers_5,async,8,128,379.03,413.42,357.84,22.32,100.0,195.77,126.88,69.41,579.90,449.95,0.0
A,orig,layers_5,pread,5,128,176.95,178.09,173.84,1.54,100.0,559.86,126.21,433.81,736.81,610.76,0.0
C,orig,2d,async,8,128,658.15,666.16,656.78,3.53,100.0,196.09,126.57,68.27,855.37,728.00,0.0
C,orig,2d,pread,5,128,655.84,659.97,654.94,2.14,100.0,479.90,125.22,355.83,1136.64,1011.08,0.0
C,orig,2e_K10,async,8,128,180.08,183.49,175.58,2.56,100.0,206.57,125.12,81.31,388.18,262.59,0.0
C,orig,2e_K10,pread,5,128,176.35,181.90,172.55,3.62,100.0,1301.57,124.07,1176.00,1479.36,1353.79,0.0
C,orig,baseline,baseline,5,128,1059.83,1070.00,938.12,50.53,0.0,0.00,0.00,0.00,1059.83,1059.83,0.0
C,orig,layers_5,async,8,128,1031.45,1038.74,970.73,29.78,100.0,196.22,126.76,69.78,1225.67,1100.77,0.0
C,orig,layers_5,pread,5,128,1035.61,1037.75,1028.39,3.32,100.0,571.91,126.78,445.07,1607.86,1478.60,0.0
