workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
YCu,orig,learned_markov_14,pread,128,1,1,0.00,100.00,942.93,1416.90,122.71,1294.19,2359.83,2237.12,6.26,1119.00,1474.00,1.31,55721608
YCu,orig,learned_markov_14,async,128,1,1,0.00,100.00,888.50,206.65,121.18,85.47,1095.15,973.97,6.02,1119.00,1474.00,1.31,55722428
YCu,orig,learned_markov_28,pread,128,1,1,0.00,100.00,524.85,2555.08,112.92,2442.16,3079.93,2967.01,6.27,1123.00,1484.00,1.31,55724532
YCu,orig,learned_markov_28,async,128,1,1,0.00,100.00,491.80,224.64,115.71,108.94,716.44,600.74,6.11,1123.00,1484.00,1.31,55723740
YCu,orig,learned_markov_14,pread,128,2,0,0.00,100.00,917.74,1461.52,115.86,1345.66,2379.26,2263.40,6.25,1119.00,1474.00,1.31,55727600
YCu,orig,learned_markov_14,async,128,2,0,0.00,100.00,952.17,199.81,114.86,84.96,1151.98,1037.13,6.34,1119.00,1474.00,1.31,55727320
YCu,orig,learned_markov_28,pread,128,2,0,0.00,100.00,488.25,2567.82,109.56,2458.26,3056.07,2946.51,6.22,1123.00,1485.00,1.31,55731176
YCu,orig,learned_markov_28,async,128,2,0,0.00,100.00,526.36,212.18,112.92,99.26,738.54,625.62,6.27,1123.00,1485.00,1.29,55734684
YCu,orig,learned_markov_14,pread,128,3,0,0.00,100.00,881.37,1424.22,120.22,1304.00,2305.59,2185.37,5.93,1119.00,1474.00,1.29,55752056
YCu,orig,learned_markov_14,async,128,3,0,0.00,100.00,810.66,191.40,111.34,80.06,1002.06,890.72,5.95,1119.00,1474.00,1.29,55740016
YCu,orig,learned_markov_28,pread,128,3,0,0.00,100.00,529.54,2578.84,111.21,2467.63,3108.38,2997.17,6.19,1123.00,1484.00,1.29,55742328
YCu,orig,learned_markov_28,async,128,3,0,0.00,100.00,518.53,217.02,113.11,103.91,735.55,622.44,6.32,1123.00,1485.00,1.29,55722524
YCu,orig,learned_markov_14,pread,128,4,0,0.00,100.00,916.04,1401.96,112.73,1289.23,2318.00,2205.27,6.34,1119.00,1474.00,1.29,55724352
YCu,orig,learned_markov_14,async,128,4,0,0.00,100.00,895.96,197.63,112.70,84.93,1093.59,980.89,6.05,1119.00,1474.00,1.29,55717908
YCu,orig,learned_markov_28,pread,128,4,0,0.00,100.00,526.32,2563.08,113.92,2449.15,3089.40,2975.47,6.41,1123.00,1485.00,1.29,55720636
YCu,orig,learned_markov_28,async,128,4,0,0.00,100.00,526.87,215.62,112.81,102.81,742.49,629.68,6.19,1123.00,1485.00,1.26,55721720
YCu,orig,learned_markov_14,pread,128,5,0,0.00,100.00,882.33,1402.63,114.22,1288.41,2284.96,2170.74,6.39,1119.00,1474.00,1.26,55722840
YCu,orig,learned_markov_14,async,128,5,0,0.00,100.00,948.72,196.68,112.49,84.19,1145.40,1032.91,6.37,1119.00,1474.00,1.26,55724756
YCu,orig,learned_markov_28,pread,128,5,0,0.00,100.00,516.52,2577.81,111.62,2466.19,3094.33,2982.71,6.08,1123.00,1484.00,1.26,55726436
YCu,orig,learned_markov_28,async,128,5,0,0.00,100.00,578.97,282.69,177.31,105.38,861.66,684.35,6.24,1123.00,1484.00,1.26,55726168
YCu,orig,learned_markov_14,pread,128,6,0,0.00,100.00,891.31,1406.71,115.00,1291.72,2298.02,2183.03,6.33,1119.00,1474.00,1.26,55725620
YCu,orig,learned_markov_14,async,128,6,0,0.00,100.00,954.49,197.96,112.25,85.71,1152.45,1040.20,5.92,1119.00,1474.00,1.26,55708732
YCu,orig,learned_markov_28,pread,128,6,0,0.00,100.00,560.38,2586.04,113.19,2472.85,3146.42,3033.23,6.31,1123.00,1484.00,1.26,55710856
YCu,orig,learned_markov_28,async,128,6,0,0.00,100.00,486.69,228.80,113.91,114.90,715.49,601.59,5.94,1123.00,1484.00,1.24,55712264
YCu,orig,learned_markov_14,pread,128,7,0,0.00,100.00,884.10,1400.64,113.72,1286.92,2284.74,2171.02,6.25,1119.00,1474.00,1.24,55711384
YCu,orig,learned_markov_14,async,128,7,0,0.00,100.00,948.70,202.64,114.21,88.43,1151.34,1037.13,6.38,1119.00,1474.00,1.24,55712340
YCu,orig,learned_markov_28,pread,128,7,0,0.00,100.00,551.34,2595.08,115.44,2479.64,3146.42,3030.98,6.26,1123.00,1484.00,1.24,55717768
YCu,orig,learned_markov_28,async,128,7,0,0.00,100.00,524.57,217.24,113.34,103.89,741.81,628.46,6.27,1123.00,1484.00,1.24,55719796
YCu,orig,learned_markov_14,pread,128,8,0,0.00,100.00,905.86,1400.36,114.79,1285.58,2306.22,2191.44,6.01,1119.00,1474.00,1.24,55720572
YCu,orig,learned_markov_14,async,128,8,0,0.00,100.00,941.61,193.61,110.75,82.87,1135.22,1024.48,6.15,1119.00,1474.00,1.24,55719020
YCu,orig,learned_markov_28,pread,128,8,0,0.00,100.00,519.15,2585.16,112.47,2472.69,3104.31,2991.84,6.22,1123.00,1484.00,1.24,55722544
YCu,orig,learned_markov_28,async,128,8,0,0.00,100.00,553.02,219.41,114.44,104.98,772.43,658.00,6.28,1123.00,1484.00,1.22,55722204
YCu,orig,learned_markov_14,pread,128,9,0,0.00,100.00,878.68,1396.17,111.28,1284.89,2274.85,2163.57,5.97,1119.00,1474.00,1.22,55723216
YCu,orig,learned_markov_14,async,128,9,0,0.00,100.00,847.33,195.61,112.06,83.55,1042.94,930.88,6.20,1119.00,1474.00,1.22,55723156
YCu,orig,learned_markov_28,pread,128,9,0,0.00,100.00,526.70,2645.51,162.00,2483.51,3172.21,3010.21,6.27,1123.00,1485.00,1.22,55715800
YCu,orig,learned_markov_28,async,128,9,0,0.00,100.00,513.32,215.08,112.46,102.62,728.40,615.94,5.99,1123.00,1484.00,1.22,55738176
YCu,orig,learned_markov_14,pread,128,10,0,0.00,100.00,872.59,1397.73,111.75,1285.98,2270.32,2158.57,6.09,1119.00,1474.00,1.22,55737652
YCu,orig,learned_markov_14,async,128,10,0,0.00,100.00,906.92,198.20,114.06,84.14,1105.12,991.06,6.37,1119.00,1474.00,1.22,55738132
YCu,orig,learned_markov_28,pread,128,10,0,0.00,100.00,485.16,2571.27,112.30,2458.97,3056.43,2944.13,6.07,1123.00,1485.00,1.22,55739524
YCu,orig,learned_markov_28,async,128,10,0,0.00,100.00,551.33,214.92,110.76,104.17,766.25,655.50,6.28,1123.00,1485.00,1.22,55739872
YCu,orig,learned_markov_14,pread,128,11,0,0.00,100.00,902.77,1406.75,113.31,1293.44,2309.52,2196.21,6.41,1119.00,1474.00,1.29,55742332
YCu,orig,learned_markov_14,async,128,11,0,0.00,100.00,879.08,195.70,112.00,83.70,1074.78,962.78,5.90,1119.00,1474.00,1.29,55741764
YCu,orig,learned_markov_28,pread,128,11,0,0.00,100.00,520.77,2596.26,111.97,2484.29,3117.03,3005.06,6.25,1123.00,1484.00,1.29,55743252
YCu,orig,learned_markov_28,async,128,11,0,0.00,100.00,556.65,221.22,117.55,103.67,777.87,660.32,6.31,1123.00,1485.00,1.29,55744884
