workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,363.99,411.38,333.50,27.02,100.0,314.34,226.83,88.25,678.46,452.04,0.0
A,orig,2d,pread,10,128,185.25,246.95,183.87,30.66,100.0,1932.03,225.46,1706.24,2117.22,1891.84,0.0
A,orig,2e_K10,async,10,128,363.43,385.25,324.59,18.53,100.0,332.19,231.00,100.62,693.90,463.67,0.0
A,orig,2e_K10,pread,10,128,187.13,192.96,183.40,2.99,100.0,2732.68,231.80,2500.94,2918.17,2687.26,0.0
A,orig,2e_K40,async,10,128,377.62,420.53,334.17,31.23,100.0,371.72,232.26,140.06,751.00,521.31,0.0
A,orig,2e_K40,pread,10,128,191.41,199.75,183.78,5.16,100.0,5261.89,231.09,5031.55,5453.25,5222.91,0.0
A,orig,2e_K500,async,10,128,189.71,205.44,184.46,7.17,100.0,1118.28,227.48,888.74,1310.64,1082.69,0.0
A,orig,2e_K500,pread,10,128,195.82,210.59,188.38,7.40,100.0,21256.24,227.97,21028.28,21446.15,21218.19,0.0
A,orig,2e_K92,async,10,128,252.03,262.84,248.26,5.91,100.0,442.86,231.74,213.23,692.78,462.13,0.0
A,orig,2e_K92,pread,10,128,190.14,197.68,179.62,5.28,100.0,9665.83,231.75,9434.75,9852.55,9621.47,0.0
A,orig,2f_slru,async,10,128,108.25,115.08,104.69,3.97,100.0,7444.46,229.58,7217.13,7551.70,7324.38,0.0
A,orig,2f_slru,pread,10,128,110.20,118.20,102.89,4.89,100.0,18682.57,227.47,18454.71,18794.60,18566.74,0.0
A,orig,baseline,baseline,10,128,523.36,532.36,510.46,6.42,0.0,0.00,0.00,0.00,523.36,523.36,0.0
A,orig,layers_5,async,10,128,382.01,428.62,364.11,24.48,100.0,297.87,227.22,70.30,678.66,452.70,0.0
A,orig,layers_5,pread,10,128,187.22,196.80,183.34,4.90,100.0,671.90,228.63,442.45,859.75,630.20,0.0
A,orig,layers_92,async,10,128,368.89,404.43,363.34,18.00,100.0,425.12,227.26,198.91,795.38,569.52,0.0
A,orig,layers_92,pread,10,128,187.02,200.58,178.68,7.15,100.0,8284.41,227.51,8056.28,8472.74,8243.51,0.0
A,ta,2d,async,10,128,452.94,468.51,394.42,20.67,72.1,306.60,189.30,117.24,761.96,567.56,0.0
A,ta,2d,pread,10,128,196.18,205.37,192.82,4.93,100.0,1008.67,189.24,820.72,1206.87,1017.11,0.0
A,ta,2e_K10,async,10,128,390.21,397.88,375.87,8.04,77.4,363.75,232.18,132.50,753.27,523.14,0.0
A,ta,2e_K10,pread,10,128,197.78,220.85,190.03,10.30,100.0,2115.13,230.48,1883.07,2310.12,2078.07,0.0
A,ta,2e_K40,async,10,128,396.61,405.23,380.12,6.93,98.8,402.39,232.87,169.59,801.74,568.14,0.0
A,ta,2e_K40,pread,10,128,197.46,206.73,192.88,4.68,100.0,4770.30,232.02,4539.99,4966.74,4736.43,0.0
A,ta,2e_K500,async,10,128,196.70,262.14,178.46,33.12,27.2,1060.70,230.06,830.56,1263.43,1034.47,0.0
A,ta,2e_K500,pread,10,128,194.93,212.33,186.64,8.53,100.0,17920.56,229.93,17688.40,18125.51,17893.35,0.0
A,ta,2e_K92,async,10,128,780.67,1050.54,364.00,219.10,45.9,474.19,231.84,243.12,1249.41,1019.77,0.0
A,ta,2e_K92,pread,10,128,190.54,195.07,185.26,3.40,100.0,15576.20,231.12,15343.15,15766.16,15533.10,0.0
A,ta,2f_slru,async,10,128,108.55,130.59,100.45,10.23,100.0,7489.56,230.21,7259.60,7595.39,7365.44,0.0
A,ta,2f_slru,pread,10,128,107.27,114.78,96.59,5.15,100.0,17733.26,230.81,17502.95,17837.76,17607.46,0.0
A,ta,baseline,baseline,10,128,658.33,690.24,649.44,15.62,0.0,0.00,0.00,0.00,658.33,658.33,0.0
A,ta,layers_5,async,10,128,501.48,506.87,413.01,26.72,100.0,262.00,191.05,70.71,764.15,568.81,0.0
A,ta,layers_5,pread,10,128,486.20,501.74,478.66,8.79,100.0,439.57,189.55,249.54,930.46,735.39,0.0
A,ta,layers_92,async,10,128,450.72,468.97,428.64,15.31,100.0,373.63,190.23,182.47,823.34,632.13,0.0
A,ta,layers_92,pread,10,128,186.86,192.51,181.84,3.02,100.0,1015.54,189.02,823.84,1202.81,1010.70,0.0
A,vacuum,2d,async,10,128,555.03,575.45,547.39,9.70,100.0,307.51,228.78,78.79,863.32,633.09,0.0
A,vacuum,2d,pread,10,128,189.85,251.53,184.68,31.01,100.0,1401.82,228.13,1173.31,1598.30,1371.61,0.0
A,vacuum,2e_K10,async,10,128,555.75,702.91,551.14,73.82,100.0,321.30,228.87,91.94,878.76,648.31,0.0
A,vacuum,2e_K10,pread,10,128,188.57,205.14,184.64,7.24,100.0,2255.09,228.93,2026.95,2445.72,2217.57,0.0
A,vacuum,2e_K40,async,10,128,554.46,566.43,549.20,6.38,100.0,363.72,229.51,134.81,920.37,690.13,0.0
A,vacuum,2e_K40,pread,10,128,187.55,269.66,186.58,43.57,100.0,4801.66,229.40,4570.88,5004.08,4773.12,0.0
A,vacuum,2e_K500,async,10,128,187.47,424.32,181.71,96.28,27.1,982.88,228.50,752.05,1260.67,1031.52,0.0
A,vacuum,2e_K500,pread,10,128,203.95,212.55,191.26,7.29,100.0,44988.94,228.00,44760.88,45198.13,44970.71,0.0
A,vacuum,2e_K92,async,10,128,351.02,758.13,344.27,177.16,100.0,446.61,229.81,218.25,797.81,568.92,0.0
A,vacuum,2e_K92,pread,10,128,190.25,197.58,175.98,6.19,100.0,9285.24,227.96,9058.78,9476.36,9249.45,0.0
A,vacuum,2f_slru,async,10,128,102.91,107.76,95.83,3.53,100.0,5769.20,189.95,5572.59,5874.83,5677.32,0.0
A,vacuum,2f_slru,pread,10,128,106.45,111.97,102.85,3.08,100.0,14258.28,188.76,14069.51,14368.53,14179.76,0.0
A,vacuum,baseline,baseline,10,128,707.46,760.34,693.96,26.13,0.0,0.00,0.00,0.00,707.46,707.46,0.0
A,vacuum,layers_5,async,10,128,552.98,567.89,550.26,6.47,100.0,300.43,229.69,70.63,854.41,623.38,0.0
A,vacuum,layers_5,pread,10,128,185.59,191.00,182.26,3.07,100.0,811.05,227.05,583.71,997.96,769.30,0.0
A,vacuum,layers_92,async,10,128,556.92,582.74,550.75,13.15,100.0,418.40,228.75,190.69,976.58,746.85,0.0
A,vacuum,layers_92,pread,10,128,190.01,207.63,185.83,7.95,100.0,7708.03,227.77,7478.48,7895.77,7666.23,0.0
B,orig,2d,async,10,128,421.08,457.75,409.95,19.91,100.0,318.97,231.85,87.84,739.57,508.69,0.0
B,orig,2d,pread,10,128,422.14,438.03,407.90,10.27,100.0,1951.12,231.03,1721.06,2372.64,2140.95,0.0
B,orig,2e_K10,async,10,128,421.23,433.15,409.96,7.57,100.0,342.35,235.64,107.25,764.57,528.47,0.0
B,orig,2e_K10,pread,10,128,418.63,426.12,406.44,6.70,100.0,2880.20,235.09,2645.21,3300.51,3065.10,0.0
B,orig,2e_K40,async,10,128,417.65,426.17,407.75,5.72,100.0,376.88,235.07,141.58,799.87,563.26,0.0
B,orig,2e_K40,pread,10,128,421.50,429.37,412.51,5.45,100.0,5562.01,232.52,5326.19,5988.22,5752.45,0.0
B,orig,2e_K500,async,10,128,460.81,478.41,391.14,28.30,100.0,1122.36,228.18,895.03,1576.01,1349.06,0.0
B,orig,2e_K500,pread,10,128,469.12,498.03,434.42,19.71,100.0,18796.03,226.25,18569.75,19251.56,19025.11,0.0
B,orig,2e_K92,async,10,128,420.87,428.93,411.57,6.03,100.0,456.60,227.90,228.88,872.86,645.91,0.0
B,orig,2e_K92,pread,10,128,424.62,433.45,412.96,5.79,100.0,10183.78,226.99,9955.36,10609.82,10381.17,0.0
B,orig,2f_slru,async,10,128,106.77,115.07,99.35,4.73,100.0,7453.74,233.93,7221.25,7561.22,7328.21,0.0
B,orig,2f_slru,pread,10,128,109.28,114.44,98.17,4.46,100.0,18574.47,232.97,18341.15,18684.03,18450.72,0.0
B,orig,baseline,baseline,10,128,748.81,802.60,686.88,31.84,0.0,0.00,0.00,0.00,748.81,748.81,0.0
B,orig,layers_5,async,10,128,422.05,469.92,404.57,23.23,100.0,300.75,229.56,71.43,722.47,493.99,0.0
B,orig,layers_5,pread,10,128,411.67,440.54,405.09,13.30,100.0,674.08,231.79,442.25,1087.53,854.12,0.0
B,orig,layers_92,async,10,128,416.51,424.22,411.42,4.23,100.0,439.52,230.83,210.10,856.40,626.44,0.0
B,orig,layers_92,pread,10,128,420.80,432.35,410.16,7.36,100.0,8284.97,230.26,8055.36,8711.89,8482.20,0.0
B,ta,2d,async,10,128,586.54,640.07,527.67,35.09,77.5,347.94,233.64,114.34,935.02,701.33,0.0
B,ta,2d,pread,10,128,569.49,593.13,566.10,9.96,100.0,1083.80,233.30,850.81,1653.53,1420.64,0.0
B,ta,2e_K10,async,10,128,592.12,601.35,530.28,19.62,80.0,360.44,233.21,126.90,950.80,719.38,0.0
B,ta,2e_K10,pread,10,128,597.28,617.52,533.42,32.27,100.0,2401.99,232.86,2170.41,2952.19,2719.93,0.0
B,ta,2e_K40,async,10,128,596.85,644.51,586.30,21.50,96.2,396.89,232.25,165.35,994.17,760.92,0.0
B,ta,2e_K40,pread,10,128,596.72,606.98,528.50,27.73,100.0,4587.74,232.84,4355.18,5185.77,4952.84,0.0
B,ta,2e_K500,async,10,128,607.51,689.87,537.20,43.24,38.2,1015.80,232.93,783.59,1633.49,1402.88,0.0
B,ta,2e_K500,pread,10,128,547.69,611.53,521.92,31.62,100.0,17831.93,232.45,17599.42,18374.94,18142.43,0.0
B,ta,2e_K92,async,10,128,597.89,615.88,589.12,9.51,70.5,472.45,233.96,238.79,1071.30,836.81,0.0
B,ta,2e_K92,pread,10,128,602.51,608.92,593.55,4.89,100.0,11822.06,233.30,11578.16,12421.47,12181.65,0.0
B,ta,2f_slru,async,10,128,106.06,110.27,99.31,3.42,100.0,7489.18,235.61,7251.84,7596.21,7358.87,0.0
B,ta,2f_slru,pread,10,128,111.17,114.62,100.88,3.94,100.0,18242.35,234.45,18006.10,18348.31,18112.06,0.0
B,ta,baseline,baseline,10,128,769.83,832.84,730.69,33.19,0.0,0.00,0.00,0.00,769.83,769.83,0.0
B,ta,layers_5,async,10,128,604.67,608.56,595.45,3.86,100.0,305.49,233.97,70.34,907.88,674.56,0.0
B,ta,layers_5,pread,10,128,592.87,608.66,586.29,7.96,100.0,485.23,234.26,251.10,1078.65,843.91,0.0
B,ta,layers_92,async,10,128,584.86,718.29,574.94,55.82,100.0,416.38,233.54,182.81,1002.70,767.47,0.0
B,ta,layers_92,pread,10,128,594.58,605.77,587.30,5.95,100.0,1088.91,234.12,854.41,1683.61,1449.89,0.0
B,vacuum,2d,async,10,128,508.89,515.27,478.21,12.28,100.0,312.34,233.07,79.81,820.17,588.40,0.0
B,vacuum,2d,pread,10,128,512.69,562.72,493.68,24.38,100.0,1410.01,233.43,1175.39,1927.18,1694.33,0.0
B,vacuum,2e_K10,async,10,128,515.91,523.26,485.12,10.52,100.0,326.77,234.23,91.45,842.96,608.07,0.0
B,vacuum,2e_K10,pread,10,128,512.98,528.66,498.54,8.77,100.0,2270.70,233.32,2035.45,2791.86,2557.64,0.0
B,vacuum,2e_K40,async,10,128,511.09,518.42,472.88,14.36,100.0,366.07,235.19,133.41,877.85,643.17,0.0
B,vacuum,2e_K40,pread,10,128,512.48,532.62,480.84,14.21,100.0,4756.59,233.85,4521.25,5275.03,5039.69,0.0
B,vacuum,2e_K500,async,10,128,404.81,505.75,388.37,42.04,28.8,997.20,233.91,761.38,1402.45,1167.91,0.0
B,vacuum,2e_K500,pread,10,128,473.13,482.84,405.72,22.83,100.0,18687.95,233.93,18453.44,19161.08,18926.57,0.0
B,vacuum,2e_K92,async,10,128,512.42,557.25,505.87,22.92,100.0,452.24,233.69,218.55,964.39,730.83,0.0
