workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,lp_shuf,pread,5,128,101.07,102.27,96.65,2.06,100.0,270706.80,223.72,270484.36,,,270808.33,270585.89,0.0
A,orig,lp_sorted,pread,5,128,95.02,97.54,91.57,2.08,100.0,18590.38,224.74,18366.60,,,18685.40,18461.62,0.0
B,orig,lp_shuf,pread,5,128,99.24,107.51,98.67,3.82,100.0,257701.38,224.54,257477.04,,,257800.62,257576.28,0.0
B,orig,lp_sorted,pread,5,128,97.78,99.37,96.23,1.10,100.0,18394.17,224.83,18170.12,,,18493.86,18269.81,0.0
C,orig,lp_shuf,pread,5,128,94.01,95.87,92.33,1.28,100.0,27968.22,224.25,27743.97,,,28062.92,27838.67,0.0
C,orig,lp_sorted,pread,5,128,93.00,93.46,92.31,0.45,100.0,3116.44,223.96,2892.48,,,3209.44,2985.48,0.0
C_hit,orig,lp_shuf,pread,5,128,94.40,96.27,93.09,1.16,100.0,53248.60,224.15,53024.45,,,53343.00,53118.85,0.0
C_hit,orig,lp_sorted,pread,5,128,94.08,96.25,93.20,1.17,100.0,4804.82,225.09,4578.48,,,4898.90,4673.90,0.0
