workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,361.68,390.98,331.64,21.70,100.0,225.00,139.26,85.70,586.95,447.69,0.0
A,orig,2d,pread,5,128,177.88,183.11,174.59,3.23,100.0,1850.91,138.93,1712.60,2025.50,1887.19,0.0
A,orig,2e_K10,async,8,128,363.77,412.39,344.04,23.38,100.0,239.07,138.81,100.06,602.92,463.92,0.0
A,orig,2e_K10,pread,5,128,177.91,184.23,174.66,3.61,100.0,2646.21,136.59,2509.63,2824.36,2692.14,0.0
A,orig,baseline,baseline,5,128,493.98,503.21,486.14,6.35,0.0,0.00,0.00,0.00,493.98,493.98,0.0
A,orig,layers_5,async,8,128,379.77,414.90,333.73,25.63,100.0,208.39,139.24,69.10,587.74,448.50,0.0
A,orig,layers_5,pread,5,128,172.00,178.65,169.14,3.61,100.0,571.03,137.18,434.29,743.12,606.25,0.0
C,orig,2d,async,8,128,657.17,666.57,650.96,5.26,100.0,207.23,138.44,68.79,866.01,726.66,0.0
C,orig,2d,pread,5,128,653.70,659.56,645.22,6.01,100.0,494.73,138.17,355.20,1148.43,1008.90,0.0
C,orig,2e_K10,async,8,128,177.83,189.66,174.29,5.69,100.0,218.12,137.88,80.46,396.43,256.68,0.0
C,orig,2e_K10,pread,5,128,173.93,181.17,168.79,4.66,100.0,1343.78,137.10,1205.75,1518.90,1379.68,0.0
C,orig,baseline,baseline,5,128,1060.81,1072.90,1048.13,10.43,0.0,0.00,0.00,0.00,1060.81,1060.81,0.0
C,orig,layers_5,async,8,128,1039.12,1054.95,1028.96,9.44,100.0,208.51,138.78,69.56,1249.12,1109.07,0.0
C,orig,layers_5,pread,5,128,1030.90,1035.72,974.45,28.21,100.0,581.94,139.01,442.93,1604.59,1465.86,0.0
