workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,10,128,578.29,611.92,497.62,41.36,100.0,260.48,161.01,99.48,839.23,678.19,0.0
A,orig,2e_K10,pread,10,128,574.29,610.24,555.59,20.81,100.0,2705.35,160.09,2544.89,3267.76,3108.85,0.0
A,orig,2e_K500,async,10,128,717.63,719.14,592.59,41.33,100.0,1044.17,160.95,882.70,1763.03,1601.57,0.0
A,orig,2e_K500,pread,10,128,593.75,721.13,533.58,73.48,100.0,22685.58,161.19,22522.82,23242.12,23079.36,0.0
A,orig,2f_slru,async,10,128,97.27,145.30,89.09,26.27,100.0,7290.51,160.38,7130.16,7387.83,7227.49,0.0
A,orig,2f_slru,pread,10,128,96.21,97.51,91.50,1.59,100.0,18412.98,161.06,18251.67,18509.89,18348.58,0.0
A,orig,baseline,baseline,10,128,885.98,900.19,854.07,17.57,0.0,0.00,0.00,0.00,885.98,885.98,0.0
A,ta,2e_K10,async,10,128,570.25,582.16,502.33,28.20,93.2,276.50,160.87,115.58,847.41,684.16,0.0
A,ta,2e_K10,pread,10,128,569.66,571.87,561.91,3.53,100.0,1992.83,159.91,1832.75,2558.98,2398.43,0.0
A,ta,2e_K500,async,10,128,613.48,708.97,554.35,53.74,21.1,924.30,161.33,762.61,1528.13,1370.06,0.0
A,ta,2e_K500,pread,10,128,553.77,571.98,539.14,12.18,100.0,17356.09,160.84,17195.90,17903.72,17743.52,0.0
A,ta,2f_slru,async,10,128,97.97,100.11,92.84,2.10,100.0,7229.72,160.86,7069.13,7328.17,7167.59,0.0
A,ta,2f_slru,pread,10,128,96.50,98.17,95.14,0.90,100.0,18004.67,161.09,17844.08,18101.38,17940.79,0.0
A,ta,baseline,baseline,10,128,1088.40,1130.50,1035.19,34.04,0.0,0.00,0.00,0.00,1088.40,1088.40,0.0
A,vacuum,2e_K10,async,10,128,542.00,576.01,484.32,34.92,100.0,250.45,160.97,89.19,792.17,631.27,0.0
A,vacuum,2e_K10,pread,10,128,523.65,572.19,470.40,38.22,100.0,2187.43,161.55,2025.40,2702.91,2541.49,0.0
