workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCh01,orig,2d,async,10,128,572.00,576.52,566.35,3.53,100.0,379.07,175.41,203.12,952.35,775.52,0.0
YCh01,orig,2d,pread,10,128,570.28,580.90,501.74,32.51,100.0,8176.22,176.27,7997.98,8701.88,8521.87,0.0
YCh01,orig,2e_K10,async,10,128,574.18,578.23,565.81,3.83,100.0,396.32,175.98,219.12,969.00,793.77,0.0
YCh01,orig,2e_K10,pread,10,128,572.13,579.76,498.48,22.68,100.0,9034.44,177.64,8856.12,9607.62,9410.97,0.0
YCh01,orig,2e_K500,async,10,128,574.60,577.32,505.97,20.58,100.0,1194.07,175.91,1019.56,1762.07,1585.88,0.0
YCh01,orig,2e_K500,pread,10,128,576.94,583.54,571.01,4.01,100.0,54455.80,178.64,54281.24,55034.43,54859.87,0.0
YCh01,orig,2f_slru,async,10,128,103.41,106.26,102.08,1.36,100.0,42111.51,176.55,41934.81,42214.78,42038.08,0.0
YCh01,orig,2f_slru,pread,10,128,109.28,115.16,104.70,3.51,100.0,103058.99,178.30,102877.83,103168.65,102987.49,0.0
YCh01,orig,2f_top14,async,10,128,570.54,579.14,502.77,27.99,100.0,259.95,175.37,84.41,831.94,654.77,0.0
YCh01,orig,2f_top14,pread,10,128,573.95,577.89,565.39,3.48,100.0,1427.46,175.75,1249.24,2000.42,1824.01,0.0
YCh01,orig,2f_top28,async,10,128,572.21,579.59,499.46,22.67,100.0,281.10,176.55,105.00,856.45,679.10,0.0
YCh01,orig,2f_top28,pread,10,128,572.56,578.12,498.97,29.36,100.0,2525.77,179.75,2344.15,3079.46,2898.14,0.0
YCh01,orig,baseline,baseline,10,128,903.75,908.94,831.58,21.84,0.0,0.00,0.00,0.00,903.75,903.75,0.0
YCh01,orig,layers_5,async,10,128,873.25,876.28,807.70,26.14,100.0,245.12,174.99,70.05,1118.02,943.66,0.0
YCh01,orig,layers_5,pread,10,128,870.56,876.00,801.26,21.07,100.0,617.06,178.77,437.43,1487.75,1308.53,0.0
YCh01,orig,layers_92,async,10,128,575.92,590.59,502.12,23.80,100.0,381.89,175.15,205.03,961.10,782.47,0.0
YCh01,orig,layers_92,pread,10,128,571.95,588.62,499.47,24.28,100.0,8141.62,176.03,7963.27,8724.27,8544.80,0.0
