workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,523.11,525.38,512.35,3.54,100.0,283.44,195.36,88.19,,,804.97,611.53,0.0
A,1gb,2d,pread,5,128,552.52,554.02,550.49,1.26,100.0,2145.22,196.35,1947.06,,,2695.71,2497.55,0.0
A,1gb,2e_K10,async,10,128,526.78,541.88,524.60,7.64,100.0,298.70,197.34,100.62,,,826.90,628.95,0.0
A,1gb,2e_K10,pread,5,128,550.03,553.24,522.77,14.12,100.0,3018.11,197.08,2826.89,,,3563.77,3366.69,0.0
A,1gb,2e_K500,async,10,128,545.86,610.72,541.75,26.28,100.0,1049.38,196.25,852.12,,,1602.74,1399.60,0.0
A,1gb,2e_K500,pread,5,128,575.23,603.22,546.29,20.15,100.0,28999.52,197.69,28801.83,,,29574.75,29377.06,0.0
A,1gb,2f_slru,async,10,128,100.28,101.22,96.13,1.40,100.0,7286.70,197.04,7089.73,,,7385.84,7188.86,0.0
A,1gb,2f_slru,pread,5,128,97.93,98.84,96.64,0.77,100.0,19035.16,198.24,18836.91,,,19133.17,18934.92,0.0
A,1gb,2f_top100,async,10,128,553.61,557.65,492.60,18.81,100.0,393.53,195.57,196.58,,,949.45,750.80,0.0
A,1gb,2f_top100,pread,5,128,554.05,554.40,550.84,1.41,100.0,8959.73,196.27,8763.46,,,9514.19,9317.92,0.0
A,1gb,2f_top14,async,10,128,555.61,560.66,553.47,2.60,100.0,276.30,196.22,80.27,,,832.42,635.68,0.0
A,1gb,2f_top14,pread,5,128,556.49,559.90,554.01,2.15,100.0,1544.34,197.47,1346.18,,,2100.83,1902.67,0.0
A,1gb,2f_top28,async,10,128,554.76,557.84,549.49,2.74,100.0,293.99,196.47,97.38,,,849.29,652.36,0.0
A,1gb,2f_top28,pread,5,128,552.43,556.69,551.86,2.00,100.0,2721.36,194.95,2523.26,,,3276.33,3078.23,0.0
A,1gb,2f_top500,async,10,128,547.40,5138.46,518.27,2504.50,100.0,1015.50,196.90,818.50,,,1561.59,1365.61,0.0
A,1gb,2f_top500,pread,5,128,548.20,600.57,544.75,26.48,100.0,28863.04,193.84,28669.21,,,29408.98,29215.15,0.0
A,1gb,baseline,baseline,10,128,1225.57,1320.78,1175.50,45.83,0.0,0.00,0.00,0.00,,,1225.57,1225.57,0.0
A,1gb,layers_5,async,10,128,874.76,897.28,792.92,37.29,100.0,266.28,196.78,69.35,,,1152.69,943.69,0.0
A,1gb,layers_5,pread,5,128,888.04,938.31,858.10,33.04,100.0,700.62,196.94,503.68,,,1588.66,1391.72,0.0
A,1gb,layers_92,async,10,128,892.71,950.41,793.79,47.34,100.0,388.00,195.71,191.91,,,1283.95,1087.68,0.0
A,1gb,layers_92,pread,5,128,887.33,941.06,830.87,38.80,100.0,8314.08,197.55,8082.23,,,9201.41,9005.57,0.0
A,1gb,leaf_freq_K10,async,10,128,1317.82,1432.81,1293.06,52.92,100.0,271.15,197.50,73.98,,,1593.93,1393.05,0.0
A,1gb,leaf_freq_K10,pread,5,128,1296.31,1421.06,1263.86,65.58,100.0,1100.57,197.45,902.93,,,2415.83,2218.37,0.0
A,1gb,leaf_rand_K10,async,10,128,1325.63,1741.94,1263.93,207.72,100.0,272.44,196.36,76.32,,,1597.60,1401.24,0.0
A,1gb,leaf_rand_K10,pread,5,128,1305.62,1415.31,1235.79,69.39,100.0,1090.78,197.48,892.89,,,2396.82,2199.34,0.0
A,ta,2d,async,10,128,556.34,558.55,551.47,2.71,67.4,308.77,196.69,111.93,,,863.17,667.94,0.0
A,ta,2d,pread,5,128,530.84,546.58,529.12,7.90,100.0,1047.88,196.87,852.19,,,1581.92,1384.56,0.0
A,ta,2e_K10,async,10,128,551.55,558.10,545.38,3.79,98.2,320.78,196.31,123.55,,,871.51,675.15,0.0
A,ta,2e_K10,pread,5,128,552.04,553.14,492.27,23.73,100.0,2010.25,197.23,1814.25,,,2556.91,2358.76,0.0
A,ta,2e_K500,async,10,128,676.06,896.56,550.00,128.63,21.5,915.08,196.06,718.69,,,1578.30,1383.95,0.0
A,ta,2e_K500,pread,5,128,542.40,551.45,536.41,5.56,100.0,17630.97,195.45,17433.40,,,18174.27,17976.70,0.0
A,ta,2f_slru,async,10,128,96.39,97.72,94.63,1.00,100.0,7143.86,194.70,6948.35,,,7240.90,7045.39,0.0
A,ta,2f_slru,pread,5,128,96.55,99.85,94.53,2.01,100.0,17928.31,195.68,17732.64,,,18026.70,17831.03,0.0
A,ta,2f_top100,async,10,128,551.83,560.02,547.80,3.98,100.0,392.02,196.45,194.62,,,943.74,747.77,0.0
A,ta,2f_top100,pread,5,128,553.08,554.05,551.51,0.91,100.0,12386.98,195.92,12191.25,,,12939.38,12743.65,0.0
A,ta,2f_top14,async,10,128,551.75,753.08,548.43,109.53,100.0,274.59,196.03,77.86,,,827.02,629.44,0.0
A,ta,2f_top14,pread,5,128,552.05,556.34,548.74,2.81,100.0,1623.64,196.53,1427.11,,,2172.85,1976.62,0.0
A,ta,2f_top28,async,10,128,551.27,553.98,547.95,1.66,100.0,293.81,196.18,96.48,,,845.40,648.52,0.0
A,ta,2f_top28,pread,5,128,551.62,552.34,544.88,2.82,100.0,2712.12,194.78,2519.22,,,3257.00,3064.10,0.0
A,ta,2f_top500,async,10,128,546.03,549.54,540.47,2.50,100.0,997.69,196.86,799.62,,,1544.72,1346.74,0.0
A,ta,2f_top500,pread,5,128,542.96,570.55,528.94,15.38,100.0,17982.61,195.92,17775.74,,,18533.94,18327.07,0.0
A,ta,baseline,baseline,10,128,714.48,1959.81,644.43,504.44,0.0,0.00,0.00,0.00,,,714.48,714.48,0.0
A,ta,layers_5,async,10,128,574.26,5036.25,566.75,2433.84,100.0,265.28,197.03,68.17,,,839.51,643.11,0.0
A,ta,layers_5,pread,5,128,553.06,553.77,549.67,1.48,100.0,446.25,197.32,249.61,,,999.21,801.68,0.0
A,ta,layers_92,async,10,128,551.14,983.95,543.07,230.17,100.0,360.89,196.49,164.47,,,911.79,715.61,0.0
A,ta,layers_92,pread,5,128,561.00,568.67,552.78,5.60,100.0,1037.69,191.88,848.79,,,1596.93,1408.63,0.0
A,ta,leaf_freq_K10,async,10,128,763.02,767.60,755.70,3.97,100.0,270.74,196.41,74.48,,,1032.43,837.00,0.0
A,ta,leaf_freq_K10,pread,5,128,768.00,769.38,762.06,2.80,100.0,1125.23,196.10,928.00,,,1891.25,1695.15,0.0
A,ta,leaf_rand_K10,async,10,128,764.83,767.59,750.33,6.00,100.0,272.69,195.85,75.90,,,1035.38,840.47,0.0
A,ta,leaf_rand_K10,pread,5,128,760.01,764.48,750.40,5.72,100.0,1124.20,196.83,927.82,,,1876.41,1679.52,0.0
A,vacuum,2d,async,10,128,421.27,459.62,395.43,19.05,100.0,273.91,196.86,76.27,,,695.44,497.47,0.0
A,vacuum,2d,pread,5,128,397.59,422.16,390.88,12.92,100.0,1351.72,195.81,1155.91,,,1749.31,1553.50,0.0
A,vacuum,2e_K10,async,10,128,416.75,448.02,394.19,17.78,100.0,285.10,196.69,88.50,,,702.12,505.82,0.0
A,vacuum,2e_K10,pread,5,128,421.50,459.70,386.48,28.28,100.0,2250.13,197.38,2059.99,,,2646.58,2456.44,0.0
A,vacuum,2e_K500,async,10,128,583.71,842.28,444.47,141.42,8.3,850.18,197.03,653.00,,,1430.37,1235.44,0.0
A,vacuum,2e_K500,pread,5,128,483.58,499.97,470.03,11.41,100.0,13450.99,196.95,13255.48,,,13921.02,13725.51,0.0
