workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,984.92,0.00,0.00,0.00,,,984.92,984.92,2.03,142.00,225.00,1.26,42904352,2026-09-23T02:24:16Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,745.66,0.00,0.00,0.00,,,745.66,745.66,2.18,189.00,261.00,1.26,42905764,2026-09-23T02:24:16Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1228.19,0.00,0.00,0.00,,,1228.19,1228.19,2.18,191.00,256.00,1.26,42906924,2026-09-23T02:24:17Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1144.05,0.00,0.00,0.00,,,1144.05,1144.05,2.07,139.00,222.00,1.26,42907744,2026-09-23T02:24:17Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,634.17,0.00,0.00,0.00,,,634.17,634.17,2.20,191.00,242.00,1.26,42909436,2026-09-23T02:24:17Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1317.09,0.00,0.00,0.00,,,1317.09,1317.09,2.21,191.00,255.00,1.26,42910280,2026-09-23T02:24:17Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1057.77,0.00,0.00,0.00,,,1057.77,1057.77,1.52,15.00,28.00,1.24,42911544,2026-09-23T02:24:18Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,921.70,0.00,0.00,0.00,,,921.70,921.70,1.58,19.00,37.00,1.24,42911044,2026-09-23T02:24:18Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1279.37,0.00,0.00,0.00,,,1279.37,1279.37,1.68,36.00,64.00,1.24,42904912,2026-09-23T02:24:18Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,383.04,789.98,208.58,581.39,,,1173.02,964.43,1.99,141.00,225.00,1.24,42906288,2026-09-23T02:24:19Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,388.40,278.63,210.57,68.07,,,667.03,456.47,1.98,143.00,222.00,1.24,42906452,2026-09-23T02:24:19Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,408.27,7744.69,227.96,7516.73,,,8152.96,7925.00,1.99,139.00,234.00,1.24,42894940,2026-09-23T02:24:19Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,420.84,393.52,208.99,184.53,,,814.36,605.37,2.00,141.00,231.00,1.24,42889612,2026-09-23T02:24:19Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,1261.78,1408.42,212.87,1195.55,,,2670.20,2457.33,2.06,139.00,234.00,1.24,42889300,2026-09-23T02:24:20Z
A,vacuum,2d,async,128,1,1,0.00,100.00,394.03,271.92,196.07,75.85,,,665.95,469.88,1.97,141.00,231.00,1.24,42890464,2026-09-23T02:24:20Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,392.35,2237.77,201.61,2036.16,,,2630.12,2428.51,1.98,139.00,240.00,1.24,42890868,2026-09-23T02:24:20Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,425.87,283.21,195.36,87.86,,,709.08,513.73,1.99,141.00,237.00,1.24,42891100,2026-09-23T02:24:21Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,497.63,14023.70,200.48,13823.23,,,14521.33,14320.86,1.91,113.00,399.00,1.24,42891156,2026-09-23T02:24:21Z
A,vacuum,2e_K500,async,128,1,1,0.00,11.70,819.69,879.21,208.31,670.90,,,1698.90,1490.59,2.03,145.00,309.00,1.24,42890364,2026-09-23T02:24:21Z
A,vacuum,2f_top14,pread,128,1,1,0.00,100.00,394.59,1550.75,208.88,1341.86,,,1945.34,1736.45,1.97,139.00,239.00,1.24,42892328,2026-09-23T02:24:22Z
A,vacuum,2f_top14,async,128,1,1,0.00,100.00,431.77,277.29,198.72,78.57,,,709.06,510.34,2.02,140.00,238.00,1.24,42892588,2026-09-23T02:24:22Z
A,vacuum,2f_top28,pread,128,1,1,0.00,100.00,411.50,2760.92,208.68,2552.24,,,3172.42,2963.74,1.99,140.00,243.00,1.24,42892484,2026-09-23T02:24:22Z
A,vacuum,2f_top28,async,128,1,1,0.00,100.00,421.50,297.70,201.21,96.49,,,719.20,517.99,2.00,141.00,242.00,1.24,42894132,2026-09-23T02:24:22Z
A,vacuum,2f_top100,pread,128,1,1,0.00,100.00,413.44,15711.10,202.94,15508.16,,,16124.54,15921.60,2.00,139.00,263.00,1.22,42894144,2026-09-23T02:24:23Z
A,vacuum,2f_top100,async,128,1,1,0.00,100.00,455.85,393.40,208.01,185.39,,,849.25,641.24,2.00,140.00,260.00,1.22,42894968,2026-09-23T02:24:23Z
A,vacuum,2f_top500,pread,128,1,1,0.00,100.00,485.27,14212.90,201.35,14011.55,,,14698.17,14496.82,1.88,117.00,394.00,1.22,42884708,2026-09-23T02:24:23Z
A,vacuum,2f_top500,async,128,1,1,0.00,100.00,502.69,1018.95,211.06,807.89,,,1521.64,1310.58,1.98,145.00,309.00,1.22,42887944,2026-09-23T02:24:24Z
A,vacuum,2f_slru,pread,128,1,1,0.00,100.00,94.20,13684.64,212.71,13471.93,,,13778.84,13566.13,1.55,0.00,214.00,1.22,42889708,2026-09-23T02:24:24Z
A,vacuum,2f_slru,async,128,1,1,0.00,100.00,96.77,5577.85,209.32,5368.52,,,5674.62,5465.29,1.59,0.00,214.00,1.22,42889848,2026-09-23T02:24:24Z
A,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,917.60,1134.98,210.46,924.53,,,2052.58,1842.13,2.03,142.00,230.00,1.22,42889592,2026-09-23T02:24:25Z
A,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,946.75,273.48,198.47,75.01,,,1220.23,1021.76,2.02,142.00,230.00,1.22,42889284,2026-09-23T02:24:25Z
A,vacuum,leaf_rand_K10,pread,128,1,1,0.00,100.00,887.20,1135.10,209.63,925.47,,,2022.30,1812.67,2.02,142.00,226.00,1.22,42889768,2026-09-23T02:24:25Z
A,vacuum,leaf_rand_K10,async,128,1,1,0.00,100.00,883.16,263.64,189.45,74.19,,,1146.80,957.35,1.96,142.00,226.00,1.22,42890680,2026-09-23T02:24:25Z
A,ta,layers_5,pread,128,1,1,0.00,100.00,548.07,453.78,206.24,247.54,,,1001.85,795.61,2.15,189.00,261.00,1.22,42891296,2026-09-23T02:24:26Z
A,ta,layers_5,async,128,1,1,0.00,100.00,572.60,279.55,211.42,68.13,,,852.15,640.73,2.18,189.00,260.00,1.22,42890828,2026-09-23T02:24:26Z
A,ta,layers_92,pread,128,1,1,0.00,100.00,569.31,1060.90,210.55,850.36,,,1630.21,1419.67,2.16,186.00,260.00,1.22,42891432,2026-09-23T02:24:26Z
A,ta,layers_92,async,128,1,1,0.00,100.00,551.01,360.06,197.46,162.60,,,911.07,713.61,2.18,188.00,260.00,1.22,42891548,2026-09-23T02:24:27Z
