workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,546.29,590.02,504.51,24.71,100.0,273.12,185.14,88.05,,,826.70,635.12,0.0
A,1gb,2d,pread,5,128,572.93,600.80,500.35,39.02,100.0,2127.74,184.91,1943.76,,,2639.26,2454.35,0.0
A,1gb,2e_K10,async,10,128,692.60,724.53,660.68,19.74,100.0,289.10,185.11,102.75,,,982.02,795.21,0.0
A,1gb,2e_K10,pread,5,128,691.91,694.73,617.21,30.14,100.0,2863.25,185.22,2678.03,,,3547.70,3362.88,0.0
A,1gb,2e_K500,async,10,128,181.37,190.03,179.20,4.31,100.0,1028.25,184.74,843.65,,,1207.96,1023.37,0.0
A,1gb,2e_K500,pread,5,128,183.29,186.30,183.13,1.38,100.0,20269.19,184.42,20085.35,,,20454.12,20270.28,0.0
A,1gb,2f_slru,async,10,128,99.47,100.94,97.43,1.21,100.0,7267.36,187.28,7080.60,,,7366.39,7179.63,0.0
A,1gb,2f_slru,pread,5,128,97.21,97.96,96.78,0.48,100.0,19216.47,186.95,19029.72,,,19313.37,19126.62,0.0
A,1gb,2f_top100,async,10,128,181.10,183.69,179.15,1.51,100.0,389.94,187.15,202.12,,,572.11,384.29,0.0
A,1gb,2f_top100,pread,5,128,181.53,183.97,180.29,1.47,100.0,8970.65,186.78,8784.15,,,9154.95,8968.17,0.0
A,1gb,2f_top14,async,10,128,567.06,609.44,538.18,26.50,100.0,267.31,186.73,80.43,,,834.32,647.34,0.0
A,1gb,2f_top14,pread,5,128,598.62,603.29,545.55,22.47,100.0,1535.73,186.87,1348.98,,,2107.95,1920.10,0.0
A,1gb,2f_top28,async,10,128,660.89,698.94,656.45,18.55,100.0,285.86,187.01,98.99,,,947.27,759.94,0.0
A,1gb,2f_top28,pread,5,128,659.61,685.69,651.09,13.78,100.0,2674.92,186.72,2488.20,,,3333.78,3147.06,0.0
