workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,100.17,18342.40,150.93,18191.47,,,18442.57,18291.64,1.55,0.00,278.00,1.30,42956116,2026-09-23T03:23:53Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,97.18,7240.82,152.20,7088.63,,,7338.00,7185.81,1.60,0.00,278.00,1.30,42953496,2026-09-23T03:23:53Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,102.08,257661.61,185.07,257476.55,,,257763.69,257578.63,1.55,0.00,278.00,1.28,42956900,2026-09-23T03:23:53Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,96.90,7062.17,183.50,6878.67,,,7159.07,6975.57,1.56,0.00,278.00,1.28,42954668,2026-09-23T03:23:54Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,97.98,17523.08,143.42,17379.66,,,17621.06,17477.64,1.56,0.00,278.00,1.28,42957696,2026-09-23T03:23:54Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,99.70,7213.50,141.98,7071.52,,,7313.20,7171.22,1.62,0.00,278.00,1.28,42954824,2026-09-23T03:23:54Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,100.66,264801.76,177.13,264624.62,,,264902.42,264725.28,1.61,0.00,278.00,1.28,42962368,2026-09-23T03:23:55Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,99.31,7148.01,181.88,6966.13,,,7247.32,7065.44,1.64,0.00,278.00,1.28,42961772,2026-09-23T03:23:55Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,141.57,10128.67,467.83,9660.84,,,10270.24,9802.41,1.52,0.00,37.00,1.28,42964464,2026-09-23T03:23:55Z
C,orig,lp_sorted,async,128,1,1,0.00,2.50,297.21,1511.66,455.36,1056.31,,,1808.87,1353.52,1.52,0.00,37.00,1.28,42962904,2026-09-23T03:23:56Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,93.30,27495.18,136.45,27358.73,,,27588.48,27452.03,1.53,0.00,37.00,1.28,42957220,2026-09-23T03:23:56Z
C,orig,lp_shuf,async,128,1,1,0.00,100.00,96.23,805.77,139.88,665.89,,,902.00,762.12,1.55,0.00,37.00,1.28,42958572,2026-09-23T03:23:56Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,92.58,5420.61,183.47,5237.15,,,5513.19,5329.73,1.54,0.00,62.00,1.28,42959036,2026-09-23T03:23:56Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,91.95,1573.30,183.85,1389.45,,,1665.25,1481.40,1.55,0.00,62.00,1.28,42959388,2026-09-23T03:23:57Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,92.63,53092.11,178.82,52913.30,,,53184.74,53005.93,1.54,0.00,62.00,1.28,42959904,2026-09-23T03:23:57Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,99.90,90.78,1630.82,185.23,1445.59,,,1721.60,1536.37,1.57,0.00,62.00,1.28,42960660,2026-09-23T03:23:57Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,93.70,17510.87,176.96,17333.91,,,17604.57,17427.61,1.57,0.00,278.00,1.28,42961128,2026-09-23T03:23:57Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,98.25,258473.09,177.91,258295.17,,,258571.34,258393.42,1.57,0.00,278.00,1.28,42960760,2026-09-23T03:23:58Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,95.11,17783.53,176.91,17606.62,,,17878.64,17701.73,1.56,0.00,278.00,1.28,42961212,2026-09-23T03:23:58Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,100.94,264674.01,177.60,264496.40,,,264774.95,264597.34,1.58,0.00,278.00,1.25,42966460,2026-09-23T03:23:59Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,93.68,3024.77,175.92,2848.85,,,3118.45,2942.53,1.52,0.00,37.00,1.25,42978888,2026-09-23T03:23:59Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,93.81,27600.16,177.62,27422.53,,,27693.97,27516.34,1.55,0.00,37.00,1.25,42979812,2026-09-23T03:23:59Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,91.20,4938.53,175.97,4762.56,,,5029.73,4853.76,1.54,0.00,62.00,1.25,42980952,2026-09-23T03:24:00Z
C_hit,orig,lp_shuf,pread,128,2,0,0.00,100.00,90.11,53384.59,174.50,53210.10,,,53474.70,53300.21,1.54,0.00,62.00,1.25,42981340,2026-09-23T03:24:00Z
A,orig,lp_sorted,pread,128,3,0,0.00,100.00,94.97,18459.36,176.47,18282.89,,,18554.33,18377.86,1.53,0.00,278.00,1.25,42981704,2026-09-23T03:24:00Z
A,orig,lp_shuf,pread,128,3,0,0.00,100.00,98.86,258179.82,177.46,258002.35,,,258278.68,258101.21,1.53,0.00,278.00,1.25,42982736,2026-09-23T03:24:01Z
B,orig,lp_sorted,pread,128,3,0,0.00,100.00,96.72,18333.33,175.74,18157.59,,,18430.05,18254.31,1.55,0.00,278.00,1.25,42982956,2026-09-23T03:24:01Z
B,orig,lp_shuf,pread,128,3,0,0.00,100.00,100.22,265188.65,177.24,265011.40,,,265288.87,265111.62,1.60,0.00,278.00,1.25,42967012,2026-09-23T03:24:01Z
